,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,46.57,223.46,301.38,27.97,4.15,188.9,1.93,0.38,960.52,0.87,0.3,3.01,4.55,13.6,7.87,1.17,72.82,45.37,17.53
2016-01-01,51.67,222.19,223.71,10.79,5.45,213.11,1.71,0.14,2607.14,0.43,0.13,2.26,3.74,11.4,13.3,0.94,0.0,42.99,-1.26
2015-01-01,49.57,202.56,197.77,13.86,13.69,232.95,1.56,0.18,2027.77,0.56,0.18,4.63,8.55,26.56,22.56,2.18,6.18,41.8,1.5
2014-01-01,50.16,206.32,202.72,13.86,27.53,284.34,1.28,0.31,1177.41,0.84,0.27,8.54,15.65,42.55,26.86,3.82,0.0,51.86,-1.33
2013-01-01,43.39,225.56,271.77,26.33,74.66,350.57,1.04,0.38,960.52,0.93,0.31,7.93,13.68,34.74,23.34,3.09,33.04,63.14,9.13
2012-01-01,41.83,344.14,251.77,18.9,67.76,446.24,0.81,0.37,986.48,2.06,0.41,8.69,16.2,38.69,21.34,3.44,57.03,-0.8,24.1
2011-01-01,52.07,410.12,201.5,11.17,356.6,465.39,0.78,0.19,1921.05,1.78,0.25,7.72,15.9,35.24,28.64,3.15,-14.34,-27.03,-12.56
2010-01-01,51.04,1191.06,195.6,9.34,842.6,14474.08,0.02,0.3,1216.66,9.63,0.42,8.07,19.82,38.46,21.42,3.69,18.11,-16.65,14.21
2009-01-01,66.14,933.18,152.66,8.01,95.43,3223.7,0.11,0.29,1258.62,7.97,0.32,7.53,21.45,36.47,20.68,3.65,-14.42,-22.41,-26.01
2008-01-01,63.95,1197.56,165.64,10.61,13.27,1703.41,0.21,0.22,1659.09,6.17,0.22,5.57,12.61,22.45,20.15,2.0,-20.5,-22.25,-31.45
2007-01-01,50.51,1498.78,196.13,25.13,958.72,947.71,0.38,0.66,553.03,16.8,0.57,9.98,20.04,33.8,16.03,3.28,0.0,9.58,0.0
2006-01-01,49.89,634.89,182.81,32.29,1983.23,205.3,1.77,0.73,500.0,8.64,0.69,9.53,22.04,33.73,14.74,3.54,20.51,56.72,15.39
2005-01-01,62.82,321.82,132.75,8.0,13247.38,68.71,5.31,0.5,730.0,3.01,0.36,6.79,16.67,19.05,15.97,2.42,1.7,44.46,0.0
2004-01-01,54.97,1926.53,143.8,13.69,7.44,102.98,3.54,0.72,506.94,17.4,0.47,3.3,6.31,9.13,5.94,0.86,0.0,0.0,0.0
2003-01-01,51.47,1713.66,152.27,16.89,0.0,33.84,10.78,0.37,986.48,9.71,0.31,-5.44,-13.26,-11.03,-23.22,-1.95,45.17,38.41,32.83
2002-01-01,51.32,1972.35,192.67,9.62,2.31,34.74,10.5,0.58,629.31,25.65,0.67,1.26,1.9,5.78,1.49,0.31,78.89,-34.26,62.59
2001-01-01,60.82,2367.13,166.47,9.24,104.71,33.72,10.82,0.33,1106.06,21.18,0.38,5.49,14.18,25.75,14.53,2.4,-0.61,-86.25,-5.36
2000-01-01,65.75,2082.75,150.11,9.29,218.68,57.02,6.4,0.5,730.0,25.27,0.44,12.08,34.62,35.96,22.8,5.26,-57.27,-80.1,-95.7
1999-01-01,64.49,1937.86,151.16,11.75,90.47,17.43,20.94,0.41,890.24,17.37,0.35,11.35,31.27,25.95,27.71,3.44,-27.89,-62.19,-44.73
