,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,67.83,512.66,194.72,37.13,2.59,19.59,18.63,0.12,3041.66,1.15,0.13,2.09,4.06,6.54,10.04,0.63,4.87,-36.09,5.04
2016,70.68,410.64,152.84,38.63,1.85,21.67,16.84,0.20,1825.00,1.69,0.17,1.62,2.94,4.02,4.75,0.57,4.71,-47.73,8.69
2015,73.57,507.27,171.70,50.67,1.08,34.17,10.68,0.11,3318.18,2.06,0.11,0.77,-0.19,0.41,-0.49,0.25,-2.63,-55.66,-3.59
2014,70.07,7876.73,176.36,42.80,14.00,9.60,38.02,0.10,3650.00,34.65,0.14,2.75,7.54,15.10,18.33,1.37,-13.82,-54.94,-17.53
2013,60.74,32881.24,195.34,25.22,58.51,13.12,27.82,0.18,2027.77,43.76,0.26,9.54,24.76,44.48,31.13,4.03,-19.15,-54.57,-19.54
2012,60.01,17904.40,173.07,18.39,13.38,17.39,20.98,0.08,4562.50,48.46,0.13,3.08,7.55,11.61,22.51,1.00,11.06,-32.38,11.92
2011,63.52,15257.20,156.87,13.60,57.85,91.46,3.99,0.21,1738.09,98.94,0.26,5.24,14.33,21.34,18.67,2.06,-12.28,-4.08,-18.05
2010,64.54,11534.67,150.38,25.59,238.91,110.95,3.28,0.10,3650.00,46.41,0.14,4.47,12.83,19.43,29.96,1.85,,,
2009,66.05,9955.58,146.63,17.35,43.23,100.96,3.61,0.16,2281.25,53.35,0.18,3.54,10.09,16.01,17.94,1.43,,,
2008,64.93,4718.74,147.71,12.31,51.51,26.18,13.94,0.19,1921.05,30.16,0.22,5.08,13.10,20.65,20.35,1.92,,,
2007,57.97,820.71,160.18,23.28,91.36,3.06,119.28,0.48,760.41,10.17,0.52,13.74,41.98,60.74,28.03,6.06,46.32,,
2006,75.90,591.83,125.42,45.78,67.42,2.33,156.65,0.67,544.77,10.01,0.41,11.95,45.66,64.91,22.01,6.38,,,
2005,70.67,1003.37,135.25,33.92,131.63,2.41,151.45,0.66,553.03,13.47,0.39,11.28,35.37,48.61,22.42,4.58,,,
2004,64.16,852.50,144.27,72.25,1324.91,3.03,120.46,1.06,344.33,13.33,0.56,15.24,38.05,56.27,20.45,5.55,,,
2003,51.60,595.48,165.45,64.15,203.96,2.80,130.35,0.51,715.68,3.47,0.28,1.83,3.38,4.36,5.71,0.39,-0.53,210.80,-5.62
2002,38.24,707.09,216.96,89.67,1516.44,2.46,148.37,0.83,439.75,6.12,0.53,2.04,3.37,2.72,3.83,0.38,29.40,1235.51,17.96
2001,45.91,1232.86,191.13,65.06,1477.27,4.65,78.49,1.04,350.96,19.11,0.83,3.38,6.69,3.51,4.18,0.71,29.41,,24.17
2000,56.52,1124.26,161.00,34.16,268.40,4.89,74.64,0.78,467.94,17.11,0.66,3.24,5.53,6.07,3.53,0.59,2.69,,2.99
1999,60.79,953.80,149.71,38.77,389.14,3.16,115.50,0.74,493.24,16.53,0.68,3.32,7.42,10.47,4.13,0.79,29.55,,45.09
