,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,46.99,134.24,140.8,71.38,2.1,10.15,35.96,4.23,86.28,1.56,0.75,0.47,0.3,1.65,0.2,0.06,-45.92,66.41,-13.98
2016-01-01,36.31,107.24,166.05,107.39,9.15,9.34,39.07,5.86,62.28,1.37,0.79,2.28,3.86,13.91,2.36,0.65,62.21,97.01,10.74
2015-01-01,51.49,90.42,110.41,51.73,-3.73,9.12,40.02,4.9,74.48,2.16,1.14,-2.26,-7.52,-13.6,-2.49,-1.15,75.25,79.81,20.78
2014-01-01,60.26,91.45,106.01,34.7,-2.7,10.02,36.42,4.99,73.14,2.9,1.43,-1.48,-5.38,-10.23,-1.39,-0.89,-12.13,12.15,-5.46
2013-01-01,55.04,108.36,130.57,50.66,-0.2,10.9,33.48,5.0,73.0,3.25,1.61,-0.23,-2.16,-1.37,-0.55,-0.37,27.04,46.27,7.93
2012-01-01,57.94,118.17,98.84,29.41,3.35,11.07,32.97,5.76,63.36,4.89,1.74,1.45,2.2,2.27,0.55,0.39,-11.87,81.18,-11.57
2011-01-01,47.04,146.35,167.8,76.4,11.81,12.85,28.4,7.82,46.67,5.33,2.3,4.48,8.1,19.38,1.76,1.45,33.77,63.03,8.21
2010-01-01,51.88,110.74,112.01,35.38,4.02,16.23,22.48,6.15,59.34,4.43,1.93,1.54,2.26,6.19,0.56,0.38,-5.27,46.66,-2.44
2009-01-01,50.79,126.34,129.12,29.4,-3.02,17.67,20.65,6.5,56.15,3.77,1.75,-4.95,-12.27,-8.68,-1.72,-1.13,-20.87,96.33,-12.04
2008-01-01,50.16,157.54,209.31,81.49,7.84,15.89,22.97,10.11,36.1,6.43,2.91,8.38,17.38,69.71,2.76,3.55,113.44,113.52,20.6
2007-01-01,64.36,148.54,142.63,73.99,5.98,8.35,43.71,9.26,39.41,4.91,1.93,7.04,16.23,47.47,2.85,2.91,11.44,32.14,2.82
2006-01-01,63.8,150.16,152.54,93.6,5.68,6.57,55.55,11.45,31.87,4.11,1.73,7.1,16.13,41.72,3.22,2.61,9.66,22.98,1.21
2005-01-01,63.71,122.23,116.76,76.35,3.65,7.49,48.73,7.86,46.43,3.31,1.54,5.01,10.02,24.24,2.35,1.54,11.9,28.32,2.59
