,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,45.85,191.41,141.56,101.05,-1260.24,4.72,77.33,2.6,140.38,2.42,0.78,-2.78,-5.22,-8.45,-3.8,-0.77,10.22,121.77,2.52
2016-01-01,39.71,181.76,163.16,106.63,474.18,4.45,82.02,2.31,158.0,2.68,0.86,0.63,0.59,3.21,0.42,0.1,47.05,141.7,13.92
2015-01-01,38.52,196.77,176.77,104.84,5407.55,4.98,73.29,2.52,144.84,3.58,1.01,6.52,10.0,22.02,6.34,1.78,0.8,75.61,-13.03
2014-01-01,33.46,265.09,226.71,141.84,29326.09,6.06,60.23,2.87,127.17,4.51,1.17,17.61,26.41,54.98,14.94,4.51,53.87,117.48,10.98
2013-01-01,33.65,244.53,216.58,139.47,15772.38,6.81,53.59,3.09,118.12,4.51,1.28,13.97,20.71,38.64,10.86,3.01,57.32,101.15,18.22
2012-01-01,21.73,336.12,295.74,193.18,14625.75,3.78,96.56,3.34,109.28,3.42,0.8,10.18,14.0,14.5,11.84,1.66,80.04,79.76,13.07
2011-01-01,34.81,360.97,308.68,212.22,5048.95,3.0,121.66,3.05,119.67,3.03,0.68,11.03,16.59,4.69,14.16,1.59,25.61,16.39,4.13
2010-01-01,34.84,221.93,137.04,92.78,3074.0,3.03,120.46,2.53,144.26,2.18,0.64,6.6,9.6,6.33,9.35,0.79,3.66,54.52,1.46
2009-01-01,32.72,193.17,127.33,77.33,-5264.31,3.89,93.83,1.81,201.65,1.29,0.45,-12.01,-17.1,-7.65,-27.92,-1.47,-41.8,137.41,-14.74
2008-01-01,24.56,215.36,153.8,75.63,-3236.93,3.08,118.5,1.21,301.65,1.22,0.43,-14.01,-19.78,-5.27,-38.53,-2.03,52.64,49.06,11.76
2007-01-01,29.48,251.19,153.22,82.3,2390.57,4.34,84.1,2.05,178.04,2.07,0.58,6.4,8.64,7.24,9.88,0.98,-7.38,44.52,-2.43
2006-01-01,27.47,217.94,138.99,73.75,588.38,4.03,90.57,1.61,226.7,1.56,0.52,0.69,0.67,2.37,0.93,0.07,33.34,95.96,10.59
2005-01-01,31.94,233.07,197.32,105.86,-655.18,3.22,113.35,1.59,229.55,1.73,-1.15,0.47,-2.16,4.16,-2.58,-0.23,46.13,71.21,11.6
2004-01-01,36.82,244.5,202.29,94.97,182.92,5.65,64.6,2.66,137.21,2.22,0.7,0.47,0.33,8.24,0.3,0.04,-54.41,46.74,-13.95
2003-01-01,15.49,218.9,294.56,153.74,948.16,3.77,96.81,2.3,158.69,1.71,0.68,3.14,3.59,7.3,4.4,0.4,100.67,78.67,11.14
2002-01-01,23.9,222.47,217.44,140.94,2199.48,4.87,74.94,2.81,129.89,2.02,0.73,11.08,13.43,19.68,13.39,1.57,25.82,71.7,4.77
2001-01-01,17.55,196.74,349.91,184.68,4995.69,6.99,52.21,3.05,119.67,2.11,0.94,16.21,19.86,26.27,15.88,2.39,69.61,68.96,7.11
2000-01-01,22.57,155.51,196.95,94.82,40005.74,7.79,46.85,2.42,150.82,1.96,0.97,20.06,27.21,39.93,19.09,3.33,45.85,49.17,12.24
1999-01-01,31.0,250.33,222.91,129.04,53534.92,10.18,35.85,2.45,148.97,3.28,0.9,29.44,40.74,56.12,22.88,4.19,57.97,54.24,23.77
1998-01-01,20.17,323.02,347.67,219.98,140715.95,10.5,34.76,2.9,125.86,4.39,1.08,24.79,31.72,43.73,19.48,2.17,102.6,63.85,21.07
1997-01-01,24.31,199.57,254.29,143.03,7929.93,16.51,22.1,5.6,65.17,4.27,1.62,10.8,19.53,17.04,5.6,0.85,74.78,39.46,18.45
