,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,21.22,895.70,392.53,353.42,35594.61,6.19,58.96,4.11,88.80,9.01,0.66,8.06,10.11,28.67,12.20,2.47,75.07,127.24,5.86
2016,19.37,1502.51,457.54,413.15,928.56,5.87,62.18,3.82,95.54,11.80,0.67,7.80,9.70,27.73,11.62,2.38,59.27,170.91,4.55
2015,19.88,1406.56,455.01,406.05,*****,5.63,64.83,3.32,109.93,11.28,0.67,7.35,9.13,26.42,10.96,2.20,35.76,122.01,-0.65
2014,19.13,1378.45,475.96,418.57,782.98,5.55,65.76,3.59,101.67,11.93,0.76,8.18,10.25,30.01,10.69,2.40,55.14,107.31,6.90
2013,21.58,1190.83,398.78,346.99,497.64,5.36,68.09,3.83,95.30,11.18,0.76,4.76,5.95,18.05,6.20,1.22,49.69,108.98,5.42
2012,16.64,1187.13,510.96,441.57,0.00,5.96,61.24,3.91,93.35,10.38,0.79,4.70,5.60,10.97,5.89,1.06,64.49,112.55,12.64
2011,15.44,1005.99,512.74,438.79,-13116.02,6.10,59.83,4.92,74.18,16.42,0.68,-39.81,-45.67,7.13,-58.01,-11.22,76.90,117.39,5.33
2010,11.15,5759.98,549.55,456.02,0.00,5.85,62.39,4.28,85.28,37.24,0.58,4.32,4.86,16.64,7.35,1.51,50.19,143.85,-1.66
2009,11.32,5496.52,503.40,437.86,77874.00,5.91,61.75,5.06,72.13,33.57,0.57,7.16,3.00,22.79,12.51,2.44,79.78,177.43,11.53
2008,10.86,4948.35,467.69,412.92,,4.29,85.08,4.41,82.76,24.51,0.55,9.02,10.45,22.92,16.53,3.38,93.60,167.06,10.26
2007,21.30,2301.99,412.51,357.29,,5.80,62.93,6.38,57.21,32.85,1.20,25.10,31.53,54.59,20.76,4.82,184.42,132.26,34.85
2006,19.26,2017.95,424.37,372.76,953.87,3.96,92.17,5.82,62.71,20.58,0.92,12.99,16.64,24.79,14.06,2.29,114.38,159.88,12.79
2005,24.81,1512.78,346.98,320.18,505.41,4.34,84.10,6.57,55.55,16.58,1.06,14.22,18.28,24.12,13.44,2.36,59.65,197.27,13.47
2004,19.10,982.70,391.62,329.19,169.15,4.96,73.58,5.48,66.60,11.19,0.94,2.73,3.40,10.05,2.89,0.42,54.01,146.83,1.71
2003,21.07,925.36,385.13,339.02,849.52,4.74,77.00,5.67,64.37,10.88,1.03,13.31,17.11,19.68,12.96,2.09,88.38,137.83,16.96
2002,23.56,737.03,338.51,302.63,436.45,4.41,82.76,6.46,56.50,9.16,1.11,9.69,12.13,18.62,8.75,1.35,85.93,87.32,19.86
