,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,12.94,2224.25,1139.62,1138.76,0.0,5.89,61.96,0.0,0.0,1.02,0.05,5.0,5.74,10.82,108.02,0.91,129.65,223.34,0.78
2016-01-01,12.92,2140.65,1134.0,1132.87,0.0,6.1,59.83,0.0,0.0,1.03,0.05,4.61,5.29,10.25,95.34,0.86,131.03,200.67,0.99
2015-01-01,12.74,2074.51,1114.61,1113.41,0.0,6.52,55.98,0.0,0.0,1.07,0.05,4.36,4.99,9.75,82.64,0.83,148.92,234.62,1.36
2014-01-01,12.81,1942.35,972.97,972.24,0.0,6.15,59.34,0.0,0.0,0.99,0.05,3.96,4.55,8.74,75.33,0.74,149.41,218.84,168.0
2013-01-01,13.06,1775.14,925.45,924.41,0.0,6.81,53.59,0.0,0.0,0.94,0.05,3.08,3.54,6.66,57.32,0.56,135.87,218.84,1.25
2012-01-01,13.12,390.71,868.44,867.45,0.0,676.3,0.53,0.0,0.0,0.21,0.05,3.28,3.79,3.94,61.04,0.6,188.42,212.14,2.24
2011-01-01,13.49,368.67,798.25,797.37,0.0,414.63,0.88,0.0,0.0,0.22,0.06,2.67,3.07,4.08,45.92,0.51,192.48,109.63,2.15
2010-01-01,12.16,392.75,627.59,626.72,0.0,522.92,0.69,0.0,0.0,0.19,0.05,3.22,3.7,3.83,64.71,0.65,184.63,153.41,1.96
2009-01-01,13.83,363.05,534.65,533.62,0.0,1204.58,0.3,0.0,0.0,0.17,0.05,3.39,3.98,3.21,68.23,0.66,170.07,100.58,1.45
2008-01-01,16.17,327.16,534.78,520.2,2616.91,4190.51,0.08,0.0,0.0,0.15,0.05,2.41,2.84,2.32,53.32,0.47,113.73,109.0,0.76
2007-01-01,14.32,338.88,428.32,421.49,0.0,4495.99,0.08,0.0,0.0,0.14,0.04,2.7,3.15,2.84,67.08,0.55,140.97,95.56,0.77
2006-01-01,14.01,332.93,622.8,621.26,0.0,2994.49,0.12,0.0,0.0,0.12,0.04,6.81,7.92,4.54,171.33,1.39,196.79,114.32,1.07
2005-01-01,13.9,282.9,674.8,673.2,0.0,397.7,0.91,0.0,0.0,0.14,0.05,4.5,5.6,5.7,88.7,0.88,232.1,87.0,2.2
2004-01-01,23.8,253.2,533.7,532.1,0.0,417.7,0.87,0.0,0.0,0.14,0.06,3.4,4.5,5.8,59.4,0.63,217.8,109.5,2.7
2003-01-01,24.3,245.4,557.9,555.5,0.0,2566.0,0.14,0.0,0.0,0.15,0.06,3.1,4.1,5.9,53.4,0.6,266.3,80.8,2.9
2002-01-01,23.3,254.4,479.3,474.1,57324.5,2674.1,0.13,0.0,0.0,0.15,0.06,4.1,5.4,6.3,68.5,0.83,297.0,80.4,2.8
2001-01-01,27.6,202.5,270.6,268.0,0.0,260.6,1.4,-90000.0,0.0,0.13,0.07,4.9,6.7,5.6,74.5,0.97,163.7,76.9,4.1
2000-01-01,27.6,190.9,383.7,380.8,0.0,225.2,1.62,-90000.0,0.0,0.12,0.06,4.0,5.5,5.4,63.1,0.77,171.1,78.0,3.0
1999-01-01,29.3,172.5,238.2,236.2,2618.3,219.0,1.66,-90000.0,0.0,0.14,0.08,3.8,5.4,6.2,48.0,0.73,171.7,65.7,3.8
1998-01-01,31.1,162.1,101.9,100.6,1113.0,296.5,1.23,0.0,0.0,0.19,0.1,4.6,5.9,5.8,40.0,0.73,54.5,57.2,1.8
1997-01-01,20.8,190.7,244.7,243.9,0.0,377.8,0.97,0.0,0.0,0.26,0.13,5.3,6.8,6.0,42.0,0.76,79.5,6.5,6.5
1996-01-01,22.0,173.4,216.2,215.5,0.0,137.9,2.64,0.0,0.0,0.27,0.15,2.7,3.5,6.8,19.0,0.42,91.1,60.8,8.1
1995-01-01,22.8,159.9,216.6,215.5,0.0,61.7,5.92,0.0,0.0,0.24,0.14,0.93,1.2,5.6,7.0,0.15,108.9,51.6,10.0
