,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,62.15,200.92,128.70,83.83,5.85,5.72,63.81,7.78,46.91,4.73,1.37,0.90,1.54,24.10,0.43,2.60,19.88,92.21,9.34
2016,60.16,184.22,111.21,77.81,4.63,5.22,69.92,7.22,50.55,4.30,1.26,1.49,2.72,25.78,0.85,1.55,24.78,83.78,12.81
2015,61.22,179.62,109.73,72.52,10.24,6.17,59.15,9.42,38.74,5.11,1.52,2.79,5.90,55.60,1.60,3.22,11.60,63.73,5.76
2014,56.02,171.96,120.28,91.11,10.50,4.92,74.18,8.75,41.71,4.54,1.34,3.14,6.65,55.43,2.08,3.50,10.46,63.34,3.66
2013,60.71,167.38,112.84,82.34,12.11,5.69,64.14,9.32,39.16,5.36,1.52,3.26,7.72,59.70,1.93,4.19,22.96,75.05,17.64
2012,53.52,1052.40,130.14,112.21,14.66,4.29,85.08,20.47,17.83,24.03,1.43,4.63,8.83,30.27,3.01,3.96,-1.91,36.94,-5.26
2011,48.51,1005.63,145.86,118.77,19.60,4.46,81.83,21.60,16.89,21.09,1.48,5.66,10.48,24.72,3.64,4.58,11.61,58.32,1.64
2010,48.95,821.74,140.33,115.75,18.17,4.45,82.02,20.08,18.17,15.77,1.39,5.36,9.14,19.61,3.66,3.75,-2.29,75.35,-4.97
2009,38.73,642.88,153.24,124.70,14.99,4.15,87.95,9.67,37.74,11.12,1.19,4.98,7.68,25.47,3.91,3.08,20.05,68.25,3.55
2008,40.13,538.59,139.45,94.83,16.29,4.24,86.08,8.11,45.00,12.95,1.40,6.57,10.89,37.05,4.39,4.33,16.91,36.55,3.91
2007,46.37,642.03,207.89,151.96,18.34,4.01,91.02,7.44,49.05,12.50,1.34,7.75,14.29,58.95,5.46,5.74,20.42,37.44,3.48
2006,50.95,576.08,186.65,141.13,24.19,4.49,81.29,8.36,43.66,13.69,1.56,9.29,8.91,76.89,5.72,6.57,19.23,58.0,10.15
2005,55.23,491.50,162.23,115.54,33.11,3.97,91.93,7.05,51.77,10.79,1.46,8.54,17.69,59.02,5.69,5.39,0.00,22.65,0.00
2004,50.24,308.63,129.11,92.58,68.02,4.67,78.15,7.49,48.73,8.71,1.43,10.09,17.35,59.66,6.94,5.04,4.29,29.24,0.00
2003,31.02,411.12,200.95,152.36,384.31,4.16,87.74,8.47,43.09,7.23,1.31,8.31,11.75,44.40,6.35,3.51,13.17,38.90,1.29
2002,27.66,370.57,211.19,168.09,27.51,4.30,84.88,7.59,48.08,5.90,1.17,9.92,14.62,57.65,8.15,4.17,29.35,37.16,7.77
2001,42.19,354.23,223.10,171.60,17.20,4.21,86.69,5.76,63.36,4.18,0.85,8.64,12.49,43.00,7.48,3.59,48.50,26.81,16.56
2000,21.66,259.24,223.42,129.60,32.90,3.97,91.93,5.17,70.59,3.07,0.93,10.18,15.74,34.18,8.94,3.27,19.32,1.25,4.76
1999,60.11,150.75,116.46,78.28,7.77,3.98,91.70,6.21,58.77,3.02,1.04,9.38,18.66,38.75,6.53,2.60,,,
1998,49.32,158.60,167.42,116.81,5.85,4.06,89.90,6.06,60.23,2.71,1.19,9.57,17.19,27.91,5.78,2.45,,,
1997,59.45,145.31,111.03,72.16,33.71,4.29,85.08,5.82,62.71,4.04,1.18,12.37,26.44,37.03,7.95,3.27,7.94,5.20,10.06
