,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,59.01,304.27,151.93,128.90,5.12,2.98,122.48,7.46,48.92,3.35,0.72,2.59,4.97,37.58,2.75,1.90,4.34,189.79,1.18
2016,61.82,243.42,146.15,123.31,5.00,3.24,112.65,7.73,47.21,3.03,0.73,2.96,6.24,36.47,3.19,2.10,21.57,196.53,8.33
2015,63.54,234.37,155.68,134.46,1.81,3.06,119.28,8.55,42.69,2.83,0.71,0.98,0.80,8.56,0.40,0.81,10.19,155.90,3.33
2014,66.52,217.71,147.59,129.40,2.53,3.41,107.03,9.77,37.35,3.11,0.84,2.23,4.33,20.07,1.64,1.57,3.21,133.44,1.43
2013,70.23,189.88,146.24,126.67,0.57,3.73,97.85,10.15,35.96,3.05,0.92,-0.13,-2.91,-4.79,-0.96,-0.56,16.30,142.97,7.15
2012,40.88,2531.11,99.81,93.64,6.63,7.52,48.53,16.32,22.36,3.60,0.14,3.61,5.12,3.83,22.89,1.19,15.24,99.57,0.51
2011,38.32,2359.40,181.42,163.54,6.26,6.42,56.85,13.28,27.48,3.04,0.14,3.39,4.88,0.20,21.45,1.06,47.35,77.67,2.05
2010,41.49,1887.99,163.46,138.36,12.89,6.86,53.20,9.76,37.39,2.58,0.16,4.35,5.72,-2.15,24.94,1.25,-4.61,57.37,-3.10
2009,11.79,1143.11,149.97,115.54,190.37,5.01,72.85,6.81,53.59,2.17,0.19,11.66,13.27,-2.32,60.37,3.16,55.05,88.22,0.96
2008,13.36,945.73,143.29,115.35,26.05,5.03,72.56,11.54,31.62,2.05,0.26,5.91,6.66,-5.26,21.93,1.46,4.44,64.68,
2007,14.70,584.86,195.60,161.01,48.03,3.43,106.41,6.78,53.83,1.52,0.26,14.29,17.16,-0.77,53.20,4.09,8.44,85.06,
2006,23.10,413.78,121.10,103.77,5047.07,3.90,93.58,12.07,30.24,2.15,0.49,10.30,13.33,2.66,20.72,3.03,15.05,94.55,1.88
2005,24.93,268.79,131.84,114.87,37.51,3.69,98.91,12.11,30.14,1.63,0.50,12.01,16.11,3.61,23.62,3.67,34.19,92.73,5.38
2004,29.46,240.98,202.13,178.75,42.51,3.28,111.28,11.44,31.90,1.48,0.54,12.21,19.11,18.52,22.36,4.45,43.93,70.17,6.33
2003,47.01,180.89,151.32,135.77,13.64,3.18,114.77,17.58,20.76,1.49,0.67,7.22,12.10,26.50,10.05,2.55,37.63,57.02,10.45
2002,40.38,138.60,134.75,123.52,4.65,3.36,108.63,21.08,17.31,1.45,0.76,5.42,7.81,23.86,5.81,1.73,24.33,44.93,5.99
2001,46.65,135.24,148.16,132.69,336.18,3.13,116.61,10.83,33.70,1.14,0.61,6.49,9.62,24.71,8.13,2.32,38.91,43.86,15.45
2000,49.77,98.71,89.65,68.77,2.81,4.01,91.02,10.90,33.48,0.95,0.62,4.91,6.70,18.38,6.24,1.70,15.36,34.04,7.67
1999,31.54,134.66,210.74,187.32,133.45,3.33,109.60,9.55,38.21,0.84,0.34,3.61,4.69,7.76,9.22,1.25,8.15,31.96,1.56
