,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,32.8,459.05,261.9,176.21,6206.71,7.55,48.34,4.14,88.16,10.24,1.33,8.61,12.04,55.06,5.93,5.27,35.06,87.64,1.44
2016-01-01,26.86,615.77,306.79,204.99,13662.23,7.75,47.09,3.12,116.98,10.1,1.26,13.67,18.45,72.66,10.72,6.57,79.17,123.43,24.07
2015-01-01,26.13,587.08,308.1,195.83,14523.37,7.87,46.37,3.21,113.7,9.83,1.2,12.95,17.11,65.59,10.7,6.2,36.38,96.75,10.74
2014-01-01,23.56,547.55,337.23,230.94,11242.56,8.32,43.87,3.46,105.49,8.07,1.14,10.96,14.66,55.81,9.48,5.01,74.91,112.81,1.36
2013-01-01,28.5,522.95,297.48,224.72,20483.36,9.53,38.3,3.42,106.72,9.05,1.39,24.34,34.16,121.64,17.38,10.28,107.46,132.54,20.56
2012-01-01,26.7,525.9,289.14,190.41,220671.67,7.85,46.49,3.43,106.41,8.81,1.33,24.23,32.36,89.17,18.2,8.49,79.77,120.79,11.25
2011-01-01,23.17,490.89,336.06,239.82,1037.75,8.61,42.39,4.89,74.64,8.3,1.47,24.68,31.85,79.22,16.76,6.98,65.63,111.96,10.16
2010-01-01,21.83,402.84,415.74,334.73,83.24,7.79,46.85,4.78,76.35,5.13,1.16,13.79,17.8,48.17,11.68,3.3,113.84,125.09,18.95
2009-01-01,25.73,321.3,348.08,260.13,293.82,6.68,54.64,3.06,119.28,3.96,0.92,6.82,8.55,28.35,7.42,1.46,89.3,101.84,14.04
2008-01-01,14.18,419.69,456.22,294.51,56657.92,7.31,49.93,3.19,114.42,5.38,1.04,8.83,10.24,31.7,8.48,1.85,159.4,96.13,11.83
2007-01-01,13.78,473.93,560.61,403.37,520.0,6.61,55.21,3.25,112.3,6.83,0.97,15.12,17.73,42.49,15.63,3.6,108.61,78.48,-1.69
2006-01-01,15.98,836.7,559.99,440.7,896.0,6.23,58.58,4.03,90.57,8.73,1.06,20.71,25.7,51.49,19.6,4.75,112.8,110.31,19.53
2005-01-01,25.2,508.56,350.43,277.52,863.32,5.87,62.18,5.91,61.75,11.32,1.39,29.97,40.08,77.64,21.6,6.97,82.8,55.36,23.86
2004-01-01,25.5,1026.92,427.54,340.77,421.43,5.13,71.15,7.35,49.65,12.65,0.98,27.15,37.76,48.17,19.47,4.65,59.38,0.0,15.04
