,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,50.39,228.74,190.40,126.97,2.25,3.25,112.30,5.11,71.42,2.78,0.85,1.11,1.21,1.11,0.70,0.05,-38.61,-31.49,-9.54
2016,50.67,176.70,144.12,110.38,4.36,3.49,104.58,5.25,69.52,2.46,0.88,2.86,4.24,3.50,2.53,0.22,15.39,47.34,7.41
2015,44.22,160.28,148.51,103.50,-3.90,3.88,94.07,4.74,77.00,2.26,0.90,-4.59,-10.34,-6.69,-6.01,-0.80,5.12,7.75,1.82
2014,50.45,142.81,125.74,74.90,-25.88,4.59,79.52,4.63,78.83,1.77,0.82,-28.49,-54.55,-55.85,-35.50,-5.73,0.00,1.72,0.00
2013,43.15,121.08,117.18,79.33,-6.26,5.38,67.84,6.70,54.47,1.25,0.59,-6.73,-12.14,-7.43,-12.77,-0.81,0.00,16.75,0.00
2012,18.27,792.58,308.65,255.38,-13.53,5.62,64.94,16.24,22.47,1.12,0.15,-21.84,-29.54,-4.24,-149.76,-1.93,-11.83,75.39,-3.68
2011,25.17,479.76,285.58,278.15,-52.50,4.59,79.52,12.33,29.60,4.82,0.45,-15.80,-16.67,-12.83,-39.23,-2.21,2.77,-50.00,0.39
2010,27.07,2345.00,386.17,360.14,-24.77,3.25,112.30,10.18,35.85,3.86,0.34,-35.57,-50.46,-9.17,-106.89,-3.56,-65.26,17.52,-9.09
2009,27.20,689.69,358.60,339.10,-12.47,1.82,200.54,4.42,82.57,1.01,0.15,-24.81,-39.47,-16.30,-177.10,-4.74,13.31,31.22,1.97
2008,37.58,398.09,193.21,179.27,3.46,2.04,178.92,6.07,60.13,1.80,0.34,5.72,6.76,1.22,12.20,0.86,35.25,15.58,9.00
2007,38.90,376.72,367.15,337.47,13.39,3.41,107.03,6.83,53.44,2.87,0.69,17.17,27.89,25.26,23.59,3.00,17.02,37.4,3.17
2006,45.54,204.57,162.01,133.67,-24.03,2.24,162.94,2.26,161.50,0.81,0.24,-5.89,-9.55,-5.86,-25.64,-0.80,0.00,0.0,0.00
