,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,56.46,392.26,40.62,34.74,-6.52,14.22,25.66,0.64,570.31,0.17,0.03,-2.24,-5.82,-6.49,-91.48,-0.66,0.0,0.0,0.0
2016-01-01,55.03,425.23,40.59,33.18,-7.55,12.41,29.41,0.22,1659.09,0.06,0.01,-2.45,-5.93,-7.03,-262.92,-0.7,0.0,0.0,0.0
2015-01-01,51.29,440.63,44.48,34.9,-6.49,15.96,22.86,0.93,392.47,0.19,0.03,-2.01,-4.63,-6.11,-77.27,-0.61,0.0,1.1,0.0
2014-01-01,48.8,473.21,71.16,49.49,-22.8,40.7,8.96,4.97,73.44,1.24,0.22,-5.99,-12.06,-17.13,-28.69,-1.71,0.0,0.89,0.0
2013-01-01,47.44,387.74,59.14,37.78,-11.06,28.88,12.63,6.45,56.58,1.42,0.28,-2.21,-4.47,-6.59,-8.51,-0.66,0.0,96.52,0.0
2012-01-01,20.34,901.11,104.28,77.38,-22.63,25.01,14.59,7.59,48.08,4.74,0.42,-3.24,-4.22,-4.03,-8.06,-0.65,2.83,156.36,0.47
2011-01-01,19.13,921.72,108.58,73.02,-13.99,28.87,12.64,7.01,52.06,5.36,0.47,-1.55,-2.06,-2.14,-3.69,-0.34,10.45,155.7,1.58
2010-01-01,19.6,1035.7,139.34,103.47,-38.08,28.34,12.87,6.39,57.12,5.04,0.39,-3.15,-3.98,-3.55,-8.06,-0.68,0.42,148.75,0.05
2009-01-01,18.18,1014.38,124.56,86.29,-33.89,28.51,12.8,4.63,78.83,3.97,0.32,-4.38,-5.61,-4.16,-14.53,-0.96,61.25,192.79,6.78
2008-01-01,21.05,987.56,113.93,75.99,0.0,39.25,9.29,4.97,73.44,4.42,0.36,-1.49,-2.55,-4.41,-5.97,-0.47,5.27,32.4,0.72
2007-01-01,20.77,1083.23,115.59,80.91,13.17,24.15,15.11,4.93,74.03,3.78,0.28,4.69,5.54,-9.25,15.12,1.03,0.43,45.2,0.06
2006-01-01,22.8,721.74,107.29,77.26,0.0,13.84,26.37,4.25,85.88,2.07,0.22,-0.31,-0.72,-12.09,-2.47,-0.13,0.0,104.05,0.0
2005-01-01,23.92,639.65,115.74,86.92,-21.89,9.0,40.55,4.11,88.8,1.95,0.23,-4.89,-6.76,-18.56,-22.95,-1.23,0.0,64.88,0.0
2004-01-01,24.73,613.77,88.69,54.4,-31.69,7.66,47.65,3.95,92.4,2.46,0.3,-5.24,-7.03,-12.72,-18.18,-1.38,3.5,33.96,0.63
2003-01-01,21.67,566.46,116.77,70.29,-14.03,6.32,57.75,3.48,104.88,2.24,0.31,-2.95,-5.36,-6.7,-11.73,-0.95,6.06,21.89,0.93
2002-01-01,55.69,430.93,111.13,71.52,2.54,5.93,61.55,3.31,110.27,1.33,0.25,0.97,1.34,-5.47,2.35,0.2,8.37,15.52,1.32
2001-01-01,56.88,384.36,99.53,53.56,-7.87,4.9,74.48,3.43,106.41,1.03,0.22,-4.63,-11.29,-11.72,-23.69,-1.72,0.0,19.25,0.0
2000-01-01,52.68,376.55,125.7,75.91,5.93,5.11,71.42,4.23,86.28,0.99,0.23,5.13,10.2,-10.71,20.86,1.71,0.0,43.04,0.0
1999-01-01,57.42,402.97,77.0,48.64,-0.16,4.97,73.44,4.15,87.95,0.98,0.19,0.07,-1.12,8.68,-2.49,-0.18,2.06,71.14,0.38
1998-01-01,54.99,425.67,77.33,48.48,-5.75,5.71,63.93,5.82,62.71,1.22,0.24,-6.85,-15.28,-11.02,-23.45,-2.27,0.0,62.74,0.0
1997-01-01,41.09,147.61,106.65,63.01,2.39,6.12,59.64,6.1,59.84,1.13,0.59,1.68,1.49,2.37,1.48,0.17,24.12,70.77,3.96
1996-01-01,41.31,147.42,111.87,64.71,3.21,7.24,50.41,5.04,72.42,1.14,0.61,4.72,6.38,-0.09,5.97,0.77,50.98,82.33,7.81
1995-01-01,47.53,137.81,100.27,13.36,-232.1,7.35,49.66,4.67,78.16,1.05,0.58,-3.19,-9.04,-7.22,-8.51,-1.1,-19.84,43.62,-3.62
1994-01-01,46.84,117.97,89.06,40.3,3.16,6.84,53.36,5.52,66.12,0.75,0.52,4.79,6.08,5.51,6.31,0.77,3.94,71.39,0.75
1993-01-01,45.3,101.14,52.88,28.84,1.8,7.67,47.59,6.91,52.82,0.67,0.49,3.21,2.62,6.37,2.9,0.35,20.26,91.95,4.59
1992-01-01,44.52,105.14,58.19,31.18,2.24,8.23,44.35,6.76,53.99,0.76,0.55,3.54,4.1,9.45,4.05,0.53,45.41,108.77,7.99
