,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,46.48,156.81,121.6,100.46,4191.13,7.99,45.68,4.04,90.34,1.1,0.48,7.44,13.48,44.77,15.24,3.85,58.95,53.03,16.27
2016-01-01,45.57,149.83,108.66,92.25,2480.36,7.26,50.27,3.91,93.35,1.1,0.47,6.18,10.85,34.66,12.76,2.98,58.36,48.93,15.17
2015-01-01,44.94,158.45,115.35,101.11,2420.95,6.58,55.47,3.42,106.72,1.05,0.41,7.9,13.6,42.58,18.31,3.67,42.24,44.77,9.92
2014-01-01,43.38,164.25,105.66,93.88,3431.34,5.59,65.29,3.52,103.69,0.99,0.36,7.77,12.17,39.94,20.94,3.4,30.65,43.07,3.94
2013-01-01,31.94,205.2,119.38,108.33,6711.54,4.67,78.15,2.88,126.73,1.03,0.33,13.59,21.28,60.9,40.2,5.55,42.83,46.21,8.23
2012-01-01,30.08,1058.24,108.79,93.36,6107.37,5.84,62.5,3.71,98.38,3.95,0.28,9.73,12.78,10.32,34.25,3.12,20.64,34.68,-10.21
2011-01-01,19.89,1263.7,84.23,53.31,18064.8,6.33,57.66,4.23,86.28,4.45,0.29,14.23,17.62,9.85,50.7,4.79,22.97,44.13,-4.08
2010-01-01,19.44,1608.79,154.42,132.28,4406.69,6.47,56.41,4.94,73.88,4.96,0.26,7.5,9.93,5.62,26.09,2.42,27.44,53.2,-0.79
2009-01-01,33.42,1555.09,117.74,99.39,1722.49,5.9,61.86,4.17,87.52,5.52,0.28,6.17,9.09,7.78,18.53,1.6,36.89,59.87,-1.61
2008-01-01,38.14,1441.37,107.55,79.31,1377.85,7.22,50.55,4.3,84.88,7.3,0.4,10.58,15.53,7.18,25.93,2.48,29.2,53.88,-6.44
2007-01-01,32.95,1907.66,191.26,153.3,1388.27,7.81,46.73,4.26,85.68,8.48,0.38,12.65,20.18,8.27,30.27,2.93,37.01,59.87,2.32
2006-01-01,49.98,1379.83,72.42,52.56,464.9,7.67,47.58,4.01,91.02,7.9,0.4,2.72,3.97,5.87,5.05,0.48,19.6,72.96,0.71
2005-01-01,47.81,1849.1,82.41,43.49,934.48,8.07,45.22,3.95,92.4,8.81,0.39,6.59,10.81,4.38,14.64,1.33,35.73,63.05,1.77
2004-01-01,42.03,2381.42,80.36,47.13,1178.34,8.09,45.11,3.95,92.4,12.66,0.42,7.02,10.77,3.02,15.63,1.29,39.0,41.07,6.25
2003-01-01,36.01,6091.61,88.1,57.76,797.08,6.49,56.24,3.31,110.27,29.95,0.39,5.48,7.21,8.22,11.15,0.78,34.5,26.64,7.18
2002-01-01,29.72,405.5,90.09,65.26,211.22,5.03,72.56,2.73,133.69,2.73,0.47,3.43,4.0,6.52,5.84,0.41,39.91,31.89,14.27
2001-01-01,40.2,373.55,84.51,64.09,-761.18,5.2,70.19,3.41,107.03,3.49,0.56,-11.42,-18.65,2.59,-22.65,-2.12,17.38,16.24,6.22
2000-01-01,26.28,448.67,175.02,134.63,2323.33,6.04,60.43,4.04,90.34,4.23,0.7,17.49,22.6,-5.44,22.69,3.18,0.0,19.13,0.0
1999-01-01,23.41,406.72,163.53,104.76,429.72,5.65,64.6,3.93,92.87,3.52,0.66,9.68,12.33,10.46,13.39,1.92,1.82,132.91,0.03
1998-01-01,22.64,370.38,158.25,108.82,2713.84,5.5,66.36,4.5,81.11,3.75,0.78,7.29,9.28,20.85,8.98,1.66,36.17,166.96,4.04
1997-01-01,26.76,367.5,160.18,102.96,1950.53,4.88,74.8,3.28,111.28,3.3,0.68,36.69,49.94,19.9,43.09,7.01,45.77,140.78,12.21
