,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,19.11,209.58,314.39,233.55,578.62,8.36,43.66,3.81,95.8,1.51,0.6,12.56,15.17,60.48,20.74,5.02,43.63,99.3,-3.8
2016-01-01,15.44,210.06,386.1,335.74,355.75,8.47,43.09,5.1,71.56,1.38,0.6,13.45,15.63,63.36,22.32,5.19,117.8,136.81,3.16
2015-01-01,12.91,202.66,448.47,385.47,0.0,7.43,49.12,5.11,71.42,1.68,0.7,16.02,19.2,76.59,22.83,6.2,202.83,149.68,8.25
2014-01-01,19.91,205.36,299.01,241.62,2053.32,7.6,48.02,5.95,61.34,2.09,0.83,19.23,24.3,89.05,22.99,7.34,125.4,147.09,10.49
2013-01-01,21.93,199.9,292.28,239.34,242.61,6.59,55.38,5.34,68.35,1.95,0.74,17.95,23.26,83.05,24.01,7.11,109.54,181.83,6.88
2012-01-01,24.95,170.66,259.02,207.13,238.53,9.37,38.95,5.35,68.22,2.15,0.97,20.04,26.79,85.48,20.57,7.46,111.09,150.88,14.32
2011-01-01,25.59,180.17,317.57,230.39,122.03,8.99,40.6,4.14,88.16,2.04,0.94,17.95,24.61,59.75,18.85,6.03,152.27,126.6,19.59
2010-01-01,29.59,163.79,255.88,164.77,45.03,9.63,37.9,4.56,80.04,1.73,0.9,13.71,21.21,39.63,14.87,4.54,39.36,95.78,3.68
2009-01-01,44.17,126.24,155.02,102.68,17.86,7.06,51.69,3.71,98.38,1.18,0.66,7.99,14.54,34.71,11.32,2.89,98.3,94.74,24.91
2008-01-01,51.74,125.45,156.55,99.97,11.24,9.58,38.1,5.64,64.71,1.78,1.0,6.62,11.51,42.77,6.04,2.17,8.96,68.48,-4.73
2007-01-01,42.53,130.01,161.37,95.75,22.19,11.05,33.03,5.42,67.34,1.87,0.98,15.28,25.69,46.57,15.05,5.37,37.72,94.27,4.9
2006-01-01,42.13,135.84,154.26,98.08,56.36,17.8,20.5,5.72,63.81,2.85,1.38,16.5,30.08,69.31,11.82,5.28,59.87,98.28,14.5
2005-01-01,50.3,123.74,134.71,72.77,48.94,12.75,28.62,4.77,76.51,2.61,1.3,14.02,29.42,54.93,10.6,4.32,48.11,97.98,19.85
2004-01-01,56.71,111.06,121.19,71.68,13.84,9.59,38.06,5.22,69.92,2.2,1.25,7.07,16.72,32.31,5.23,2.18,46.35,88.53,21.33
