,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,4.01,1987.02,1093.21,984.90,22189558.29,6.50,56.15,3.90,93.58,4.65,0.23,6.40,6.65,18.42,28.38,1.72,212.74,54.31,-0.14
2016,3.72,2001.56,1254.40,1084.37,31240649.67,6.53,55.89,3.35,108.95,4.60,0.24,7.67,7.98,20.74,31.55,2.02,101.88,64.71,-4.52
2015,4.11,1677.80,1433.23,1262.19,54745843.38,7.19,50.76,4.16,87.74,4.45,0.24,7.31,7.60,20.75,30.08,1.98,105.20,69.96,-5.69
2014,3.54,1872.73,1668.18,1551.42,62731132.39,6.50,56.15,4.66,78.32,4.24,0.21,7.00,7.28,21.12,32.81,2.01,134.98,0.00,-4.24
2013,4.09,1983.21,1446.17,1320.80,19495350.92,5.27,69.25,5.84,62.50,4.81,0.23,6.69,6.97,21.14,29.62,2.01,191.94,0.00,-2.17
2012,2.93,3384.23,1675.52,1586.37,134798643.65,4.05,90.12,8.32,43.87,8.14,0.23,7.08,7.32,1.49,30.38,2.22,233.01,85.70,0.00
2011,3.73,3228.07,1379.46,1302.69,13179783.75,4.99,73.14,10.06,36.28,9.13,0.27,5.41,5.60,4.69,23.46,2.00,44.02,67.57,0.00
2010,3.01,4432.27,1668.49,1613.26,9100629.28,5.89,61.96,9.75,37.43,8.59,0.19,8.54,8.77,2.57,42.88,3.79,119.67,90.82,0.00
2009,2.15,4111.89,2453.41,2368.54,3527860.42,8.10,45.06,7.97,45.79,12.46,0.30,7.67,7.96,6.23,19.12,2.60,296.27,111.7,1.61
2008,6.57,1882.63,982.91,792.56,8248191.21,10.06,36.28,4.79,76.20,16.44,0.82,8.08,8.38,12.60,13.64,2.10,369.13,171.17,15.54
2007,1.87,3490.20,3269.35,2679.85,17068.91,9.69,37.66,5.15,70.87,17.75,0.50,11.63,12.18,15.92,19.27,3.22,0.00,95.24,-6.20
2006,8.61,2128.30,788.20,639.43,39477.47,10.47,34.86,6.64,54.96,19.63,0.84,6.89,8.38,19.01,8.00,1.53,31.55,115.27,2.93
2005,27.60,1522.24,206.60,161.30,1931.29,2.40,152.08,2.67,136.70,15.60,0.74,4.32,7.80,13.76,8.45,1.34,56.24,107.36,10.16
2004,57.06,2086.37,197.48,159.81,2095.57,6.18,59.06,12.83,28.44,72.42,2.00,8.82,18.32,44.47,3.67,3.60,63.08,84.09,40.89
2003,50.15,1765.98,240.33,192.26,6088.24,6.03,60.53,18.35,19.89,64.28,2.32,16.27,28.14,79.88,5.49,6.63,0.00,2.51,0.00
2002,31.13,1189.34,279.89,246.14,102369.27,8.10,45.06,22.30,16.36,42.48,2.49,19.82,30.09,66.09,6.26,6.44,0.00,3.11,0.00
2001,39.53,614.75,215.32,168.64,0.00,8.32,43.87,12.77,28.58,24.06,2.38,11.15,17.96,39.97,4.18,3.50,0.00,3.79,0.00
2000,35.90,495.50,229.64,172.62,234539.52,6.95,52.51,8.55,42.69,11.79,1.54,10.56,17.66,33.63,4.76,2.28,0.00,4.30,0.00
1999,51.39,1095.56,171.57,113.92,3494.50,8.05,45.34,7.55,48.34,42.90,1.92,6.62,13.70,17.93,2.37,1.15,8.02,12.99,8.64
