,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,42.22,251.09,169.53,118.62,53.89,3.69,98.91,5.95,61.34,4.29,1.07,5.75,9.42,16.48,5.08,1.25,22.48,165.93,10.52
2016-01-01,37.68,240.19,186.78,135.06,43.31,4.19,87.11,6.49,56.24,3.62,1.03,6.88,10.59,17.56,5.99,1.14,56.48,146.21,25.02
2015-01-01,35.04,241.15,196.23,133.8,9.78,3.62,100.82,6.49,56.24,3.11,0.94,2.29,3.13,5.37,2.15,0.39,36.23,0.0,13.09
2014-01-01,35.83,216.67,171.88,130.59,10.81,3.35,108.95,7.07,51.62,2.68,0.88,4.1,6.14,9.19,4.31,0.72,13.17,0.0,17.18
2013-01-01,43.44,200.92,159.79,117.45,7.01,2.86,127.62,6.53,55.89,2.09,0.74,3.03,4.75,6.49,3.58,0.53,44.37,0.0,19.3
2012-01-01,40.21,598.32,161.24,159.85,356.0,3.45,105.79,379.79,0.96,6.27,0.84,1.65,1.87,2.37,1.34,0.21,37.59,229.21,9.0
2011-01-01,35.35,490.03,160.25,136.11,-334.0,3.23,113.0,142.62,2.55,6.3,0.94,-1.73,-3.23,-1.78,-2.4,-0.37,16.37,221.93,-0.63
2010-01-01,29.12,534.57,348.15,218.04,1493.0,3.7,98.64,111.43,3.27,7.37,1.21,6.17,8.37,12.04,4.79,1.01,-1.76,278.67,-1.66
2009-01-01,33.14,610.51,292.19,286.49,342.0,2.66,137.21,174.52,2.09,7.06,0.97,1.26,1.46,0.2,1.04,0.17,42.25,170.85,5.53
2008-01-01,37.26,586.65,197.81,197.2,539.0,3.77,96.81,968.98,0.37,9.68,1.21,3.4,4.59,10.62,2.29,0.52,25.19,160.16,7.12
2007-01-01,41.67,632.51,258.08,257.58,7.11,3.19,114.42,973.49,0.37,7.57,0.97,4.1,6.43,11.8,3.64,0.77,41.27,152.68,7.68
2006-01-01,49.34,629.63,236.71,236.1,6.75,3.5,104.28,521.59,0.69,9.26,1.18,4.5,8.0,15.0,3.4,1.0,28.0,145.57,6.0
2005-01-01,58.0,364.0,163.0,162.0,2.0,2.68,136.19,46.31,7.88,5.42,1.03,1.0,1.0,7.0,0.0,0.11,31.0,121.0,11.0
2004-01-01,60.0,642.0,133.0,125.0,7.0,3.14,116.24,30.13,12.11,15.81,1.32,4.0,8.0,14.0,2.0,1.0,6.0,102.0,2.0
2003-01-01,55.0,805.0,145.0,132.0,11.0,3.22,113.35,24.73,14.75,18.23,1.47,3.0,6.0,14.0,2.0,0.79,25.0,22.94,13.0
2002-01-01,46.0,617.0,131.0,115.0,19.0,3.7,98.64,25.26,14.44,20.42,1.91,9.0,17.0,24.0,5.0,2.56,10.0,-9.91,6.0
