,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,43.5,288.13,225.2,146.2,7.96,2.92,125.0,3.08,118.5,3.42,0.8,1.68,2.4,14.35,1.73,0.77,-3.22,0.49,-6.51
2016-01-01,38.5,312.12,275.32,187.63,16.84,2.75,132.72,3.34,109.28,3.56,0.74,4.11,6.29,30.84,5.16,2.11,-22.85,0.97,-9.12
2015-01-01,37.98,395.53,279.03,224.13,8.14,2.62,139.31,3.76,97.07,4.22,0.72,2.02,2.75,15.21,2.39,0.94,44.43,1.76,10.18
2014-01-01,36.02,459.71,294.01,226.76,23.08,3.02,120.86,4.21,86.69,6.8,0.9,5.02,7.52,36.4,5.3,2.53,16.74,0.93,1.07
2013-01-01,36.62,649.28,259.55,201.03,20.64,2.93,124.57,4.41,82.76,9.14,1.0,6.38,9.37,42.82,6.03,3.02,43.25,1.09,13.35
2012-01-01,27.6,1542.55,273.13,229.64,26.92,2.79,130.82,9.65,37.82,13.58,0.7,7.0,9.52,16.23,9.88,3.0,131.69,2.15,17.33
2011-01-01,30.4,1429.97,240.38,230.64,28.75,3.13,116.61,8.06,45.28,14.76,0.79,10.64,15.29,14.88,12.14,4.41,32.49,0.86,2.28
2010-01-01,35.23,1059.4,193.0,136.48,25.94,3.13,116.61,6.61,55.21,10.69,0.72,9.47,13.57,15.86,11.91,3.78,0.0,0.0,0.0
2009-01-01,29.41,1056.39,279.7,225.33,18.24,2.79,130.82,6.56,55.64,8.39,0.64,10.96,16.46,15.88,15.56,4.43,73.14,0.31,8.35
2008-01-01,44.0,725.54,180.64,140.21,7.07,2.74,133.21,6.52,55.98,7.26,0.68,8.1,13.27,9.8,10.43,3.11,69.22,0.08,18.65
2007-01-01,48.83,779.02,199.0,163.62,10.93,2.0,182.5,7.12,51.26,6.78,0.59,12.01,21.0,22.86,16.94,5.23,2.81,0.0,0.0
2006-01-01,45.75,693.53,294.51,257.28,16.69,2.61,139.84,11.92,30.62,7.13,0.77,18.33,31.9,31.75,17.27,6.26,-94.61,-1.59,-23.06
2005-01-01,45.47,404.9,129.24,107.29,15.8,2.58,141.47,7.99,45.68,4.33,0.64,16.31,29.29,15.4,20.03,4.1,0.0,0.0,0.0
2004-01-01,50.98,265.65,103.28,75.24,17.77,3.12,116.98,6.56,55.64,3.26,0.71,16.53,30.3,11.98,18.61,3.54,0.0,0.0,0.0
2003-01-01,44.35,327.77,112.92,78.74,6.28,3.01,121.26,6.11,59.73,4.01,0.74,6.61,9.98,4.72,7.25,0.97,0.0,0.0,0.0
2002-01-01,40.25,333.31,130.37,98.4,8.44,2.93,124.57,5.25,69.52,3.96,0.78,8.0,12.5,7.92,9.05,1.1,29.12,0.0,12.48
