,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,38.98,165.14,196.5,118.61,0.94,5.24,69.65,1.54,237.01,0.93,0.4,-0.06,-1.26,0.78,-1.13,-0.21,28.15,80.27,10.04
2016-01-01,37.23,149.08,177.62,95.56,1.67,5.3,68.86,1.5,243.33,0.84,0.4,1.12,0.47,1.45,0.69,0.08,28.55,80.27,10.13
2015-01-01,44.48,138.82,159.87,92.58,1.66,4.81,75.88,1.76,207.38,0.93,0.44,0.52,-0.98,0.62,-1.2,-0.17,19.5,45.7,8.28
2014-01-01,46.41,145.06,173.26,99.16,0.3,5.23,69.78,2.22,164.41,1.06,0.5,-2.65,-6.46,-7.13,-7.19,-1.15,4.84,33.62,1.52
2013-01-01,42.5,138.98,168.76,107.55,4.79,5.43,67.21,2.41,151.45,1.09,0.53,2.85,3.63,9.5,3.89,0.64,28.98,46.41,10.9
2012-01-01,24.66,421.82,175.36,99.54,-8.06,4.28,85.28,2.78,131.29,1.7,0.32,-2.76,-3.9,9.57,-9.2,-0.69,24.66,62.62,1.15
2011-01-01,23.59,468.08,194.12,112.85,60.51,4.67,78.15,2.54,143.7,1.61,0.29,9.56,12.13,7.9,32.03,2.21,11.14,55.42,-3.57
2010-01-01,21.16,466.13,216.94,138.44,72.46,4.76,76.68,2.5,146.0,1.48,0.29,16.2,20.76,3.75,55.37,3.38,29.07,86.1,1.15
2009-01-01,24.72,412.67,261.16,175.63,25.79,4.09,89.24,2.23,163.67,1.3,0.3,11.22,14.75,6.76,36.63,2.26,41.3,108.13,4.53
2008-01-01,28.13,318.67,166.99,104.99,6.65,4.39,83.14,2.99,122.07,1.62,0.4,4.09,4.9,8.77,8.66,0.68,28.43,115.89,3.14
2007-01-01,30.95,343.8,211.31,147.56,17.66,4.43,82.39,3.51,103.98,1.87,0.46,9.86,13.51,12.15,20.44,1.83,27.73,144.99,0.01
2006-01-01,30.8,286.02,120.58,87.69,11.97,4.7,77.65,3.54,103.1,2.01,0.49,8.24,11.15,14.74,15.52,1.36,30.35,270.37,8.77
2005-01-01,33.15,305.98,122.85,81.85,5.43,4.79,76.2,2.94,124.14,1.85,0.45,4.84,6.14,13.47,8.67,0.67,36.11,181.79,9.8
2004-01-01,38.42,250.66,98.64,69.1,2.76,5.12,71.28,2.83,128.97,1.66,0.42,3.41,3.91,9.67,5.63,0.47,35.96,406.25,12.93
2003-01-01,40.1,254.68,88.89,56.22,1.77,4.62,79.0,1.95,187.17,1.14,0.32,2.18,1.61,8.37,2.97,0.2,22.41,271.54,7.69
2002-01-01,40.51,199.66,73.0,37.43,0.27,4.12,88.59,2.6,140.38,0.8,0.27,-0.17,-2.99,3.0,-7.0,-0.38,12.44,117.33,4.39
2001-01-01,41.76,200.82,78.69,34.07,0.0,3.02,120.86,2.42,150.82,0.78,0.27,-11.16,-22.01,-0.04,-52.13,-2.05,18.84,74.13,6.62
2000-01-01,41.0,213.0,94.53,35.51,0.0,2.53,144.26,2.33,156.65,0.97,0.29,-11.56,-20.45,1.99,-44.66,-2.34,16.21,36.97,2.4
1999-01-01,32.42,251.03,134.05,61.03,4.99,2.54,143.7,3.05,119.67,1.4,0.34,8.04,10.6,10.51,19.75,1.32,26.11,94.32,5.93
1998-01-01,39.6,252.4,116.4,76.25,5.17,2.89,126.3,3.07,118.89,1.32,0.39,3.74,4.31,0.14,7.38,0.53,4.72,69.18,1.38
1997-01-01,25.18,238.85,260.18,181.68,19.76,2.77,131.77,2.67,136.7,1.03,0.4,11.32,14.31,11.25,26.89,1.9,18.01,66.63,2.49
1996-01-01,23.22,189.07,236.93,165.31,9.44,3.19,114.42,3.11,117.36,1.09,0.52,7.64,8.95,14.24,13.2,1.11,65.57,73.67,9.35
1995-01-01,23.85,171.99,286.26,179.02,13.91,3.99,91.48,3.35,108.96,1.19,0.65,17.59,22.29,27.98,25.88,3.35,121.32,66.74,12.99
1994-01-01,24.48,144.2,234.7,148.85,28.83,5.59,65.3,4.64,78.66,1.27,0.79,20.74,26.01,45.0,25.65,4.72,46.84,58.07,6.49
1993-01-01,17.65,122.75,188.75,150.89,42.18,5.61,65.06,5.48,66.61,1.19,0.73,19.39,23.85,38.54,26.43,4.24,106.27,68.1,19.6
1992-01-01,17.29,174.0,333.1,273.05,69.3,4.76,76.68,6.1,59.84,1.92,0.94,25.0,30.26,53.94,26.36,4.33,162.67,113.79,21.05
