,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,45.34,413.5,166.95,120.93,2560.06,34.83,10.47,80.59,4.52,6.46,1.16,22.69,40.23,41.21,18.81,3.63,-43.92,143.85,-27.4
2016-01-01,45.93,277.65,142.18,127.0,123.39,22.05,16.55,49.3,7.4,4.29,0.78,2.65,0.82,1.28,0.4,0.35,166.18,150.37,94.73
2015-01-01,70.1,404.32,94.16,76.0,-382.88,17.6,20.73,24.06,15.17,3.42,0.59,-10.15,-35.98,-32.4,-20.53,-3.1,-23.35,-261.66,-9.52
2014-01-01,62.8,370.59,102.82,75.0,771.23,13.91,26.24,15.1,24.17,3.39,0.61,-15.98,-38.46,-51.64,-28.94,-5.16,7.37,-38.69,1.05
2013-01-01,51.58,315.76,139.12,100.33,2.06,11.15,32.73,9.08,40.19,3.03,0.63,3.14,3.77,5.6,2.61,0.44,-31.16,-37.22,-10.97
2012-01-01,42.92,511.83,134.83,55.67,-46.87,35.41,10.3,4.7,77.65,1.99,0.29,-27.9,-41.37,-17.49,-104.09,-2.74,-64.72,208.76,-9.97
2011-01-01,28.87,619.24,291.3,184.6,-39.1,49.5,7.37,4.38,83.33,2.8,0.4,-12.3,-15.96,-6.27,-34.28,-1.38,62.75,63.83,4.21
2010-01-01,22.1,618.12,316.59,127.84,-39.02,53.64,6.8,3.91,93.35,2.65,0.36,-5.12,-6.45,-5.14,-14.57,-0.63,69.21,23.03,5.45
2009-01-01,15.64,614.62,291.46,67.43,-2.81,38.31,9.52,4.97,73.44,1.58,0.23,0.91,0.91,-0.51,3.4,0.09,104.03,13.18,10.38
2008-01-01,14.83,569.72,991.28,291.56,-34.19,86.49,4.22,14.55,25.08,2.82,0.47,-9.54,-11.45,7.47,-22.18,-1.21,123.01,0.0,0.0
2007-01-01,15.22,521.34,354.44,80.33,35.02,94.35,3.86,9.58,38.1,2.85,0.44,8.41,9.8,3.69,18.66,1.28,0.0,0.0,0.0
2006-01-01,17.57,622.52,319.46,142.13,20.38,4.38,83.33,10.51,34.72,4.4,0.45,9.28,12.67,3.89,19.59,1.57,0.0,20.9,0.0
2005-01-01,40.61,937.57,168.73,107.51,16.97,4.14,88.16,29.53,12.36,10.41,0.74,8.59,14.73,19.33,11.01,1.82,5.36,80.65,2.18
2004-01-01,48.63,717.67,141.55,96.19,10.0,4.99,73.14,40.61,8.98,6.15,0.77,8.71,17.37,27.11,10.41,2.36,4.1,64.05,1.86
2003-01-01,60.79,302.54,85.49,46.2,3.41,7.96,45.85,42.97,8.49,3.85,0.67,6.9,15.11,18.98,8.33,1.71,13.83,96.61,7.91
2002-01-01,64.46,262.16,72.02,26.44,-3.26,17.63,20.7,23.63,15.44,1.79,0.38,-9.81,-27.18,-1.21,-31.76,-2.39,0.0,0.0,0.0
2001-01-01,52.17,335.31,82.06,34.93,0.21,26.3,13.87,10.51,34.72,1.61,0.33,0.22,-3.51,2.48,-5.27,-0.33,0.0,0.0,0.0
2000-01-01,46.57,279.18,46.78,35.55,-3.14,17.02,21.44,10.47,34.86,1.3,0.3,-10.85,-30.78,4.47,-52.86,-2.88,4.16,0.0,1.56
1999-01-01,64.86,413.6,89.69,78.47,158.0,11.33,32.21,0.56,651.78,1.16,0.17,4.14,5.6,-0.14,11.76,0.53,6.68,0.0,3.92
1998-01-01,65.46,599.09,183.42,134.53,306.47,18.18,20.08,-90000.0,0.0,1.97,24.86,4.92,9.26,3.75,13.01,1.12,-90000.0,-90000.0,-90000.0
1997-01-01,56.47,580.02,420.19,98.87,8.35,17.56,20.79,-90000.0,0.0,1.4,0.21,6.69,12.3,8.69,19.53,1.75,-90000.0,-90000.0,-90000.0
1996-01-01,38.07,183.43,259.91,105.17,5.36,24.92,14.65,-90000.0,0.0,1.16,0.52,8.21,11.88,16.48,13.31,1.41,64.14,70.41,8.71
1995-01-01,36.08,117.52,126.46,125.1,1652.46,32.24,11.32,-90000.0,0.0,0.94,0.56,7.0,9.5,20.28,10.37,1.18,0.0,79.96,0.0
1994-01-01,26.43,114.77,144.32,134.29,1750.99,46.82,7.79,-90000.0,0.0,0.94,0.68,14.58,18.6,24.29,19.37,2.46,83.64,99.7,5.64
1993-01-01,25.17,113.8,146.02,138.2,1794.82,110.58,3.3,-90000.0,0.0,0.85,0.62,9.07,11.26,23.64,13.43,1.4,135.73,170.89,11.89
1992-01-01,21.91,104.82,133.8,127.16,3390.46,61.67,5.92,-90000.0,0.0,0.4,0.34,10.12,11.82,15.97,26.75,1.5,158.93,148.48,4.73
