,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,45.47,189.0,179.12,111.54,11.22,3.21,113.7,2.58,141.47,1.54,0.61,3.32,5.52,12.28,4.91,1.05,17.53,62.12,2.67
2016-01-01,44.78,180.88,178.1,109.5,11.75,3.22,113.35,2.62,139.31,1.39,0.58,3.48,5.75,13.0,5.46,1.05,8.0,50.49,-0.1
2015-01-01,44.62,179.14,181.59,113.85,12.69,3.31,110.27,2.58,141.47,1.32,0.57,3.88,6.56,15.11,6.4,1.19,24.42,52.95,3.82
2014-01-01,46.81,178.02,165.3,107.12,10.66,3.12,116.98,2.4,152.08,1.23,0.51,3.63,6.63,14.52,6.62,1.18,12.42,42.03,1.8
2013-01-01,54.04,171.79,140.91,90.68,8.94,2.99,122.07,2.61,139.84,1.09,0.47,2.6,4.88,10.96,4.65,0.81,13.91,34.73,1.7
2012-01-01,41.67,181.21,123.6,86.72,13.06,2.09,174.64,3.58,101.95,0.77,0.34,4.24,6.68,5.27,11.31,1.08,14.03,50.51,0.83
2011-01-01,40.46,143.48,69.2,48.0,21.47,2.58,141.47,4.08,89.46,0.89,0.39,4.37,6.58,6.71,9.7,1.03,1.29,53.33,-3.19
2010-01-01,31.43,158.85,90.63,59.52,55.93,2.55,143.13,3.85,94.8,0.91,0.42,5.81,8.06,5.07,13.03,1.21,19.99,86.97,1.96
2009-01-01,26.71,183.47,136.19,94.35,41.77,2.36,154.66,4.03,90.57,1.04,0.44,6.76,9.27,6.54,14.74,1.3,27.49,111.99,4.98
2008-01-01,30.45,168.57,115.55,85.3,6.57,2.3,158.69,4.13,88.37,1.04,0.46,1.38,1.56,7.68,2.4,0.21,24.88,125.3,3.7
2007-01-01,27.77,174.36,129.56,91.81,16.73,2.95,123.72,5.2,70.19,1.12,0.49,4.25,5.47,10.13,8.02,0.77,24.22,124.28,1.53
2006-01-01,26.05,163.65,136.21,108.82,15.29,2.39,152.71,6.47,56.41,0.99,0.45,4.62,5.96,9.65,9.63,0.85,47.69,148.1,5.86
2005-01-01,26.29,160.09,132.13,108.19,9.63,1.95,187.17,6.68,54.64,0.91,0.43,1.06,1.14,10.18,1.99,0.16,33.57,134.41,3.2
2004-01-01,27.92,170.67,145.5,125.35,18.26,2.05,178.04,5.05,72.27,0.99,0.44,13.66,20.15,7.59,31.33,3.01,59.16,170.2,11.1
2003-01-01,43.87,156.8,106.26,80.16,3.72,2.11,172.98,3.12,116.98,0.98,0.4,6.19,9.22,4.53,12.11,1.26,8.8,63.92,3.27
2002-01-01,50.3,121.41,97.89,70.05,0.18,2.04,178.92,2.81,129.89,0.76,0.39,-0.08,-3.18,1.71,-4.19,-0.4,4.85,46.57,1.97
2001-01-01,47.71,131.44,108.17,73.88,0.03,2.03,179.8,2.46,148.37,0.75,0.38,-0.32,-3.77,1.63,-5.23,-0.5,4.65,24.75,1.61
2000-01-01,45.52,126.66,102.95,68.05,0.33,2.16,168.98,2.41,151.45,0.78,0.4,0.85,-1.35,4.41,-1.87,-0.19,2.82,10.03,1.1
1999-01-01,40.85,120.04,102.87,66.82,1.03,2.41,151.45,2.44,149.59,0.76,0.41,1.51,0.08,4.31,0.12,0.01,1.01,3.29,0.41
1998-01-01,37.6,129.39,134.64,87.99,0.09,2.2,165.91,2.32,157.33,0.67,0.37,-0.18,-2.77,-0.41,-4.71,-0.43,3.1,13.67,0.89
1997-01-01,57.46,106.44,97.69,60.85,0.32,2.21,165.16,2.31,158.0,0.75,0.43,0.57,-2.96,2.65,-2.96,-0.35,-0.48,-24.18,-0.23
1996-01-01,53.37,124.04,124.35,76.19,1.41,2.3,158.7,2.33,156.65,0.81,0.43,1.95,0.59,6.99,0.64,0.07,-17.4,-23.35,-6.67
1995-01-01,36.64,148.03,183.83,113.57,1.81,2.19,166.67,2.44,149.59,0.94,0.5,2.3,1.54,5.14,1.93,0.18,29.81,-18.11,6.67
1994-01-01,34.01,156.97,233.83,153.92,1.05,2.3,158.7,2.78,131.29,0.99,0.51,1.89,-0.19,3.67,-0.2,-0.03,-43.61,-28.96,-8.28
1993-01-01,49.53,124.76,96.33,62.35,2.92,2.9,125.86,3.24,112.65,1.14,0.56,5.92,8.55,8.57,7.41,1.11,-16.07,-13.9,-8.97
