,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,38.0,201.0,183.0,135.0,66.0,7.48,48.79,2.55,143.13,2.44,0.85,12.82,19.87,79.26,14.92,6.08,44.0,90.0,2.58
2016-01-01,35.0,202.0,195.0,144.0,82.0,8.39,43.5,2.46,148.37,2.42,0.87,14.23,21.91,84.39,16.12,6.6,25.0,90.0,-4.8
2015-01-01,36.0,193.0,189.0,133.0,84.0,8.19,44.56,2.64,138.25,2.36,0.87,12.92,20.25,77.97,14.72,5.9,49.0,99.0,2.04
2014-01-01,38.0,194.0,188.0,140.0,70.0,8.4,43.45,2.83,128.97,2.34,0.88,14.18,22.4,88.12,15.86,6.37,54.0,104.0,6.5
2013-01-01,38.0,183.0,181.0,129.0,66.0,8.95,40.78,2.87,127.17,2.16,0.89,14.93,23.69,78.63,16.54,6.2,21.0,84.0,-1.6
2012-01-01,29.0,240.0,120.0,94.0,513.0,4.82,75.72,5.78,63.14,2.28,0.68,12.0,16.0,35.0,17.0,4.03,41.0,97.0,0.3
2011-01-01,30.0,222.0,121.0,96.0,377.0,4.59,79.52,6.61,55.21,2.23,0.71,13.0,18.0,38.0,18.0,4.32,54.0,92.0,3.0
2010-01-01,28.0,217.0,143.0,116.0,861.0,4.69,77.82,8.67,42.09,2.16,0.72,15.0,21.0,35.0,20.0,4.79,57.0,108.0,4.0
2009-01-01,26.0,160.0,139.0,113.0,828.0,3.65,100.0,6.52,55.98,1.36,0.63,12.0,15.0,22.0,17.0,3.3,105.0,108.0,17.0
2008-01-01,22.0,244.0,286.0,238.0,2705.0,4.22,86.49,6.93,52.66,2.77,0.88,12.0,15.0,40.0,14.0,3.51,120.0,114.0,4.0
2007-01-01,22.0,256.0,313.0,256.0,43291.0,4.6,79.34,7.32,49.86,2.79,0.86,19.0,32.0,81.0,22.0,6.29,125.0,130.0,2.0
2006-01-01,20.0,293.0,378.0,324.0,306158.0,4.63,78.83,6.95,52.51,3.24,0.89,28.0,35.0,84.0,29.0,8.85,257.0,145.0,24.0
2005-01-01,23.0,277.0,289.0,240.0,4019.0,4.48,81.47,7.88,46.31,3.34,0.93,22.0,29.0,79.0,23.0,6.99,100.0,127.0,2.0
2004-01-01,23.0,276.0,321.0,277.0,2190.0,4.98,73.29,9.79,37.28,3.16,0.88,19.0,24.0,71.0,21.0,6.1,100.0,131.0,2.0
2003-01-01,17.5,291.14,445.94,409.39,1410.36,5.18,70.46,9.7,37.62,2.71,0.77,19.76,22.81,71.43,24.49,6.46,123.72,114.42,6.66
