,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,80.34,89.28,30.5,24.13,-3.16,57.62,6.33,16.28,22.42,0.13,0.12,-5.15,-31.13,-50.56,-61.6,-4.8,14.02,55.8,2.17
2016-01-01,74.25,95.49,31.88,18.07,-1.99,45.35,8.04,15.81,23.08,0.11,0.1,-2.47,-12.5,-26.79,-32.12,-2.58,19.0,33.57,1.74
2015-01-01,71.91,88.54,35.33,28.54,1.01,63.94,5.7,16.57,22.02,0.15,0.13,0.53,-0.64,0.09,-1.37,-0.12,20.67,32.05,3.1
2014-01-01,70.71,95.12,39.32,33.41,2.15,113.31,3.22,16.94,21.54,0.17,0.15,1.42,2.5,7.24,5.0,0.56,33.91,30.41,3.16
2013-01-01,70.49,95.59,57.39,52.39,2.81,170.21,2.14,16.68,21.88,0.18,0.16,1.88,4.36,10.52,7.59,0.89,41.07,32.69,5.65
2012-01-01,34.87,2056.66,40.12,39.37,15.72,0.0,0.0,27.19,13.42,1.26,0.05,5.84,8.5,7.82,103.92,1.79,16.28,52.33,0.0
2011-01-01,35.95,2125.62,147.71,147.29,25.85,0.0,0.0,42.4,8.6,0.66,0.05,7.86,11.65,10.57,143.43,2.48,104.95,45.9,1.26
2010-01-01,34.31,761.42,70.73,70.2,64.11,0.0,0.0,21.62,16.88,0.45,0.05,9.89,13.93,8.24,190.99,3.11,58.55,34.29,0.0
2009-01-01,25.77,692.73,27.18,26.71,88.94,0.0,0.0,21.29,17.14,0.46,0.04,10.91,14.02,6.12,244.7,3.5,68.49,41.41,0.0
2008-01-01,20.33,1090.73,58.66,58.27,238.9,4928.65,0.07,24.06,15.17,0.65,0.04,40.77,50.25,2.22,1017.25,11.55,63.23,33.54,0.0
2007-01-01,17.45,2594.13,28.08,26.39,74.43,1763.67,0.2,17.62,20.71,1.04,0.04,24.2,29.57,1.3,646.44,5.55,0.0,35.76,0.0
2006-01-01,20.94,2310.09,131.13,129.92,130.41,68.47,5.33,27.67,13.19,1.31,0.05,23.5,28.17,0.37,460.84,5.07,16.01,67.18,0.0
2005-01-01,11.72,2427.9,61.35,57.88,405.0,49.12,7.43,27.26,13.38,1.82,0.08,33.51,37.74,2.31,406.91,5.78,110.06,129.84,0.06
2004-01-01,10.96,1709.81,117.89,112.82,93.0,15.1,24.17,42.98,8.49,1.74,0.11,26.94,31.06,3.53,244.51,4.64,187.85,170.8,8.73
2003-01-01,17.76,1163.81,92.12,91.18,21.0,9.08,40.19,134.1,2.72,2.7,0.15,7.64,9.75,4.93,50.6,1.5,0.0,80.93,0.0
2002-01-01,30.91,2236.36,90.0,88.88,8.0,4.77,76.51,249.22,1.46,3.71,0.14,3.31,4.48,3.33,22.1,0.65,21.67,19.04,4.74
2001-01-01,37.46,80575.7,107.55,107.05,3.35,2.86,127.62,331.05,1.1,162.94,0.15,2.7,2.95,4.31,11.78,0.42,9.79,0.0,1.91
2000-01-01,38.02,337.79,83.3,82.94,2.59,3.49,104.58,303.24,1.2,0.72,0.18,3.85,4.1,3.65,14.63,0.57,5.96,0.0,1.75
1999-01-01,32.83,302.68,164.08,163.48,2.94,6.25,58.4,355.76,1.02,0.6,0.17,3.46,3.48,5.52,13.88,0.5,3.25,0.0,0.0
