,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,57.88,231.77,150.12,123.14,22.1,2.4,152.08,9.86,37.01,4.25,0.94,2.86,6.7,34.61,2.88,2.64,13.31,158.21,8.7
2016-01-01,60.93,200.69,133.42,110.56,20.36,2.51,145.41,10.9,33.48,4.3,1.03,1.98,4.6,29.2,1.8,1.95,7.21,132.76,4.38
2015-01-01,58.5,197.39,140.61,112.75,21.13,2.51,145.41,12.05,30.29,4.0,1.03,3.12,7.5,39.75,2.88,3.05,9.46,120.24,5.23
2014-01-01,62.54,188.26,135.75,122.3,31.21,2.82,129.43,14.59,25.01,4.45,1.13,4.25,9.77,62.75,3.6,3.78,7.96,111.14,3.82
2013-01-01,53.75,212.16,151.18,136.42,57.05,3.04,120.06,16.28,22.42,5.64,1.33,5.41,12.53,83.26,3.97,4.47,26.52,97.61,17.63
2012-01-01,31.34,876.5,94.29,85.36,203.46,2.77,131.76,15.2,24.01,4.09,0.33,8.05,11.25,-4.04,24.12,4.0,14.64,51.21,0.0
2011-01-01,25.91,897.78,102.81,89.53,1164.82,2.56,142.57,12.61,28.94,4.35,0.34,11.46,15.51,-4.6,34.08,5.48,18.51,45.83,0.0
2010-01-01,26.41,1031.8,146.62,130.33,1006.33,3.15,115.87,15.35,23.77,7.58,0.52,16.63,23.21,4.41,32.04,7.54,15.6,59.91,0.0
2009-01-01,30.85,1066.66,124.91,109.31,229.78,4.03,90.57,14.82,24.62,7.68,0.56,15.36,21.94,4.51,27.35,6.94,0.0,74.97,0.0
2008-01-01,29.55,855.58,124.0,109.73,45.73,3.49,104.58,10.69,34.14,6.58,0.59,10.38,15.44,6.97,17.32,4.57,83.48,78.63,14.68
2007-01-01,38.51,643.48,116.93,95.76,76.0,3.43,106.41,9.42,38.74,7.52,0.82,14.96,23.92,13.48,17.9,6.93,2.09,43.09,3.33
2006-01-01,37.95,486.96,130.83,98.75,40.36,4.53,80.57,7.89,46.26,6.39,0.93,15.94,29.22,13.68,16.74,7.28,33.73,41.83,10.47
2005-01-01,57.5,273.11,121.89,99.4,22.84,3.92,93.11,9.45,38.62,6.68,1.19,12.2,31.15,34.07,9.87,6.31,12.29,32.84,10.34
2004-01-01,69.01,169.59,97.93,80.78,9.52,3.99,91.47,13.23,27.58,8.77,1.72,6.43,14.16,31.59,2.82,2.23,0.01,42.61,0.0
2003-01-01,61.54,224.21,112.46,89.49,5.71,3.44,106.1,8.25,44.24,6.21,1.24,6.19,13.76,25.39,4.18,2.21,22.67,52.93,22.04
2002-01-01,63.1,217.98,112.66,88.56,4.91,4.22,86.49,7.74,47.15,5.57,1.22,8.28,17.16,35.12,5.56,2.39,6.07,28.2,6.53
