,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,65.50,17148.59,197.21,12.55,370.64,954.44,0.38,0.30,1216.66,97.27,0.32,4.33,10.10,36.49,10.72,3.15,-4.70,-83.51,-5.89
2016,65.95,15859.02,195.69,18.30,140.07,510.63,0.71,0.18,2027.77,54.15,0.20,1.64,1.90,8.54,3.29,0.57,5.75,-75.40,4.82
2015,65.78,10044.37,152.70,7.97,20.07,91.90,3.97,0.03,12166.66,9.89,0.04,-0.03,-1.65,-3.33,-14.17,-0.55,-18.70,-57.79,-33.50
2014,59.81,8110.96,157.34,7.40,40.01,569.80,0.64,0.24,1520.83,53.83,0.27,6.13,14.55,55.06,20.30,5.35,-16.34,-46.26,-23.85
2013,57.49,7232.78,160.13,11.48,-123.88,38.68,9.43,0.03,12166.66,3.29,0.02,-0.32,-0.54,-1.84,-11.84,-0.18,-131.13,-69.23,-175.56
2012,3.79,13784.38,1939.42,1380.00,-819.42,0.11,3318.18,0.01,36500.00,0.34,0.00,-4.96,-5.12,-8.10,-3412.63,-0.96,978.56,2394.82,36.42
2011,3.00,16661.54,3613.74,3246.41,19789.91,30.83,11.83,1.29,282.94,49.58,0.29,23.38,24.03,3.63,72.65,3.17,910.46,1806.56,21.64
2010,2.35,12652.34,4704.97,2588.91,1887.02,11.89,30.69,0.00,*****,0.49,0.00,7.10,7.23,-1.64,1803.93,0.82,368.84,129.56,5.98
2009,1.27,135499.41,16108.07,7698.34,-76.79,68.58,5.32,0.00,*****,2.80,0.00,-0.93,-0.96,-2.01,-464.62,-0.10,-5905.10,-11102.96,-25.97
2008,1.46,112516.32,11424.80,5212.89,-491.18,53.96,6.76,0.00,*****,1.97,0.00,-2.48,-2.52,-2.00,-1471.52,-0.28,1680.27,161.07,10.69
2007,1.58,85506.23,9397.39,4269.69,-53.21,0.13,2807.69,0.00,*****,1.01,0.00,-1.55,-1.62,-1.79,-1375.81,-0.18,1672.15,282.64,12.38
2006,3.91,222203.55,2361.91,1023.44,86.08,3.31,110.27,0.06,6083.33,66.15,0.03,2.52,2.58,-1.66,86.42,0.32,-109.16,86.1,-3.57
2005,1.55,37483.08,9296.32,3555.70,-1094.89,52.52,6.94,0.06,6083.33,12.10,0.03,-0.78,-0.79,-1.40,-24.89,-0.09,153.57,134.72,1.23
2004,2.08,37029.39,4313.29,1618.93,-647.55,32.95,11.07,0.47,776.59,72.90,0.19,-2.33,-2.41,0.14,-12.32,-0.29,927.63,91.53,16.25
2003,4.67,255.79,843.68,291.13,-11.10,3.54,103.10,0.44,829.54,0.41,0.15,-1.83,-2.42,-1.75,-15.65,-0.31,1058.59,20.57,42.09
2002,30.38,269.18,185.48,184.81,227.68,4.99,73.14,0.89,410.11,0.50,0.13,11.00,16.24,-1.06,81.66,2.17,0.00,0.00,0.00
2001,34.79,272.69,231.08,229.56,6.17,17.74,20.57,3.08,118.50,0.12,0.03,1.92,2.58,-6.95,48.22,0.30,0.00,0.00,0.00
2000,35.17,266.03,192.67,175.82,8.79,16.55,22.05,1.89,193.12,0.35,0.11,-4.77,-7.92,-8.32,-51.20,-0.92,0.00,0.00,0.13
1999,34.47,195.57,200.75,152.09,2.54,13.56,26.91,1.77,206.21,0.42,0.17,0.20,0.17,-4.65,0.66,0.02,0.00,0.00,0.00
1998,20.32,152.41,120.48,33.88,0.09,16.97,21.50,2.11,172.98,0.58,0.31,-0.95,-1.51,-3.63,-3.96,-0.19,0.00,57.39,0.00
1997,18.92,173.43,141.78,54.41,3.93,10.86,33.60,2.08,175.48,0.57,0.28,4.46,5.21,-2.26,14.78,0.71,32.32,86.98,4.08
1996,24.42,173.86,132.19,78.48,337.00,4.72,77.33,1.94,188.14,0.72,0.31,3.58,4.68,-2.63,10.99,0.66,64.52,83.59,14.10
1995,32.11,168.39,120.60,61.97,3.04,5.76,63.37,1.43,255.24,0.82,0.33,3.75,5.64,6.12,9.56,0.87,-50.05,-83.84,-16.24
1994,36.84,125.80,104.54,15.19,3.52,12.08,30.22,1.05,347.62,0.66,0.34,4.61,7.78,3.72,14.00,1.06,6.27,-3.98,2.23
1993,39.12,165.17,156.69,123.40,-2.89,9.75,37.45,1.12,325.89,0.63,0.27,-3.81,-8.06,-9.90,-18.76,-1.10,2.87,18.32,0.78
1992,33.57,166.18,199.72,63.69,-2.04,5.71,63.92,2.69,135.69,0.55,0.27,-3.32,-8.04,-6.16,-20.89,-1.19,7.88,-33.10,1.43
