,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,57.60,221.53,57.28,48.71,2883.04,5.85,62.39,11.58,31.51,2.79,0.77,10.12,23.64,51.54,12.76,5.21,53.68,100.84,7.79
2016,56.28,253.36,89.87,77.88,2949.77,5.55,65.76,11.08,32.94,2.60,0.76,10.72,25.54,56.10,13.66,5.63,83.45,99.82,8.79
2015,58.17,192.85,57.67,49.86,2585.36,5.57,65.52,12.46,29.29,2.46,0.75,10.84,26.19,53.10,13.92,5.76,43.57,99.96,5.43
2014,56.68,199.33,61.41,54.49,3218.92,5.66,64.48,12.19,29.94,2.51,0.77,11.00,25.50,54.87,13.79,5.56,53.00,106.30,11.10
2013,57.70,182.99,50.33,42.98,4911.23,6.14,59.44,12.00,30.41,2.54,0.79,13.53,27.34,55.89,14.49,5.79,42.37,112.17,9.08
2012,45.93,201.57,40.77,32.04,4387.49,9.94,36.72,10.09,36.17,2.31,0.73,16.99,29.78,31.47,21.80,5.46,67.31,133.23,6.38
2011,42.23,167.14,34.47,28.37,6314.20,9.76,37.39,10.37,35.19,1.95,0.73,15.90,26.99,32.65,21.75,4.70,74.14,148.67,9.58
2010,41.63,170.41,92.97,87.00,5099.46,9.17,39.80,10.57,34.53,1.67,0.67,16.79,26.85,36.05,23.61,4.62,91.01,131.99,9.89
2009,35.52,153.90,71.84,67.00,3316.61,8.56,42.64,7.85,46.49,1.46,0.71,16.80,26.97,43.76,24.36,4.66,139.10,143.32,14.54
2008,43.36,149.01,46.75,42.83,2991.34,7.90,46.20,5.44,67.09,1.26,0.60,18.27,37.15,44.40,28.30,5.18,105.31,147.08,18.67
2007,62.08,92.57,27.67,26.17,2157.80,7.75,47.09,2.02,180.69,1.20,0.61,6.87,10.87,42.16,12.89,1.68,79.87,148.13,24.93
2006,23.17,175.03,157.65,154.05,4294.22,7.36,49.59,2.53,144.26,0.84,0.41,14.07,18.29,29.97,33.77,3.28,69.93,126.44,*****
2005,25.88,176.22,166.56,163.49,3181.80,7.77,46.97,*****,*****,0.82,0.40,13.98,19.33,34.67,34.25,3.31,161.03,163.41,11.23
2004,33.22,180.19,170.08,166.55,1866.23,7.47,48.86,*****,*****,0.75,0.37,13.90,22.19,33.15,36.95,3.55,198.95,136.55,12.01
2003,46.91,180.78,151.66,147.86,1013.37,7.57,48.21,*****,*****,0.72,0.33,10.64,20.00,32.35,29.66,2.91,120.10,108.79,10.06
2002,55.16,203.30,178.83,172.80,1255.05,6.47,56.41,0.00,*****,0.74,0.33,12.65,24.15,33.48,32.04,3.33,185.41,82.09,9.75
2001,47.54,98.92,127.91,96.88,2639.98,6.31,57.84,0.18,2027.77,0.79,0.60,22.13,42.78,51.37,31.32,5.13,143.43,38.37,20.39
2000,52.83,115.69,231.73,198.03,1367.19,6.19,58.96,2098.22,0.17,0.72,0.48,14.19,26.95,32.31,22.45,3.22,111.07,25.36,9.70
1999,46.37,99.37,104.98,96.66,1580.08,8.87,41.14,,,0.50,0.36,18.19,29.87,28.18,28.84,4.54,37.95,8.35,8.00
