,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,15.84,193.61,579.04,257.2,207.43,6.18,59.06,2.57,142.02,1.67,0.73,0.55,0.66,0.52,0.77,0.09,28.3,80.8,0.28
2016-01-01,17.05,187.06,477.04,222.97,0.0,6.27,58.21,2.56,142.57,1.64,0.73,2.72,3.27,5.32,3.75,0.45,11.53,38.25,-0.39
2015-01-01,16.41,208.18,734.42,371.12,0.0,6.98,52.29,2.82,129.43,1.98,0.79,3.93,4.7,7.42,4.87,0.65,104.39,33.19,4.23
2014-01-01,16.2,192.91,746.34,348.54,0.0,6.51,56.06,3.22,113.35,1.96,0.85,1.27,1.53,2.17,1.52,0.21,7.35,5.79,-1.54
2013-01-01,17.5,189.62,570.01,306.44,0.0,6.92,52.74,3.85,94.8,2.05,0.89,2.8,3.41,4.81,3.13,0.47,14.18,18.87,-0.35
2012-01-01,17.26,179.35,513.25,293.56,0.0,6.77,53.91,4.63,78.83,1.91,0.88,1.0,1.21,0.43,1.14,0.17,-17.9,54.24,-2.84
2011-01-01,18.62,181.78,410.31,277.78,0.0,7.64,47.77,5.5,66.36,2.19,0.98,4.48,5.4,4.79,4.48,0.75,82.2,97.38,5.11
2010-01-01,15.32,206.15,631.77,402.48,0.0,8.77,41.61,5.55,65.76,2.34,0.96,5.0,5.95,-1.5,5.13,0.79,-80.43,91.84,-4.52
2009-01-01,16.81,198.68,494.28,321.26,0.0,9.44,38.66,5.16,70.73,2.06,0.86,2.01,2.4,2.26,2.3,0.3,74.6,492.66,3.77
2008-01-01,15.52,202.53,618.04,390.42,3.27,8.7,41.95,4.45,82.02,2.34,0.98,1.53,1.46,0.08,1.32,0.02,109.4,1247.01,4.74
2007-01-01,25.39,189.42,481.5,304.07,-0.12,9.46,38.58,4.78,76.35,2.12,0.93,-0.51,-1.7,1.35,-1.3,-0.2,13.89,384.26,0.88
2006-01-01,28.47,187.78,384.19,237.12,0.41,8.67,42.09,4.19,87.11,1.93,0.83,0.19,-0.83,-2.39,-0.71,-0.09,35.92,404.94,2.88
2005-01-01,28.52,168.29,415.12,249.25,0.0,9.72,37.55,4.28,85.28,1.82,0.89,-0.71,-6.09,-0.21,-1.77,-0.24,73.81,387.28,5.39
2004-01-01,28.28,160.35,383.36,214.4,0.0,8.97,40.69,4.67,78.15,1.82,0.93,-3.3,-5.94,1.57,-4.63,-0.68,76.73,536.94,5.7
2003-01-01,30.97,151.22,248.86,128.81,0.0,7.3,50.0,4.5,81.11,1.46,0.78,-0.99,-2.84,-1.18,-2.54,-0.33,16.91,171.51,1.68
2002-01-01,33.41,142.41,204.86,110.6,0.0,7.13,51.19,4.67,78.15,1.33,0.73,-0.65,-2.62,-0.36,-2.52,-0.34,27.17,85.14,1.91
2001-01-01,37.58,156.49,176.5,104.35,292.0,7.34,49.72,4.97,73.44,1.42,0.72,2.44,1.97,6.04,1.75,0.24,70.24,107.54,9.97
2000-01-01,37.22,153.45,183.41,96.94,192.0,6.61,55.21,4.97,73.44,1.3,0.69,2.87,2.26,1.62,2.04,0.26,39.16,78.01,5.07
1999-01-01,35.55,135.74,173.61,92.92,215.0,7.99,45.68,4.96,73.58,1.16,0.68,5.1,5.94,3.65,5.57,0.68,2.71,60.79,0.41
1998-01-01,32.23,143.46,257.79,143.97,4934.0,8.94,40.83,4.67,78.16,1.1,0.66,9.39,12.62,14.34,12.12,1.55,91.64,73.78,8.43
1997-01-01,19.46,228.94,292.99,200.15,4425.0,8.31,43.92,4.55,80.22,2.51,0.91,13.71,16.77,14.37,13.65,2.04,122.46,105.74,17.74
1996-01-01,20.34,180.21,275.84,122.9,1298.0,7.56,48.28,3.27,111.62,1.84,0.87,5.46,6.41,8.13,5.7,0.76,51.58,60.48,6.96
1995-01-01,21.13,164.6,224.37,79.38,9347.0,8.99,40.6,3.36,108.63,1.8,0.9,7.5,9.07,15.03,7.62,1.17,62.55,29.35,10.14
1994-01-01,14.65,189.93,296.46,140.09,17980.0,6.96,52.44,3.54,103.11,1.88,0.84,9.63,11.28,4.38,10.83,1.58,45.15,45.28,6.05
1993-01-01,15.49,162.35,292.31,150.96,16680.0,7.19,50.76,3.9,93.58,1.78,0.93,7.28,8.67,11.3,7.58,1.33,40.05,39.04,5.92
1992-01-01,17.41,144.77,228.57,114.22,9232.0,11.44,31.9,4.98,73.29,2.0,1.14,7.72,9.58,17.47,5.81,1.54,52.05,34.26,9.21
