,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,62.16,368.55,131.34,79.04,11.52,3.41,107.03,1.60,228.12,2.08,0.57,3.91,8.53,60.45,6.22,3.44,4.70,83.92,3.06
2016,53.91,215.54,165.20,90.93,9.19,2.87,127.17,1.35,270.37,1.93,0.51,3.00,6.03,45.79,5.02,2.24,31.49,117.55,18.11
2015,59.61,152.13,141.38,80.76,17.02,2.81,129.89,1.48,246.62,2.09,0.57,6.58,21.56,98.79,10.76,6.21,5.12,54.21,0.00
2014,58.32,127.66,130.69,70.97,23.53,3.64,100.27,1.72,212.20,2.55,0.72,8.25,26.68,109.75,10.89,6.88,15.63,54.45,9.92
2013,55.94,140.22,135.43,62.56,17.62,3.33,109.60,1.36,268.38,2.40,0.63,6.12,18.73,70.35,9.07,4.05,12.84,52.88,7.06
2012,49.15,393.35,134.48,81.90,23.20,2.48,147.17,2.10,173.80,3.60,0.55,8.28,15.73,40.09,14.36,4.20,12.32,30.35,0.00
2011,50.06,361.11,127.16,76.17,29.85,2.74,133.21,2.22,164.41,3.39,0.58,11.17,21.37,33.06,18.65,5.04,3.45,37.30,0.00
2010,48.54,285.31,106.01,62.76,20.89,3.16,115.50,2.24,162.94,2.56,0.54,6.16,10.60,18.30,10.91,2.28,0.00,46.31,0.00
2009,39.68,279.68,122.64,61.75,3.07,1.43,255.24,0.98,372.44,1.02,0.23,1.24,1.65,-3.07,4.13,0.35,29.18,50.69,9.92
2008,44.78,285.09,136.68,73.61,12.80,3.35,108.95,2.40,152.08,3.19,0.67,4.75,8.04,44.80,6.40,1.75,7.58,42.97,-9.42
2007,48.40,289.67,122.38,75.13,51.05,3.02,120.86,3.05,119.67,4.08,0.78,16.34,30.68,62.82,20.67,6.60,44.20,52.34,18.85
2006,46.91,333.23,147.95,106.21,22.20,2.60,140.38,3.27,111.62,4.88,0.80,16.53,30.08,50.13,19.67,5.74,21.03,42.48,7.22
