,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,57.6,120.06,88.1,78.23,261.0,17.8,20.5,8.62,42.34,0.7,0.25,4.09,6.31,6.08,10.27,0.46,15.41,0.0,3.7
2016-01-01,60.3,188.09,128.34,123.75,1.06,10.04,36.35,7.69,47.46,0.83,0.27,1.42,-2.62,0.37,-2.71,-0.27,2.84,0.0,0.84
2015-01-01,87.68,73.83,67.44,59.65,-1.28,8.76,41.66,9.55,38.21,1.04,0.46,-5.58,-49.76,-11.49,-17.84,-1.35,-2.85,0.0,-0.9
2014-01-01,79.48,105.19,75.85,63.78,-0.36,8.81,41.43,9.02,40.46,1.13,0.58,-1.66,-16.17,-5.12,-6.48,-0.61,4.32,0.0,1.01
2013-01-01,73.93,65.89,56.91,45.71,-1.57,8.93,40.87,11.62,31.41,0.92,1.09,-3.07,-18.23,-6.1,-7.15,-0.75,10.08,185.58,2.78
2012-01-01,73.76,74.7,27.5,17.36,-14.77,14.1,25.88,11.94,30.56,0.92,0.52,-13.74,-44.69,-22.75,-28.04,-1.82,19.35,136.38,4.1
2011-01-01,62.12,99.13,38.6,22.87,-12.16,15.08,24.2,14.42,25.31,0.99,0.56,-11.9,-31.33,-26.13,-22.65,-1.93,15.75,142.15,2.66
2010-01-01,57.82,110.62,49.31,34.27,-14.86,12.33,29.6,18.63,19.59,1.01,0.57,-12.19,-28.26,-25.47,-22.28,-2.42,19.3,136.29,3.69
2009-01-01,52.61,115.19,59.36,44.86,-23.66,4.67,78.15,13.52,26.99,0.56,0.32,-24.28,-52.14,-17.94,-78.67,-3.46,1.63,91.91,0.34
2008-01-01,51.42,110.69,54.8,42.74,-4.21,4.76,76.68,14.15,25.79,0.98,0.54,-6.39,-15.3,-0.88,-13.8,-1.47,19.06,50.2,3.43
2007-01-01,51.08,131.22,94.34,79.63,3.71,6.12,59.64,12.12,30.11,1.21,0.69,5.3,9.55,20.72,6.05,1.02,40.77,48.44,10.51
2006-01-01,61.84,110.03,69.89,51.63,-2.64,5.87,62.18,9.82,37.16,0.79,0.49,-5.13,-15.87,-13.12,-13.19,-1.7,10.26,31.52,3.46
2005-01-01,56.67,119.51,92.82,70.84,-4.68,5.19,70.32,9.97,36.6,0.67,0.4,-3.26,-7.79,-8.6,-9.37,-0.94,17.32,32.88,1.75
2004-01-01,46.04,124.7,89.62,73.67,14.49,6.88,53.05,12.84,28.42,1.06,0.54,7.52,12.79,8.17,13.16,1.58,53.13,47.21,18.03
2003-01-01,41.73,179.38,181.25,156.14,2.06,5.44,67.09,8.93,40.87,1.05,0.45,1.68,1.57,3.46,2.0,0.18,69.57,45.88,10.56
2002-01-01,44.27,192.42,144.79,113.59,-1.84,5.78,63.14,8.42,43.34,1.0,0.42,-2.7,-6.96,2.11,-8.51,-0.74,6.93,40.91,1.27
2001-01-01,52.47,160.72,72.28,54.78,-4.49,4.37,83.52,7.86,46.43,0.93,0.37,-6.52,-13.62,-11.09,-20.17,-1.5,29.21,48.36,8.17
2000-01-01,36.16,218.11,129.36,89.43,8.95,5.52,66.12,8.7,41.95,1.54,0.53,11.46,16.49,11.94,19.35,2.17,54.94,58.07,5.78
1999-01-01,38.44,232.59,194.44,164.86,7.43,5.23,69.78,12.59,28.99,1.63,0.51,10.98,15.4,11.89,19.06,2.03,48.22,53.0,8.69
1998-01-01,34.16,279.73,245.38,224.41,0.44,4.64,78.66,14.45,25.25,1.49,0.43,0.75,0.16,-0.64,0.25,0.02,19.03,64.51,2.99
1997-01-01,30.37,277.38,225.96,201.56,0.45,6.82,53.51,9.54,38.25,1.5,0.45,1.77,1.35,-1.71,2.0,0.16,40.4,86.1,3.97
