,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,61.17,335.25,126.59,99.78,6.58,3.75,97.33,6.22,58.68,9.54,1.07,1.56,3.59,14.34,1.23,1.13,9.73,110.93,3.82
2016,62.40,339.74,135.77,111.10,23.71,4.09,89.24,6.61,55.21,8.25,1.09,4.68,12.40,53.78,4.08,4.05,12.48,115.35,7.44
2015,61.99,298.97,137.09,108.65,18.29,4.23,86.28,5.96,61.24,6.50,1.03,3.66,9.57,42.86,3.37,3.11,14.16,105.75,8.31
2014,63.44,266.56,127.79,101.02,12.51,4.53,80.57,6.62,55.13,6.39,1.07,2.91,8.73,33.10,2.46,2.80,11.75,91.47,6.23
2013,62.69,272.97,135.09,108.92,17.25,4.48,81.47,7.14,51.12,5.76,1.00,4.63,12.29,49.55,4.17,3.83,18.58,107.28,12.11
2012,37.44,1588.02,112.78,103.96,23.51,4.11,88.80,19.47,18.74,14.78,0.69,6.95,10.86,7.63,9.82,3.33,10.95,134.55,-2.40
2011,39.26,1575.35,124.89,108.09,26.85,4.51,80.93,14.91,24.48,17.58,0.83,6.50,10.53,6.30,7.64,3.22,31.13,128.05,2.46
2010,41.15,1417.97,112.11,91.01,34.18,4.33,84.29,13.94,26.18,18.18,0.88,8.06,13.56,-0.70,8.79,4.05,18.29,130.31,1.70
2009,43.02,1310.40,117.72,96.04,24.46,3.86,94.55,12.30,29.67,13.61,0.73,6.70,11.56,8.16,8.62,3.18,9.47,111.47,0.04
2008,44.81,2344.97,112.12,90.68,8.45,4.85,75.25,21.99,16.59,39.26,1.19,4.37,7.40,7.05,3.55,2.01,66.02,121.72,16.48
2007,48.53,2128.86,109.10,96.68,16.83,4.56,80.04,31.84,11.46,47.16,1.39,7.92,13.63,11.45,5.11,3.45,13.96,78.03,-1.15
2006,40.45,1989.25,152.00,140.17,17.79,4.52,80.75,31.84,11.46,44.02,1.36,8.56,14.51,12.04,5.86,3.04,29.97,79.0,7.59
2005,47.20,1978.05,146.87,136.60,54.08,5.58,65.41,30.54,11.95,57.72,1.63,9.31,17.36,15.41,5.36,3.40,0.60,66.0,-7.86
2004,47.22,1727.26,171.20,151.12,32.48,6.81,53.59,18.38,19.85,46.52,1.72,9.05,16.39,18.17,4.85,3.07,19.10,107.00,4.88
2003,44.96,1214.65,145.81,113.38,55.14,5.52,66.12,11.63,31.38,24.77,1.23,9.91,17.06,9.79,7.31,3.32,10.30,79.00,1.13
2002,40.27,572.66,133.07,109.97,18.14,5.13,71.15,9.64,37.86,6.59,0.71,10.69,18.67,3.63,10.52,4.91,0.21,142.00,2.02
2001,55.13,1388.34,123.61,97.24,5.50,7.41,49.25,8.00,45.62,24.04,0.98,9.54,18.61,1.31,8.37,3.24,14.64,99.69,10.20
2000,57.16,1571.89,150.16,108.52,7.40,7.92,46.08,8.32,43.87,25.52,1.17,15.19,30.51,8.91,11.63,5.27,31.56,46.65,15.91
1999,52.95,1444.69,185.37,123.76,2.21,4.24,86.08,6.23,58.58,15.17,0.76,5.19,7.27,-1.33,4.22,1.22,-7.95,-29.77,-2.71
1998,58.66,1437.99,208.09,173.11,-1.19,4.23,86.28,13.96,26.14,13.32,0.84,-3.39,-14.04,-13.89,-6.50,-2.52,20.16,-18.51,7.23
1997,63.75,894.19,233.23,206.91,5.66,3.31,110.27,18.42,19.81,19.77,1.26,8.60,16.75,-5.71,5.77,2.62,2.00,-64.20,0.83
1996,43.33,1846.60,281.20,262.39,6.28,5.60,65.18,33.18,11.00,65.63,2.42,10.49,19.19,21.44,3.68,4.01,-51.97,-244.39,-188.55
1995,68.96,933.09,121.87,107.17,8.63,7.91,46.14,27.53,13.26,81.03,3.30,13.31,34.15,58.07,3.62,5.14,-19.85,-110.98,-39.0
1994,57.42,572.13,131.86,92.12,4.32,8.21,44.46,10.16,35.93,27.60,2.24,6.32,11.97,9.67,2.29,1.33,-2.12,-42.40,-2.48
