,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,36.3,245.1,134.36,129.15,0.95,4.05,90.12,23.17,15.75,0.79,0.23,0.67,0.36,-0.07,0.97,0.06,-1.89,65.06,-0.89
2016-01-01,39.7,218.5,130.28,124.83,-1.15,4.66,78.32,26.44,13.8,0.89,0.27,-0.9,-2.4,-3.66,-5.38,-0.37,0.06,416.42,-0.75
2015-01-01,38.8,213.4,106.71,103.11,2.14,4.86,75.1,22.78,16.02,0.95,0.29,1.38,1.25,2.3,2.61,0.2,6.24,241.87,1.53
2014-01-01,40.1,234.8,124.69,118.59,3.08,3.55,102.81,27.3,13.36,1.0,0.3,2.02,2.35,4.04,4.84,0.4,15.18,815.51,3.76
2013-01-01,36.82,234.67,138.22,134.21,3.17,3.38,107.98,28.83,12.66,1.08,0.33,0.98,0.7,3.65,1.33,0.11,-3.54,3880.63,-1.22
2012-01-01,14.5,910.0,348.23,337.2,67.69,20.53,17.77,44.3,8.23,7.59,0.88,27.29,38.18,66.09,30.65,4.61,656.08,1768.57,79.91
2011-01-01,42.5,425.5,110.47,107.84,-2.19,6.47,56.41,16.5,22.12,0.96,0.13,-2.76,-6.16,-0.8,-28.27,-0.66,2.13,477.39,1.44
2010-01-01,38.73,457.24,118.13,115.85,1.05,1.93,189.11,32.29,11.3,0.88,0.11,0.94,0.5,-3.6,2.48,0.06,23.52,759.22,13.11
2009-01-01,46.68,437.01,125.66,124.69,1.16,4.13,88.37,0.0,0.0,2.33,0.3,1.04,0.36,14.57,0.61,0.04,21.78,554.05,14.78
2008-01-01,50.89,394.26,104.82,104.09,1.19,6.76,53.99,0.0,0.0,1.9,0.24,1.54,0.48,11.0,0.97,0.06,12.1,396.3,6.33
2007-01-01,50.57,427.75,108.88,108.18,3.07,9.63,37.9,0.0,0.0,1.85,0.21,3.09,4.61,5.52,9.95,0.68,15.85,328.23,9.13
2006-01-01,54.3,476.8,136.0,135.2,8.4,13.5,27.03,0.0,0.0,1.8,0.3,4.3,9.2,24.6,13.8,1.31,35.3,336.7,24.7
2005-01-01,61.9,269.7,109.0,108.4,-0.5,4.6,79.34,0.0,0.0,0.7,0.2,-0.7,-2.0,5.0,-6.2,-0.28,0.0,94.4,0.0
2004-01-01,37.8,647.7,109.5,107.9,-0.1,5.6,65.17,0.0,0.0,3.1,0.5,-0.4,-1.2,1.8,-1.7,-0.18,9.2,158.6,0.9
2003-01-01,30.5,342.9,136.5,133.2,12.1,7.6,48.02,0.0,0.0,3.3,0.7,3.6,4.6,4.1,4.8,0.66,0.0,163.9,0.0
2002-01-01,22.5,471.3,225.1,220.8,10.6,13.9,26.25,0.0,0.0,4.4,0.7,5.7,6.9,5.1,7.1,0.93,28.3,163.2,7.4
2001-01-01,22.9,445.4,234.9,232.0,132.3,10.1,36.13,0.0,0.0,1.6,0.4,0.8,1.0,0.0,2.0,0.13,38.5,125.5,9.5
2000-01-01,18.7,474.3,296.6,292.9,9.4,5.9,61.86,3.15,115.87,3.0,0.5,11.4,13.4,14.4,15.2,2.04,0.0,21.1,0.0
1999-01-01,24.3,213.4,175.6,154.8,6.0,3.84,95.05,0.0,0.0,1.8,0.7,1.2,1.3,0.3,1.5,0.2,24.5,55.4,3.1
1998-01-01,13.6,194.5,335.6,332.4,77.6,4.2,86.9,0.0,0.0,1.8,0.8,6.9,7.9,4.7,8.1,0.95,58.5,61.6,7.0
1997-01-01,14.3,176.5,268.0,264.7,37.6,4.8,76.04,0.0,0.0,2.2,1.1,12.9,15.7,16.9,12.1,2.01,46.9,72.6,3.8
1996-01-01,25.6,146.3,175.2,173.3,220.8,5.7,64.04,0.0,0.0,2.3,1.2,14.5,19.6,25.0,11.4,2.62,71.6,70.3,11.3
1995-01-01,27.31,126.07,117.74,114.23,336.13,5.95,61.34,0.0,0.0,2.65,1.28,14.02,19.37,22.83,10.04,2.4,56.19,64.84,16.9
