,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,33.39,305.77,214.46,158.02,-91.84,2.69,135.68,3.42,106.72,2.8,0.61,-5.35,-8.18,9.01,9.32,-0.91,-7.38,151.51,-1.91
2016-01-01,34.47,313.44,210.17,167.92,3.76,3.76,97.07,5.24,69.65,4.19,0.88,0.36,0.22,1.31,0.17,0.03,31.47,231.87,9.07
2015-01-01,36.48,289.69,189.92,144.11,-24.79,4.05,90.12,6.36,57.38,4.43,0.97,-4.64,-7.37,-9.99,-5.07,-0.94,3.39,113.42,1.1
2014-01-01,33.3,290.01,211.4,164.1,-19.51,3.9,93.58,6.72,54.31,4.45,1.02,-2.91,-4.63,-7.09,-3.02,-0.62,12.31,73.65,3.42
2013-01-01,34.73,259.15,201.37,154.82,26.05,3.7,98.64,6.03,60.53,4.31,1.09,-4.1,-6.15,-8.69,-3.77,-0.84,11.27,72.76,3.12
2012-01-01,19.58,1198.24,169.66,138.46,87.5,3.58,101.95,6.81,53.59,4.56,0.37,0.23,0.27,-1.61,0.59,0.04,55.53,140.31,7.54
2011-01-01,17.57,849.05,187.97,165.95,31.6,2.96,123.31,7.9,46.2,3.7,0.38,0.71,0.8,-1.45,1.76,0.11,24.96,94.29,2.68
2010-01-01,16.37,776.77,211.21,179.51,-30.2,3.67,99.45,7.38,49.45,4.02,0.44,-0.61,-0.73,-0.68,-1.41,-0.1,-54.73,56.99,-6.65
2009-01-01,13.24,769.08,279.01,228.22,0.0,3.29,110.94,6.93,52.66,3.58,0.4,-1.89,-2.17,-4.27,-4.76,-0.31,27.93,114.41,2.34
2008-01-01,13.07,800.97,392.8,342.99,0.0,2.65,137.73,7.3,50.0,4.29,0.44,-2.22,-2.63,-2.99,-5.0,-0.37,56.65,98.1,3.87
2007-01-01,17.64,832.74,301.66,251.8,0.0,3.13,116.61,7.54,48.4,5.52,0.56,0.18,0.23,1.97,0.32,0.03,-66.41,88.39,-8.92
2006-01-01,21.85,778.88,235.2,199.36,0.0,3.12,116.98,6.56,55.64,5.52,0.54,3.38,4.44,3.06,6.24,0.62,1.62,83.1,-2.78
2005-01-01,25.63,772.04,212.88,179.3,0.0,3.51,103.98,6.2,58.87,7.06,0.73,8.61,11.66,15.1,11.74,1.59,73.48,82.69,16.63
2004-01-01,26.8,652.24,227.03,175.1,15.2,2.83,128.97,5.22,69.92,5.26,0.63,3.39,4.54,14.89,4.99,0.66,27.84,54.22,3.53
2003-01-01,33.76,610.13,320.83,275.16,23.24,2.8,130.35,5.91,61.75,4.13,0.55,8.64,13.59,11.96,14.99,1.86,26.27,95.71,2.89
2002-01-01,44.48,548.4,266.02,226.36,68.66,2.78,131.29,4.56,80.04,5.39,0.6,7.66,12.25,16.95,12.67,1.63,20.08,124.07,4.5
2001-01-01,29.45,1011.5,187.84,130.88,5966.09,2.59,140.92,3.51,103.98,8.14,0.58,4.45,6.49,6.29,7.64,0.86,0.0,221.82,0.0
2000-01-01,33.46,905.25,174.49,126.44,14036.43,3.6,101.38,4.62,79.0,9.46,0.69,7.11,10.75,16.59,10.31,1.67,7.62,238.86,2.89
1999-01-01,34.41,909.41,154.82,125.02,700.03,4.36,83.71,6.01,60.73,14.83,0.87,9.34,18.44,31.71,14.36,3.46,58.48,369.12,23.45
1998-01-01,30.38,1674.21,182.35,132.01,4994.86,3.34,109.28,10.26,35.57,22.32,1.05,20.18,33.71,33.59,19.15,4.73,45.44,446.92,15.4
