,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,37.14,239.97,187.22,84.92,2789.45,9.69,37.66,4.27,85.48,5.80,1.60,7.18,10.85,24.15,4.23,2.00,25.64,93.16,2.75
2016,35.18,292.92,180.43,77.10,4323.51,10.03,36.39,3.93,92.87,6.90,1.52,7.47,10.92,22.87,4.50,1.95,8.88,104.02,-0.22
2015,30.73,285.33,247.42,102.45,2591.19,8.94,40.82,3.93,92.87,7.12,1.80,5.12,7.41,16.93,2.89,1.44,79.35,121.70,14.64
2014,36.00,321.54,281.33,124.43,2402.02,10.00,36.50,4.81,75.88,9.89,2.23,8.86,13.93,30.57,3.86,2.66,58.74,70.84,11.73
2013,41.75,323.61,246.63,106.58,2106.05,9.65,37.82,4.54,80.39,9.66,2.03,6.05,9.83,20.09,2.73,1.76,17.98,7.69,3.93
2012,40.18,330.41,314.50,126.22,965.41,9.43,38.70,4.43,82.39,9.96,2.23,3.11,4.90,11.25,1.33,0.87,67.55,44.77,13.02
2011,45.31,333.17,241.91,100.84,1232.49,10.41,35.06,4.76,76.68,11.51,2.26,4.29,7.08,13.09,1.70,1.26,14.30,6.04,1.07
2010,43.28,329.02,240.58,87.10,27.94,9.83,37.13,4.11,88.80,9.51,1.87,5.49,8.91,20.24,2.61,1.54,-25.56,-14.90,-12.74
2009,37.28,350.56,340.69,136.41,15.68,8.09,45.11,3.16,115.50,6.38,1.37,2.71,3.76,9.03,1.69,0.62,-67.35,-5.73,-18.03
2008,27.47,332.95,476.06,227.39,1.39,14.36,25.41,5.04,72.42,11.67,2.93,1.04,0.56,13.02,0.14,0.10,212.77,7.18,27.89
2007,37.22,334.45,243.10,75.63,11.74,12.09,30.19,4.77,76.51,11.72,2.35,9.08,13.93,31.74,3.30,2.89,-10.52,-25.34,-13.25
2006,43.34,322.43,211.80,82.31,30.44,11.85,30.80,4.79,76.20,9.59,1.87,16.56,37.21,75.24,8.60,7.73,-38.17,-25.08,-19.57
2005,42.63,269.31,261.57,88.27,12.74,10.57,34.53,4.45,82.02,7.08,1.95,5.69,8.87,15.56,2.68,1.65,-7.07,-11.27,-14.23
2004,39.05,260.27,270.83,102.77,38.27,10.03,36.39,6.02,60.63,6.71,2.20,17.54,29.94,46.43,7.75,5.08,-40.08,23.35,-14.65
2003,48.24,167.78,160.89,87.04,7.84,6.93,52.66,6.86,53.20,3.82,1.52,6.47,11.29,17.49,3.73,1.46,15.48,27.09,5.83
2002,51.07,160.48,134.21,74.81,3.29,6.00,60.83,4.76,76.68,2.67,1.09,5.03,7.31,14.33,3.22,0.93,26.69,21.29,10.62
2001,52.51,153.43,126.76,55.26,0.18,7.88,46.31,4.08,89.46,2.43,1.06,1.63,-0.53,-1.68,-0.26,-0.07,-23.98,16.98,-14.12
2000,43.53,147.07,138.72,48.59,3.24,10.08,36.21,2.98,122.48,2.87,1.12,6.09,8.19,14.86,4.01,1.10,101.93,31.43,35.02
1999,46.26,201.65,167.06,38.50,4.93,9.34,39.07,2.77,131.76,3.61,1.14,6.56,8.59,18.33,4.61,1.30,-42.27,-1.17,-18.89
1998,27.37,279.97,334.92,144.16,2.23,9.15,39.89,4.16,87.74,4.27,1.25,6.32,7.01,17.08,2.87,1.26,2.93,22.63,0.50
1997,69.68,139.45,97.34,55.12,2.45,5.90,61.86,4.73,77.16,3.77,1.04,8.96,20.78,82.25,5.35,5.56,16.08,25.81,18.20
