,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,64.65,983.90,113.17,1.50,3.08,1.41,258.86,0.00,*****,0.23,0.01,0.21,0.25,1.78,10.43,0.13,-16.91,-78.18,-31.65
2016,60.71,1490.24,192.46,5.92,8.93,4.97,73.44,0.04,,0.94,0.04,0.35,0.63,3.72,6.53,0.24,-48.54,-192.92,-23.39
2015,52.06,1443.06,214.20,20.31,77.82,89.22,4.09,0.25,,3.65,0.18,4.31,8.70,31.86,23.32,2.68,-4.89,-45.47,-3.79
2014,50.09,1328.15,210.66,3.76,27.00,178.56,2.04,0.40,,6.02,0.32,5.71,12.44,35.29,17.48,3.22,47.93,-46.11,17.35
2013,61.15,1129.38,166.01,5.02,6.91,168.14,2.17,0.20,,2.87,0.15,2.58,5.34,13.13,13.46,1.23,-40.81,-72.28,-28.93
2012,55.73,7793.34,187.60,3.63,6.41,6893.19,0.05,0.21,,13.80,0.12,2.55,4.69,6.09,16.76,0.95,-32.76,-77.13,-17.59
2011,50.70,6298.04,163.72,14.06,7.55,62.25,5.86,0.04,,1.44,0.02,5.45,9.17,-4.44,298.80,1.81,5.27,-58.97,0.39
2010,43.61,4986.75,136.64,6.30,5.20,50.88,7.17,0.02,,3.24,0.04,2.82,4.07,6.56,53.96,0.75,-38.22,-63.59,-25.25
2009,38.73,2606.21,152.42,10.62,3.37,140.25,2.60,0.22,,3.87,0.10,2.56,3.28,-0.88,16.99,0.50,-23.36,107.89,11.75
2008,42.97,1700.11,119.27,6.16,1.99,374.35,0.97,0.20,,3.22,0.11,1.69,1.58,-0.19,9.84,0.24,3.97,62.07,0.21
2007,35.71,2186.03,114.76,2.92,2.17,330.83,1.10,0.15,,2.54,0.07,1.41,1.34,1.53,11.51,0.24,3.98,80.73,0.13
2006,40.18,2163.54,100.96,11.92,4.39,489.74,0.74,0.38,,6.55,0.18,3.47,5.06,6.75,14.40,0.79,30.21,71.57,17.72
2005,48.47,1542.18,112.29,2.98,2.19,53.57,6.81,0.33,,6.69,0.22,2.16,2.74,6.53,6.22,0.36,16.71,246.79,15.41
2004,54.57,1470.96,106.94,4.06,-14.38,8.61,42.39,0.21,,2.67,0.08,-14.73,-29.65,-6.38,-192.00,-2.54,,31.49,
2003,41.30,2316.17,122.71,10.79,-3.64,10.94,33.36,0.28,,4.14,0.10,-5.17,-10.30,-8.74,-60.83,-1.07,10.69,98.73,7.34
2002,39.02,3339.26,133.87,3.66,-2.39,1.90,192.10,0.07,,1.59,0.03,-4.69,-10.05,-3.74,-221.80,-1.15,,92.96,
2001,41.57,3573.63,139.10,19.78,-2.31,2.98,122.48,0.30,,11.69,0.19,-6.04,-13.86,0.26,-45.47,-1.72,47.56,144.57,33.28
2000,45.44,733.59,139.10,24.58,0.96,3.11,117.36,0.21,,1.88,0.14,1.04,-0.56,3.34,-2.20,-0.07,,85.59,
1999,31.14,1759.86,225.73,21.02,2.89,8.50,42.94,0.07,,1.22,0.05,7.04,7.93,-3.58,109.61,1.03,,52.90,
1998,41.21,2331.39,166.61,5.15,170.00,1.24,294.35,0.07,5214.28,2.38,0.06,3.29,1.87,-3.34,18.11,0.23,13.79,-90000.00,9.59
1997,42.72,3766.50,188.21,25.15,342.43,0.57,640.35,0.16,2281.25,7.41,0.11,8.88,14.97,-7.09,70.60,1.71,54.27,-90000.00,40.22
1996,62.09,4884.50,134.49,38.64,-296.31,-90000.00,0.00,-90000.00,0.00,-90000.00,0.00,-3.82,-12.25,-12.42,29.50,-1.50,1.22,-90000.0,1.99
1995,60.19,8822.96,142.70,0.27,131.52,103.08,3.54,0.15,2433.33,35.63,0.16,4.02,9.32,11.85,19.94,1.15,-20.41,-60.64,-30.76
1994,62.63,28291.28,146.19,1.49,258.61,41.63,8.77,0.21,1738.10,184.84,0.24,7.17,18.67,33.66,26.13,3.25,-25.64,-65.43,-42.84
1993,60.50,22710.88,147.37,5.62,253.60,21.94,16.64,0.16,2281.25,96.59,0.17,6.32,11.10,18.06,24.73,1.83,-28.23,-212.16,-43.12
