,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,8.72,21.53,43.13,1.89,0.0,0.0,0.0
2016-01-01,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,7.67,20.53,40.76,1.65,0.0,0.0,0.0
2015-01-01,91.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,10.56,25.82,48.6,2.35,0.0,0.0,0.0
2014-01-01,92.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,12.03,28.38,49.98,2.43,0.0,0.0,0.0
2013-01-01,92.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,9.95,21.69,40.89,1.96,0.0,0.0,0.0
2012-01-01,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,10.34,19.22,94.77,1.88,0.0,0.0,0.0
2011-01-01,11.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,8.76,15.68,96.08,1.57,0.0,0.0,0.0
2010-01-01,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,7.62,13.84,93.67,1.37,0.0,0.0,0.0
2009-01-01,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,7.68,12.99,94.22,1.3,0.0,0.0,0.0
2008-01-01,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.15,32.44,0.03,0.0,0.0,0.0
2007-01-01,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,8.67,15.15,97.43,1.54,0.0,0.0,0.0
2006-01-01,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,8.46,14.46,99.72,1.5,0.0,0.0,0.0
2005-01-01,9.08,0.0,94.13,0.0,0.0,0.0,0.0,0.0,0.0,41.87,0.11,10.81,12.6,19.29,100.64,2.09,0.0,0.0,0.0
2004-01-01,22.41,0.0,54.65,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3434.9,10.81,13.57,18.85,99.83,2.22,0.0,0.0,0.0
2003-01-01,21.16,0.0,297.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,12.1,16.28,95.99,1.84,0.0,0.0,0.0
2002-01-01,15.45,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,7.57,8.84,5.76,96.87,1.06,0.0,0.0,0.0
