,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,42.42,604.71,180.40,120.17,179.65,14.89,24.51,13.71,26.62,35.59,3.44,7.96,13.86,37.36,2.30,3.30,25.71,80.44,1.23
2016,43.27,608.22,177.36,121.70,628.47,15.01,24.31,12.61,28.94,33.47,3.29,9.60,16.96,45.21,2.91,4.02,12.12,74.81,-3.00
2015,43.68,569.41,171.63,110.25,93.94,16.97,21.50,11.42,31.96,31.61,3.44,7.81,13.85,36.23,2.24,3.17,40.21,72.79,19.75
2014,44.78,482.75,173.53,100.30,47.64,19.12,19.08,11.31,32.27,32.19,3.94,5.35,9.24,24.86,1.32,2.13,26.92,60.98,2.93
2013,41.79,460.30,188.88,97.07,186.37,18.79,19.42,12.07,30.24,32.86,4.02,13.56,24.71,66.90,3.34,5.55,0.00,63.99,-14.69
2012,48.18,920.41,164.71,110.23,40479.72,13.91,26.24,13.65,26.73,58.01,3.26,15.06,28.04,72.08,4.31,5.81,38.83,113.72,13.66
2011,44.07,871.15,182.51,136.59,47466.88,13.38,27.27,13.74,26.56,46.33,2.97,16.20,28.14,65.50,5.04,5.43,24.74,142.83,-0.31
2010,40.47,757.98,202.90,150.46,*****,15.48,23.57,10.78,33.85,31.60,2.48,16.65,27.06,51.29,6.19,4.81,43.05,171.60,9.37
2009,36.08,605.21,219.61,161.16,1326.00,17.65,20.67,10.57,34.53,26.41,2.78,15.29,23.95,48.79,5.43,4.08,59.26,168.15,8.64
2008,36.36,620.85,216.00,147.90,1322.88,13.76,26.52,12.20,29.91,32.86,3.37,17.68,27.48,57.54,4.94,4.49,84.41,145.17,27.57
2007,34.94,481.76,214.32,139.64,96.79,10.58,34.49,11.66,31.30,24.96,3.37,16.87,27.79,46.98,4.78,4.03,61.81,113.2,25.10
2006,46.44,446.32,196.66,121.17,11.27,10.12,36.06,8.81,41.43,22.08,3.12,5.37,10.05,14.72,1.63,1.27,20.82,47.13,11.11
2005,55.80,241.81,156.88,75.77,6.18,10.98,33.24,7.74,47.15,13.04,2.95,3.57,6.47,12.56,1.03,0.76,13.34,73.19,9.67
2004,50.18,263.02,189.34,90.51,3.44,10.78,33.85,9.67,37.74,16.52,3.31,1.95,3.12,6.41,0.47,0.36,27.22,78.00,12.68
2003,49.23,379.88,216.69,127.75,10.39,9.69,37.66,9.30,39.24,21.03,3.10,6.16,11.14,14.29,1.82,1.36,26.25,86.52,7.82
2002,49.38,531.45,266.18,158.84,39.05,9.54,38.25,8.83,41.33,24.47,3.02,11.63,20.37,30.63,3.76,2.53,,71.90,
2001,37.09,541.27,240.81,162.71,26.03,8.72,41.85,11.49,31.76,29.87,3.44,13.91,24.02,46.62,3.89,2.96,94.31,102.37,44.34
2000,51.10,472.98,190.58,136.97,3.82,7.00,52.14,11.10,32.88,28.00,3.16,6.05,10.66,21.16,1.41,1.25,4.41,8.91,3.20
1999,65.77,307.90,138.00,97.81,4.13,6.81,53.59,7.11,51.33,20.10,2.65,6.74,13.25,32.54,1.94,1.36,3.48,6.57,1.34
1998,54.67,319.80,166.99,89.43,3.02,9.62,37.94,5.69,64.14,16.24,7.70,6.50,9.18,23.52,1.66,0.88,0.00,8.67,0.00
