,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,35.96,414.77,274.29,191.15,272.51,3.51,103.98,1.98,184.34,4.37,0.71,7.75,11.86,61.02,10.94,4.47,33.83,148.23,8.56
2016,33.85,455.24,333.47,230.05,222.33,3.56,102.52,2.19,166.66,5.00,0.74,7.92,12.17,53.19,10.71,4.35,33.96,159.60,3.41
2015,36.56,482.52,305.62,215.37,153.04,4.01,91.02,2.37,154.00,5.89,0.82,8.97,14.07,62.14,10.82,4.86,39.66,142.09,6.89
2014,36.78,451.33,307.77,216.74,125.45,3.92,93.11,2.83,128.97,6.43,0.95,10.27,16.68,69.77,10.72,5.34,50.80,143.16,10.18
2013,41.05,451.86,269.28,194.80,118.55,3.64,100.27,3.08,118.50,7.40,1.04,10.71,18.35,70.47,10.24,5.38,31.24,160.88,4.00
2012,33.76,487.16,214.20,137.92,221.20,4.85,75.25,3.11,117.36,5.46,0.79,13.72,20.87,50.61,16.78,5.67,53.46,97.64,8.26
2011,35.46,450.34,203.38,131.37,198.73,4.82,75.72,3.40,107.35,6.01,0.93,14.06,21.98,51.74,14.32,5.85,31.06,92.76,1.85
2010,37.38,389.76,195.21,130.35,191.25,5.47,66.72,4.00,91.25,5.79,1.02,13.62,21.51,45.06,12.81,5.40,29.41,112.44,1.23
2009,36.62,336.26,204.84,136.87,157.24,6.31,57.84,3.87,94.31,4.95,1.03,12.38,20.02,38.89,11.45,4.76,42.87,107.79,9.17
2008,40.57,295.93,192.50,114.71,281.13,5.85,62.39,4.17,87.52,5.08,1.15,14.28,23.87,66.94,11.82,5.58,53.88,82.71,8.45
2007,40.19,347.75,208.42,145.61,800.66,5.42,67.34,4.90,74.48,6.36,1.25,14.80,25.51,71.21,11.56,5.97,50.03,86.21,6.99
2006,43.99,359.50,195.06,127.53,144.12,4.96,73.58,4.94,73.88,7.19,1.31,11.19,20.78,53.03,8.50,4.50,61.17,93.97,13.05
2005,49.02,347.88,173.49,103.79,44.99,5.18,70.46,5.71,63.92,7.72,1.35,7.11,14.30,41.11,5.26,2.90,29.60,64.33,7.37
2004,53.55,325.37,178.84,133.02,33.49,5.20,70.19,6.70,54.47,6.36,1.19,8.96,13.16,43.87,5.14,2.73,22.09,77.50,3.27
2003,46.83,297.92,184.49,127.45,32.83,4.55,80.21,5.83,62.60,5.08,1.11,8.60,15.05,33.85,6.66,3.14,24.20,85.26,5.99
2002,41.43,540.96,212.88,142.62,47.80,5.08,71.85,3.05,119.67,10.17,1.21,10.62,17.99,41.14,8.12,3.78,14.80,37.35,4.24
2001,43.03,441.19,165.83,94.25,14.46,5.34,68.35,2.87,127.17,8.90,1.15,8.43,15.09,25.57,6.89,3.12,4.13,3.37,2.18
2000,52.46,378.29,127.77,68.50,11.99,6.45,56.58,5.44,67.09,13.39,1.68,15.81,32.51,51.70,7.99,5.35,11.01,,8.90
