,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,28.25,289.65,239.92,183.73,21837.09,2.6,140.38,3.66,99.72,3.87,0.94,8.64,11.81,133.97,9.12,10.23,31.3,88.74,6.02
2016-01-01,23.88,314.02,287.8,221.6,28420.86,2.52,144.84,3.73,97.85,3.75,0.83,6.49,8.66,95.7,7.78,7.38,35.71,85.48,4.68
2015-01-01,25.5,370.24,281.06,229.95,8618.1,2.6,140.38,4.01,91.02,3.67,0.76,7.54,10.06,116.65,9.71,8.52,77.81,78.16,16.5
2014-01-01,25.36,346.01,297.4,247.82,7432.79,2.63,138.78,4.33,84.29,3.95,0.8,10.63,14.87,146.17,12.97,11.53,59.1,59.01,12.97
2013-01-01,32.61,347.89,238.83,137.17,2753.1,2.46,148.37,4.89,74.64,4.17,0.8,7.78,11.29,101.57,8.99,7.76,4.77,46.56,-3.41
2012-01-01,25.28,11812.0,181.85,163.19,394407.0,2.81,129.89,16.31,22.37,141.09,0.89,12.1,16.01,82.32,12.87,10.14,30.05,39.41,4.64
2011-01-01,23.51,10230.88,196.14,172.73,40133.0,2.82,129.43,17.76,20.55,119.69,0.89,13.24,17.16,37.21,14.0,9.95,20.52,21.31,-5.24
2010-01-01,22.49,8489.35,291.83,268.79,36084.0,3.21,113.7,21.34,17.1,103.67,0.95,22.9,33.43,136.36,19.82,14.62,0.66,17.05,-5.94
2009-01-01,46.83,3640.14,123.63,113.52,31831.0,2.73,133.69,26.01,14.03,57.96,0.86,16.14,28.55,55.95,16.22,7.81,19.65,51.99,7.23
2008-01-01,40.44,2789.89,103.29,97.74,9041.0,2.78,131.29,34.24,10.66,39.1,0.83,9.39,14.76,21.72,10.14,3.48,5.61,24.35,-3.74
2007-01-01,32.86,2629.82,135.14,128.32,27210.0,2.84,128.52,29.95,12.18,28.33,0.72,11.51,17.02,12.03,13.64,3.95,-11.66,18.8,-9.52
2006-01-01,31.77,1946.48,125.36,119.29,0.0,2.03,179.8,25.81,14.14,17.49,0.61,3.25,6.51,15.96,7.1,1.4,13.16,11.19,0.58
