,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,67.44,170.14,136.67,88.78,1.33,6.27,58.21,4.7,77.65,3.08,1.07,-0.14,-3.04,1.13,-0.97,-0.36,5.24,36.12,2.66
2016-01-01,64.61,170.37,128.72,81.53,-0.04,6.48,56.32,4.26,85.68,3.2,1.05,-1.55,-6.33,-3.37,-2.29,0.07,16.33,29.24,9.07
2015-01-01,60.47,202.19,156.76,95.76,0.8,6.33,57.66,3.81,95.8,3.24,0.99,0.02,-1.89,-0.66,-0.81,0.01,0.0,16.07,-1.85
2014-01-01,56.75,234.85,194.78,124.88,2.82,7.21,50.62,4.22,86.49,3.4,0.99,1.47,2.33,5.92,0.89,0.57,0.0,39.09,-0.67
2013-01-01,62.3,191.74,155.12,94.54,4.03,8.08,45.17,4.41,82.76,3.59,1.15,2.31,4.5,10.6,1.53,1.0,6.96,222.55,2.02
2012-01-01,60.91,482.3,48.9,32.17,5.24,6.71,54.39,7.51,48.6,5.6,0.66,4.22,9.47,3.54,5.5,1.06,23.89,170.16,14.31
2011-01-01,64.0,520.44,71.02,44.98,3.69,6.54,55.81,6.9,52.89,6.0,0.68,3.68,8.25,-2.43,4.25,0.91,1.14,63.16,0.68
2010-01-01,65.02,340.9,56.46,37.27,6.18,6.09,59.93,8.11,45.0,6.77,0.8,4.16,9.5,8.39,4.11,1.01,6.58,61.26,7.74
2009-01-01,59.22,473.88,112.37,78.24,5.86,5.54,65.88,9.35,39.03,6.55,0.94,2.52,5.1,16.22,2.11,0.51,0.0,47.73,0.0
2008-01-01,64.53,493.89,113.85,85.91,-2.27,5.73,63.69,10.52,34.69,6.8,0.94,-2.88,-9.18,5.61,-3.95,-1.0,17.62,55.98,4.25
2007-01-01,53.39,493.37,118.23,87.37,5.3,5.49,66.48,9.84,37.09,6.14,0.87,2.54,4.17,12.84,2.24,0.52,15.49,71.62,0.06
2006-01-01,47.15,385.12,135.61,102.59,13.23,6.02,60.63,8.97,40.69,4.87,0.94,6.44,11.62,13.23,6.21,1.51,19.36,74.03,0.72
2005-01-01,50.51,440.77,176.45,126.39,10.37,6.88,53.05,8.53,42.79,4.94,0.85,5.03,8.97,13.49,4.98,1.08,2.69,101.13,0.75
2004-01-01,47.52,379.97,130.49,92.04,9.03,6.3,57.93,9.8,37.24,4.04,0.83,5.01,8.43,13.5,5.44,0.97,55.03,150.54,7.91
2003-01-01,46.44,327.77,94.9,70.91,5.59,5.93,61.55,11.14,32.76,5.67,1.01,6.21,10.92,19.25,5.13,1.48,28.89,270.55,9.1
2002-01-01,58.41,353.41,96.43,68.77,2.49,5.88,62.07,11.27,32.38,6.42,0.94,3.8,4.92,21.43,2.37,0.64,0.0,215.48,0.0
2001-01-01,49.56,400.76,58.65,45.07,207.89,4.56,80.04,9.9,36.86,5.41,0.78,2.35,1.5,14.49,0.94,0.19,20.2,194.15,10.44
2000-01-01,52.73,435.28,108.25,80.75,159.79,5.46,66.84,11.94,30.56,6.72,1.12,1.73,0.11,16.15,0.04,0.01,13.39,54.14,5.89
1999-01-01,39.14,180.69,160.82,109.29,295.38,4.69,77.83,5.57,65.53,2.74,0.99,5.89,7.61,9.03,4.01,1.0,8.19,32.75,2.88
1998-01-01,49.57,136.57,111.5,60.86,488.21,5.31,68.74,4.79,76.2,2.82,1.09,6.69,10.22,10.48,4.52,1.17,22.07,31.91,11.99
1997-01-01,42.44,135.41,141.31,67.0,260.5,5.34,68.35,5.02,72.71,2.69,1.29,6.37,8.16,11.29,3.51,1.02,0.0,25.02,0.0
