,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,59.81,404.52,161.26,121.86,2123.00,2.47,147.77,2.72,134.19,6.93,0.85,7.48,18.20,32.37,8.06,2.70,2.64,91.45,-0.08
2016,62.17,340.35,153.35,120.97,8.00,2.13,171.36,2.25,162.22,4.99,0.72,4.28,10.16,13.34,5.41,1.39,35.11,90.02,23.69
2015,62.69,330.34,153.68,117.96,-22.00,1.74,209.77,2.06,177.18,3.94,0.60,-8.08,-19.56,-40.49,-14.75,-3.12,16.91,37.80,5.50
2014,51.03,383.75,170.92,119.42,1425.00,1.92,190.10,2.20,165.90,4.43,0.61,4.50,8.56,17.84,6.50,1.53,3.28,31.86,-3.90
2013,47.97,371.77,190.99,145.30,2024.00,1.93,189.11,2.54,143.70,4.26,0.63,5.66,10.59,21.66,8.31,1.80,12.50,55.18,0.75
2012,41.90,574.21,171.49,129.56,2002.00,1.85,197.29,4.50,81.11,4.74,0.55,6.14,9.95,18.34,10.60,1.67,46.93,73.23,10.09
2011,40.99,538.95,165.88,115.07,6002.00,2.37,154.00,4.16,87.74,5.83,0.70,9.49,15.19,19.57,12.49,2.58,-8.38,41.78,-13.31
2010,35.75,780.96,185.94,131.76,14351.00,2.94,124.14,4.46,81.83,8.56,0.74,11.42,17.66,18.47,14.60,2.92,12.38,55.43,-1.34
2009,35.78,719.30,211.26,153.41,1031.00,1.48,246.62,1.80,202.77,3.89,0.38,3.80,5.75,-0.76,9.46,0.89,45.29,68.31,14.88
2008,41.47,419.77,139.13,85.91,1820.00,2.55,143.13,3.11,117.36,4.76,0.66,5.66,8.68,3.78,7.71,1.36,-8.10,45.16,-11.96
2007,34.08,420.03,174.28,114.87,4721.73,2.64,138.25,3.28,111.28,4.28,0.67,8.54,12.52,4.11,11.61,1.89,9.87,69.23,-5.56
2006,31.76,414.01,199.03,138.20,335.23,3.04,120.06,3.48,104.88,4.66,0.78,14.47,20.25,19.22,16.48,3.08,22.08,72.05,5.38
2005,24.71,573.59,292.61,208.30,3611.97,3.01,121.26,2.86,127.62,5.60,0.75,11.83,15.74,16.95,14.55,2.35,39.07,110.64,5.89
2004,25.00,507.54,292.45,202.69,473.25,3.21,113.70,3.32,109.93,5.85,0.88,11.32,15.40,23.98,12.25,2.20,72.83,51.86,18.49
2003,28.48,428.82,238.03,170.85,69.05,2.51,145.41,2.94,124.14,3.96,0.68,3.64,4.87,4.96,5.11,0.71,0.00,13.91,0.00
2002,23.72,406.70,264.23,189.73,86.97,3.43,106.41,2.73,133.69,3.77,0.72,5.76,7.28,11.19,7.40,1.07,14.75,23.52,3.85
2001,19.42,370.03,324.34,216.19,701.34,3.88,94.07,2.46,148.37,3.65,0.82,9.16,11.87,6.85,11.06,2.02,37.39,20.37,7.49
2000,26.30,333.58,271.28,165.39,52.65,3.64,100.27,2.81,129.89,3.55,0.81,15.78,22.58,31.64,14.58,3.75,3.81,10.59,1.15
1999,41.24,374.30,193.02,135.64,34.99,3.42,106.72,3.47,105.18,6.55,1.11,13.65,21.87,30.50,10.48,2.64,-5.90,34.70,-3.18
1998,36.50,340.54,238.63,139.88,11.14,3.16,115.51,2.92,125.00,5.15,1.08,11.31,19.17,24.74,9.49,2.32,8.77,29.27,3.22
1997,55.46,245.45,138.95,94.74,11.57,3.39,107.67,3.74,97.59,4.91,1.18,10.74,23.41,35.21,8.38,2.33,-15.54,-5.91,-14.02
1996,61.01,163.13,123.02,87.00,7.89,3.77,96.81,4.04,90.34,5.17,1.24,5.79,16.14,17.19,4.18,1.24,21.61,24.4,20.88
