,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,41.27,113.95,184.65,97.09,-1407.96,4.07,89.68,3.36,108.63,0.63,0.38,-4.45,-7.39,-15.07,-12.50,-1.47,-28.12,105.91,-3.76
2016,30.66,169.36,340.02,229.86,4.56,3.74,97.59,3.68,99.18,3.00,0.38,0.00,-0.09,0.98,-0.17,-0.01,296.46,211.14,17.84
2015,23.04,152.68,366.43,261.35,25.49,4.34,84.10,4.58,79.69,1.06,0.57,4.50,5.51,15.15,7.30,1.22,105.27,258.26,7.97
2014,20.36,135.37,327.38,233.15,16.60,3.71,98.38,4.74,77.00,1.06,0.63,3.55,4.45,12.39,5.52,0.95,75.94,179.26,6.47
2013,29.41,146.33,327.90,251.91,17.69,4.15,87.95,4.86,75.10,1.16,0.63,5.25,7.17,19.23,7.70,1.50,60.10,194.44,6.46
2012,22.31,365.82,336.43,267.74,36.22,5.35,68.22,5.76,63.36,2.00,0.49,4.16,5.00,6.58,7.81,1.08,86.98,94.00,6.56
2011,15.17,566.73,254.05,179.54,260.79,6.03,60.53,7.93,46.02,4.79,0.72,5.16,6.17,9.58,6.99,1.36,38.76,126.38,4.52
2010,18.00,463.95,186.74,145.96,23.63,5.38,67.84,10.09,36.17,3.83,0.68,3.75,4.28,12.22,5.17,0.94,27.94,131.79,3.59
2009,13.62,496.53,211.91,165.28,11.83,4.91,74.33,6.36,57.38,2.97,0.52,8.02,8.49,15.44,13.69,1.93,88.21,153.3,9.42
2008,11.08,454.80,206.87,114.11,-516.72,5.57,65.52,7.45,48.99,3.04,0.59,-2.20,-2.54,4.18,-3.87,-0.57,71.88,118.88,3.32
2007,15.10,488.38,243.70,197.11,109.66,5.04,72.42,8.59,42.49,3.33,0.58,7.53,8.94,17.14,12.59,2.03,93.56,149.02,8.74
2006,18.00,505.12,235.93,191.75,79.59,4.50,81.11,8.37,43.60,3.27,0.55,7.24,8.83,15.46,12.77,1.84,70.16,179.79,7.02
2005,19.92,535.07,173.20,141.86,40.37,4.22,86.49,8.18,44.62,3.63,0.53,7.55,9.69,19.98,14.07,2.06,47.47,175.16,7.60
2004,27.48,629.17,429.61,379.31,44.71,3.97,91.93,8.30,43.97,3.77,0.56,9.08,11.70,18.36,15.88,2.31,106.51,120.84,5.76
2003,19.21,503.29,283.25,244.44,190.44,3.56,102.52,8.56,42.64,1.70,0.57,21.82,34.44,20.13,37.89,5.69,91.23,101.15,16.02
2002,51.63,142.60,132.01,109.52,20.93,3.39,107.66,8.84,41.28,1.04,0.51,8.08,16.63,20.32,15.45,2.17,41.73,59.36,8.55
2001,54.56,137.12,102.90,83.06,5.69,3.40,107.35,7.82,46.67,0.85,0.47,5.91,11.25,10.43,11.07,1.24,32.80,60.43,7.03
2000,52.54,118.38,95.94,71.62,-6.73,3.52,103.69,7.48,48.79,0.91,0.50,-8.95,-19.47,0.28,-19.71,-1.95,-7.36,47.92,-1.60
1999,45.60,139.05,82.74,65.00,-5.36,3.92,93.11,9.17,39.80,1.25,0.57,-8.76,-16.64,0.06,-17.35,-1.74,0.25,65.93,0.08
1998,36.55,160.96,101.51,81.51,6.53,4.57,79.86,9.67,37.74,1.53,0.65,11.09,16.00,3.31,15.04,1.68,26.78,81.52,6.15
1997,41.24,172.04,102.37,25.05,4.85,4.17,87.53,7.49,48.73,1.55,0.67,5.99,8.37,3.21,7.48,1.02,25.09,106.81,6.72
1996,39.21,156.30,139.77,99.23,17.34,3.99,91.48,7.65,47.71,1.47,0.75,4.88,7.21,4.07,6.18,1.05,28.25,109.96,6.16
1995,30.73,148.52,287.25,218.82,10.24,3.95,92.41,8.44,43.25,1.36,0.78,2.48,3.26,2.45,2.93,0.50,40.51,128.91,3.93
1994,29.83,151.67,288.32,228.48,21.87,3.91,93.35,7.98,45.74,1.21,0.71,4.65,6.40,4.44,6.28,1.03,56.75,133.25,5.86
1993,30.80,143.16,258.98,211.36,31.27,6.40,57.03,8.84,41.29,1.13,0.70,4.71,6.57,6.02,6.57,1.10,57.77,59.61,6.48
1992,31.77,129.15,212.46,172.17,18.14,4.31,84.69,9.10,40.11,1.06,0.71,5.20,7.39,10.10,6.97,1.26,60.45,116.45,7.54
