,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,50.45,1164.04,189.92,89.90,22740.08,160.97,2.26,6.06,60.23,68.89,3.31,9.15,19.06,55.03,2.77,4.57,13.93,73.18,-4.33
2016,53.39,1080.90,181.29,90.23,25894.17,227.84,1.60,5.73,63.69,61.42,3.19,9.38,21.32,60.05,2.94,4.98,13.34,71.43,-1.46
2015,58.47,857.21,165.24,79.09,20900.76,301.98,1.20,5.08,71.85,55.42,3.09,8.12,19.27,52.69,2.63,4.37,33.02,69.18,19.85
2014,57.27,861.88,167.61,66.89,15980.44,256.34,1.42,4.85,75.25,60.11,3.11,8.33,19.43,51.56,2.68,4.31,16.54,55.96,3.71
2013,56.97,1037.27,170.87,73.13,16092.94,133.50,2.73,5.05,72.27,78.72,2.94,8.31,19.06,50.30,2.82,4.19,10.17,63.23,-8.65
2012,53.68,1723.07,184.43,96.75,21651.73,136.90,2.66,5.91,61.75,112.55,3.03,11.26,23.87,61.38,3.59,5.42,18.07,75.19,1.51
2011,51.88,2755.86,187.72,104.58,55100.90,225.75,1.61,5.95,61.34,157.98,2.76,10.57,21.03,52.72,3.62,4.62,22.26,76.21,5.88
2010,47.35,2354.14,200.01,119.33,52026.10,332.76,1.09,6.67,54.72,131.78,2.95,10.36,20.37,49.97,3.59,4.35,24.62,81.95,3.90
2009,50.90,1858.45,182.28,116.75,30262.88,377.24,0.96,6.37,57.29,106.05,2.80,9.10,17.17,47.89,3.29,2.97,26.39,91.59,5.27
2008,43.22,1706.01,208.53,123.96,13772.43,168.77,2.16,6.49,56.24,96.08,3.19,10.12,18.86,38.53,3.36,3.50,15.36,102.22,-5.88
2007,49.06,1633.59,186.62,111.10,22790.42,130.93,2.78,7.23,50.48,98.18,3.06,12.20,23.46,53.38,3.81,4.41,21.97,123.31,3.89
2006,46.85,1901.52,196.00,126.27,20516.66,117.76,3.09,7.11,51.33,103.12,2.88,11.66,22.60,42.65,4.05,4.13,18.27,162.72,0.32
2005,49.90,1404.61,184.24,121.82,19776.55,106.37,3.43,8.23,44.34,82.82,2.95,12.77,26.86,49.34,3.68,4.70,34.45,188.9,18.18
2004,56.11,677.46,153.61,90.35,13330.55,69.70,5.23,7.67,47.58,55.50,3.60,10.30,23.69,47.27,2.78,3.27,39.41,189.92,24.94
2003,56.94,684.36,145.90,75.12,13312.80,71.80,5.08,7.10,51.40,50.91,3.20,10.16,21.82,34.97,2.64,2.61,40.10,96.50,37.60
