,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,67.71,166.34,117.48,51.58,8.67,6.29,58.02,2.99,122.07,2.07,0.81,3.69,9.62,27.91,3.98,2.12,23.00,70.10,4.52
2016,65.40,165.67,118.19,54.72,13.54,6.33,57.66,2.91,125.42,2.12,0.84,5.92,15.64,41.51,6.57,3.17,30.47,73.38,8.31
2015,64.04,159.21,111.37,46.33,5.20,6.20,58.87,2.80,130.35,2.10,0.83,5.92,13.58,35.79,5.79,2.43,22.09,60.16,6.49
2014,68.47,142.47,108.43,54.00,6.32,4.22,86.49,4.40,82.95,2.24,0.91,4.39,11.96,32.08,4.09,1.64,15.95,67.62,7.95
2013,69.49,138.00,100.64,69.40,2.81,3.61,101.10,6.96,52.44,2.24,0.90,1.79,3.54,9.89,1.21,0.20,19.08,87.53,8.99
2012,60.35,153.47,108.10,89.16,-2.19,3.06,119.28,14.22,25.66,1.69,0.71,-1.18,-3.59,-2.64,-2.08,-0.57,26.62,112.11,7.06
2011,55.16,154.39,112.98,94.38,3.14,3.05,119.67,14.22,25.66,1.73,0.73,0.75,0.95,2.03,0.58,0.15,23.13,132.02,6.14
2010,54.58,149.22,118.41,101.44,4.68,3.05,119.67,15.80,23.10,1.67,0.75,1.39,2.48,8.46,1.53,0.42,39.46,142.43,8.85
2009,55.33,165.98,151.88,132.78,13.66,3.01,121.26,13.02,28.03,1.59,0.69,5.12,10.95,20.37,6.83,2.00,59.15,127.11,12.10
2008,56.51,140.68,120.81,98.72,4.25,2.97,122.89,11.91,30.64,1.53,0.74,2.33,4.15,22.00,2.40,0.72,50.03,89.49,11.74
2007,58.30,139.92,117.58,99.49,6.89,2.89,126.29,11.18,32.64,1.71,0.75,4.82,10.57,29.19,5.45,1.80,44.81,74.35,14.61
2006,63.13,121.16,92.48,75.97,2.03,2.98,122.48,10.54,34.62,1.55,0.71,1.44,2.12,20.59,1.08,0.34,23.99,57.91,9.86
2005,64.57,152.59,132.98,112.62,-2.87,2.79,130.82,8.76,41.66,1.25,0.58,-2.14,-7.72,7.46,-4.85,-1.26,15.50,60.21,3.10
2004,63.33,147.01,108.01,87.27,7.42,3.26,111.96,8.73,41.80,1.31,0.60,4.89,11.10,32.55,6.73,2.08,25.07,62.70,5.22
2003,57.42,147.17,108.95,90.03,18.42,3.27,111.62,9.65,37.82,1.40,0.64,6.84,14.08,36.62,9.36,2.93,41.06,61.87,6.61
2002,49.45,145.67,91.54,75.84,12.45,3.36,108.63,9.66,37.78,1.73,0.71,10.54,20.00,51.43,13.16,4.04,55.27,62.29,19.08
2001,53.36,142.81,102.38,86.68,3.76,2.91,125.42,8.32,43.87,1.38,0.61,5.25,8.79,18.78,6.44,1.68,46.73,48.51,16.47
2000,55.90,123.78,88.81,69.69,1.43,2.50,146.00,6.72,54.31,1.14,0.55,2.61,2.77,1.19,2.21,0.52,20.50,36.43,7.69
1999,56.32,139.68,127.24,103.01,6.44,3.22,113.35,7.44,49.05,1.21,0.58,5.71,9.86,27.79,7.17,2.15,9.54,35.73,5.11
1998,40.70,131.44,129.85,102.91,8.35,3.90,93.59,7.34,49.73,1.20,0.66,9.75,17.91,36.26,11.35,3.55,34.60,50.85,9.60
1997,65.95,122.37,114.10,86.49,6.03,4.19,87.11,7.68,47.53,1.23,0.69,9.71,23.40,30.43,10.26,3.45,36.34,60.13,11.99
1996,63.69,125.89,128.88,103.01,5.33,4.78,76.36,9.30,39.25,1.40,0.82,8.68,20.24,47.10,7.95,2.91,62.99,69.5,16.87
1995,66.00,127.57,135.81,105.22,3.04,4.63,78.83,7.53,48.47,1.25,0.73,7.14,15.08,37.70,6.55,1.79,49.75,53.54,13.38
