,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,77.72,658.09,130.57,53.71,199.76,14.31,25.5,9.12,40.02,137.98,4.99,4.91,11.23,20.67,0.48,1.63,0.0,0.0,0.0
2016-01-01,79.64,889.43,128.02,56.96,183.13,17.69,20.63,8.84,41.28,160.22,5.35,3.75,7.35,13.17,0.31,1.07,-4.87,-34.49,-18.28
2015-01-01,74.02,845.06,140.76,40.7,287.2,22.85,15.97,7.78,46.91,148.87,5.26,4.82,13.96,25.74,0.59,2.11,-0.54,-25.34,-5.33
2014-01-01,80.7,818.05,130.32,42.64,378.59,26.07,14.0,8.18,44.62,129.2,5.46,5.55,17.68,31.84,0.74,2.61,-12.48,-33.59,-93.52
2013-01-01,70.14,599.99,141.23,39.24,367.46,28.74,12.7,7.49,48.73,74.5,4.77,3.82,9.33,15.14,0.58,1.28,-5.22,-23.07,-23.44
2012-01-01,67.83,969.74,151.22,46.38,4.06,27.65,13.2,6.66,54.8,92.83,4.03,3.37,7.58,16.79,0.61,1.0,0.0,36.53,-6.13
2011-01-01,65.47,1002.92,165.24,50.65,2.54,28.03,13.02,6.77,53.91,83.44,3.98,1.82,2.9,8.6,0.26,0.39,3.81,34.37,0.27
2010-01-01,61.03,894.48,164.34,46.79,9.02,31.35,11.64,10.75,33.95,124.52,6.75,4.66,12.65,23.51,0.72,1.68,0.0,14.15,0.0
2009-01-01,71.71,996.85,149.11,72.07,9.78,28.61,12.75,9.93,36.75,108.94,4.34,3.03,8.91,20.5,0.56,1.14,5.16,39.04,7.48
2008-01-01,67.13,1076.73,179.47,79.31,1.17,21.96,16.62,8.1,45.06,93.75,4.49,1.75,0.67,15.58,0.05,0.09,48.72,15.95,36.6
2007-01-01,66.21,1317.53,205.7,88.22,8.79,13.67,26.7,10.6,34.43,100.71,4.31,5.97,15.07,27.36,1.14,2.03,8.69,6.52,3.38
2006-01-01,63.54,1070.36,189.89,123.72,11.17,8.67,42.09,10.08,36.21,68.01,3.32,3.25,8.04,21.24,0.86,1.02,24.41,1.5,26.12
2005-01-01,62.88,719.37,147.63,94.55,418.7,12.91,28.27,12.81,28.49,73.15,3.77,5.22,12.06,26.33,1.22,1.7,16.49,53.41,11.99
2004-01-01,48.77,1307.54,366.41,248.18,309.7,14.53,25.12,18.68,19.53,80.82,4.61,10.64,20.34,40.8,2.23,2.89,0.0,53.13,0.0
2003-01-01,46.89,857.57,196.21,159.22,3510.95,15.13,24.12,24.96,14.62,75.34,4.67,16.78,32.64,66.96,3.45,5.13,20.31,160.43,5.09
2002-01-01,50.46,718.95,180.52,143.14,1711.14,15.97,22.85,27.69,13.18,60.62,4.18,22.96,47.09,100.97,4.64,7.7,27.9,155.32,24.94
2001-01-01,52.48,956.99,176.29,159.35,276.87,21.84,16.71,25.91,14.08,102.37,5.08,26.35,61.66,143.95,4.34,10.27,74.63,256.57,81.15
2000-01-01,64.7,544.75,145.5,87.98,32.16,25.69,14.2,12.79,28.53,44.08,3.01,26.15,72.42,87.61,5.3,16.28,30.48,27.1,50.77
