,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,6.06,418.76,1117.58,377.28,251389.66,5.67,64.37,0.24,1520.83,1.83,0.36,4.62,4.91,12.03,12.41,0.97,86.78,48.37,3.48
2016,5.77,521.22,1247.94,422.10,0.00,6.69,54.55,0.24,1520.83,2.20,0.35,3.52,4.57,9.70,12.17,0.91,101.29,45.77,3.70
2015,6.59,673.46,1170.89,440.79,0.00,7.46,48.92,0.26,1403.84,4.15,0.35,3.51,3.75,9.55,9.95,0.77,89.40,47.43,1.07
2014,5.98,2792.11,1506.76,718.65,*****,7.32,49.86,0.25,1460.00,9.27,0.34,5.06,5.34,13.00,14.98,1.10,120.51,55.09,2.08
2013,4.31,2438.59,2065.93,998.50,*****,6.66,54.80,0.29,1258.62,9.53,0.36,5.66,5.93,14.86,15.72,1.22,198.08,55.12,2.80
2012,4.88,2442.43,1890.37,896.89,*****,6.38,57.21,0.29,1258.62,7.93,0.35,5.84,6.14,15.35,16.56,1.29,120.43,60.57,5.43
2011,6.33,1909.77,1486.55,761.33,923771.43,7.50,48.66,0.32,1140.62,7.44,0.35,8.98,9.44,20.20,25.36,2.01,159.47,43.08,9.36
2010,4.81,2101.36,1903.97,1020.54,68955.13,7.94,45.96,0.35,1042.85,6.68,0.36,11.30,12.01,22.16,31.37,2.50,180.79,21.24,1.77
2009,7.30,1480.71,1257.19,726.66,10027.59,7.93,46.02,0.37,986.48,4.30,0.37,9.27,10.18,15.66,24.71,1.83,68.46,9.04,4.80
2008,13.15,709.69,615.88,234.53,15.46,6.75,54.07,0.23,1586.95,2.53,0.31,4.69,5.44,8.57,14.48,0.73,0.00,0.0,0.00
