,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,36.37,649.19,219.04,163.66,41.18,5.07,71.99,4.2,86.9,8.54,0.88,6.24,9.35,48.26,6.95,4.79,3.25,50.89,-7.73
2016-01-01,33.14,647.77,251.69,197.72,51.19,4.7,77.65,4.89,74.64,7.91,0.86,5.89,8.41,46.25,6.73,4.5,24.64,67.39,1.97
2015-01-01,29.5,642.4,259.4,205.23,48.63,4.88,74.79,5.57,65.52,7.47,0.88,3.09,4.22,26.23,3.45,2.29,19.62,83.52,-1.49
2014-01-01,27.21,602.78,281.7,226.32,83.82,4.88,74.79,5.71,63.92,6.69,0.86,4.1,5.61,34.65,4.73,3.07,11.26,72.21,-1.37
2013-01-01,29.0,545.0,262.0,214.0,53.0,5.03,72.56,5.62,64.94,6.31,0.88,4.7,6.43,36.0,5.29,3.51,3.0,32.32,-258.0
2012-01-01,18.0,655.0,156.0,79.0,3421.0,5.54,65.88,5.16,70.73,4.85,0.6,2.0,2.0,12.0,3.0,1.27,46.0,151.0,5.0
2011-01-01,18.0,663.0,175.0,114.0,13570.0,5.8,62.93,6.34,57.57,4.8,0.6,1.0,1.0,9.0,2.0,0.61,43.0,142.0,5.0
2010-01-01,15.0,676.0,219.0,155.0,103105.0,6.14,59.44,6.31,57.84,4.43,0.58,7.0,8.0,20.0,12.0,4.31,40.0,123.0,3.0
2009-01-01,14.0,635.0,257.0,196.0,73832.0,5.3,68.86,5.7,64.03,4.05,0.57,10.0,11.0,14.0,17.0,5.83,32.0,121.0,5.0
2008-01-01,18.0,557.0,201.0,147.0,-20582.0,5.41,67.46,6.74,54.15,4.95,0.62,-5.0,-6.0,4.0,-7.0,-2.63,24.0,70.0,0.0
2007-01-01,15.0,794.0,209.0,143.0,1583.0,6.55,55.72,9.28,39.33,8.52,0.82,8.0,10.0,11.0,10.28,3.02,21.0,49.03,0.0
2006-01-01,22.0,1634.0,206.0,176.0,75.0,4.25,85.88,7.95,45.91,17.83,0.85,8.0,10.0,19.0,9.0,3.68,8.0,36.0,0.0
2005-01-01,18.0,4657.0,200.0,139.0,366.0,4.23,86.28,5.15,70.87,34.01,0.63,12.0,14.0,14.0,19.0,5.16,0.0,20.0,0.0
2004-01-01,17.0,4202.0,239.0,175.0,0.0,3.47,105.18,5.99,60.93,30.09,0.58,14.0,18.0,21.0,24.0,7.0,17.0,25.0,1.0
2003-01-01,23.0,4103.0,217.0,149.0,0.0,3.08,118.5,6.88,53.05,24.77,0.52,19.0,24.0,18.0,37.0,11.52,16.0,23.0,3.0
2002-01-01,12.0,3685.0,382.0,330.0,22590.0,2.7,135.18,6.43,56.76,22.81,0.51,39.0,44.0,5.0,76.0,21.73,36.0,14.0,5.0
2001-01-01,13.0,4280.0,443.0,360.0,0.0,3.45,105.79,7.51,48.6,15.71,0.58,-40.0,-44.0,12.0,-69.0,-15.43,36.0,0.0,4.46
