,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,40.39,128.48,104.15,86.23,12.2,3.67,99.45,5.32,68.6,1.28,0.68,9.59,15.04,129.89,12.91,10.5,54.8,72.7,16.27
2016-01-01,43.08,109.05,80.52,59.87,-0.01,3.59,101.67,4.49,81.29,0.96,0.55,-0.37,-2.59,-14.97,-2.43,-1.54,35.79,46.56,11.48
2015-01-01,52.52,93.37,73.29,53.75,-7.77,3.5,104.28,5.78,63.14,1.06,0.61,-6.83,-15.48,-135.51,-12.7,-11.3,2.46,37.86,1.11
2014-01-01,48.31,97.94,80.37,59.88,-4.97,4.52,80.75,5.97,61.13,1.19,0.67,-3.99,-8.55,-83.44,-6.81,-6.95,-5.49,37.21,-2.59
2013-01-01,39.74,107.45,86.72,58.05,-3.09,4.09,89.24,5.7,64.03,1.2,0.68,-1.89,-4.71,-43.56,-3.82,-3.74,20.18,48.4,6.65
2012-01-01,29.45,561.96,150.63,140.07,52.75,4.92,74.18,45.58,8.0,8.67,1.14,8.69,11.86,89.08,7.07,9.04,-10.4,9.85,-5.82
2011-01-01,26.89,595.26,178.83,169.58,45.53,5.0,73.0,35.66,10.23,6.48,0.85,13.69,19.42,62.27,12.35,10.92,27.13,28.83,4.96
2010-01-01,38.61,386.02,115.99,106.41,37.76,4.8,76.04,22.79,16.01,3.74,0.64,11.64,16.18,5.28,14.36,6.01,-9.66,20.84,-4.43
2009-01-01,15.54,340.73,218.79,198.45,-105.34,2.99,122.07,7.46,48.92,0.55,0.14,-15.51,-18.23,-24.96,-119.66,-6.85,-4.67,48.75,-0.52
2008-01-01,13.02,363.63,125.85,117.46,-495.84,3.77,96.81,22.7,16.07,0.75,0.18,-17.09,-18.68,-23.05,-99.42,-8.4,22.06,59.09,2.96
2007-01-01,3.97,684.11,887.94,872.75,0.0,3.26,111.96,60.19,6.06,1.0,0.14,-8.18,-8.81,-1.17,-64.25,-4.6,68.98,69.16,-3.95
2006-01-01,9.65,1023.7,816.31,811.48,0.0,3.37,108.3,111.92,3.26,3.01,0.27,6.5,7.26,51.75,25.17,4.18,149.29,97.66,-1.85
2005-01-01,11.32,2605.53,1237.55,1213.78,6376.12,3.52,103.69,105.94,3.44,12.04,0.41,25.08,30.57,104.29,47.66,15.87,152.2,182.12,2.64
