,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,53.12,249.70,269.31,190.63,4.41,7.51,48.60,3.78,96.56,2.53,0.75,1.18,1.62,7.54,1.08,0.38,-6.94,112.44,-5.70
2016,48.56,302.14,350.76,281.57,23.35,7.76,47.03,3.76,97.07,2.80,0.70,7.82,14.31,43.46,10.49,3.54,54.69,171.18,5.94
2015,46.88,298.30,394.02,310.86,25.58,7.84,46.55,3.65,100.00,2.97,0.77,9.11,16.56,50.05,11.10,4.04,77.75,182.79,8.55
2014,47.51,269.24,324.11,243.44,32.66,8.60,42.44,3.95,92.40,3.23,0.87,10.72,19.89,56.07,11.05,4.50,50.30,130.04,7.03
2013,48.11,248.72,305.95,220.47,45.51,9.18,39.76,4.16,87.74,3.40,1.00,11.35,21.44,56.86,10.38,4.41,64.74,165.83,9.81
2012,38.21,821.60,130.22,103.95,36.95,5.84,62.50,4.94,73.88,2.80,0.28,12.38,19.13,10.63,40.91,3.60,48.91,49.56,2.84
2011,35.38,728.33,109.04,67.60,58.20,5.75,63.47,4.98,73.29,2.75,0.30,16.65,25.57,7.70,48.89,4.38,0.67,35.55,-3.56
2010,36.36,699.72,126.17,85.96,51.32,6.59,55.38,5.95,61.34,2.89,0.33,10.10,14.93,7.98,28.59,2.49,14.05,42.78,-2.08
2009,30.28,794.04,114.02,84.86,63.88,5.02,72.70,4.34,84.10,3.12,0.31,18.55,26.94,11.47,54.51,4.51,69.37,69.23,9.33
2008,34.24,703.23,143.07,90.82,8.55,5.21,70.05,6.02,60.63,4.25,0.49,4.12,5.63,7.59,7.15,0.82,-1.22,36.16,-0.18
2007,37.51,673.76,159.10,110.27,8.79,4.73,77.16,5.69,64.14,3.61,0.43,5.09,7.30,2.33,10.02,1.00,17.88,59.72,2.72
2006,35.53,554.92,172.16,126.32,8.85,5.00,73.00,5.60,65.17,2.84,0.40,4.90,6.82,0.28,10.60,0.90,15.41,84.55,2.60
2005,34.33,505.19,186.79,148.24,2.26,4.61,79.17,5.81,62.82,2.51,0.40,0.96,0.92,-0.72,1.50,0.12,42.12,102.79,7.98
2004,34.67,452.80,134.00,100.56,28.21,4.36,83.71,5.95,61.34,2.50,0.41,7.25,10.65,2.65,17.87,1.51,32.86,100.98,9.02
2003,33.11,454.83,227.00,186.01,22.28,4.55,80.21,6.22,58.68,2.28,0.40,9.58,14.04,3.86,25.00,2.08,97.06,135.87,13.73
2002,35.51,437.65,166.11,134.02,11.71,4.28,85.28,6.28,58.12,21.18,0.38,10.71,15.51,5.11,29.86,2.23,102.07,119.86,17.59
2001,37.17,420.48,155.95,122.81,3.43,3.61,101.10,5.81,62.82,1.84,0.35,4.27,5.18,0.02,9.30,0.71,11.10,69.02,1.79
2000,38.36,358.92,117.80,89.83,2.53,3.90,93.58,6.29,58.02,1.87,0.40,3.23,3.61,-1.45,5.00,0.48,4.14,73.50,0.94
1999,38.17,342.23,126.94,93.60,6.41,4.42,82.57,6.58,55.47,1.94,0.45,7.51,10.29,2.99,14.50,1.43,18.43,66.88,3.35
1998,34.43,300.82,113.05,81.69,8.94,5.18,70.46,6.17,59.16,2.08,0.53,10.10,14.03,4.58,16.60,2.13,30.13,76.31,6.31
1997,37.82,279.49,110.23,71.44,7.30,5.29,69.00,4.56,80.04,1.78,0.48,8.40,12.01,0.44,13.82,1.73,21.52,54.58,5.07
1996,37.38,227.78,126.73,71.15,6.48,6.33,57.66,4.29,85.08,1.88,0.63,7.07,10.34,-4.26,9.74,1.42,23.50,68.02,5.35
1995,42.46,206.08,121.48,63.76,2.88,5.88,62.07,3.67,99.45,1.69,0.59,3.70,4.79,-2.21,4.52,0.65,-10.26,44.98,2.68
1994,38.69,199.01,149.16,86.27,9.04,4.80,76.04,3.72,98.12,1.63,0.64,8.81,13.03,2.67,10.95,1.87,49.77,120.55,10.81
1993,36.79,248.71,173.47,100.67,6.75,4.41,82.77,3.98,91.71,3.18,0.90,5.52,7.38,6.27,5.00,0.87,15.67,89.70,4.21
1992,34.79,226.47,206.38,134.51,4.20,4.38,83.33,4.47,81.65,3.00,0.98,4.85,5.91,8.24,3.83,0.75,41.75,103.01,9.68
