,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,33.27,176.66,135.21,52.92,9.56,10.05,36.31,2.67,136.7,1.25,0.55,5.08,7.07,11.63,8.47,1.0,36.14,69.77,5.34
2016-01-01,35.91,178.17,119.01,43.55,7.63,11.2,32.58,2.86,127.62,1.3,0.56,4.1,5.65,9.55,6.45,0.57,18.86,48.05,3.98
2015-01-01,36.35,181.67,131.22,55.99,0.43,12.65,28.85,2.96,123.31,1.46,0.58,-0.29,-1.41,-0.95,-1.46,-0.59,52.32,44.89,10.24
2014-01-01,42.05,187.16,105.04,31.3,0.64,16.06,22.72,3.33,109.6,1.88,0.7,0.0,-0.82,-0.46,-0.7,-0.44,-3.54,26.85,-1.7
2013-01-01,36.81,204.75,130.61,42.95,1.38,13.73,26.58,3.74,97.59,1.94,0.73,0.16,-0.35,0.37,-0.31,-0.32,26.22,63.17,5.41
2012-01-01,37.28,186.43,179.53,54.15,-8.0,10.68,34.17,4.02,90.79,1.9,0.83,-5.41,-9.15,-10.61,-7.03,-1.1,-8.6,8.75,-2.48
2011-01-01,33.6,199.3,238.3,69.1,4.3,12.33,29.6,4.38,83.33,2.2,0.9,2.6,3.2,2.9,2.2,0.42,-5.0,55.6,-0.6
2010-01-01,33.8,168.61,123.93,38.31,8.04,11.47,31.82,4.35,83.9,1.98,0.84,5.88,8.34,6.28,6.09,1.01,4.56,56.28,1.2
2009-01-01,39.71,157.82,127.81,43.79,1.27,12.91,28.27,3.84,95.05,1.46,0.69,0.81,0.32,0.8,0.28,0.04,15.59,37.59,3.49
2008-01-01,39.91,152.27,126.94,28.43,0.0,12.96,28.16,4.01,91.02,1.72,0.86,-8.84,-16.4,10.44,-12.54,-1.51,1.8,46.56,0.4
2007-01-01,37.06,136.89,88.04,30.14,0.0,10.44,34.96,3.44,106.1,1.7,0.78,-9.65,-19.13,-3.09,-15.26,-2.04,27.3,53.67,11.0
2006-01-01,44.22,162.0,116.7,23.07,0.4,10.97,33.27,2.79,130.82,1.49,0.64,0.25,-2.02,0.15,-1.85,-0.24,0.0,29.3,0.0
2005-01-01,43.3,164.8,130.6,30.9,0.0,9.6,38.02,3.2,114.06,1.5,0.7,-2.1,-5.2,-4.1,-4.6,-0.64,0.0,58.0,0.0
2004-01-01,40.9,152.0,116.3,40.7,7.4,11.9,30.67,3.6,101.38,1.8,0.8,3.7,4.9,21.1,3.6,0.62,23.8,97.0,9.0
2003-01-01,37.1,147.9,133.6,62.8,3.9,9.5,38.42,4.6,79.34,1.3,0.6,5.6,7.8,7.2,7.4,0.93,1.8,131.0,0.4
2002-01-01,38.2,144.7,145.2,87.8,3.5,10.1,36.13,7.0,52.14,1.2,0.7,6.7,9.4,12.6,8.1,1.03,30.3,184.0,5.5
2001-01-01,39.2,151.8,101.1,42.9,0.0,8.6,42.44,4.5,81.11,1.0,0.5,-0.8,-3.9,-0.3,-4.5,-0.33,39.1,79.0,7.8
2000-01-01,43.0,151.6,106.7,33.6,0.0,11.0,33.18,3.6,101.38,1.1,0.6,-2.5,-7.5,7.1,-8.2,-0.72,27.14,25.0,8.0
1999-01-01,41.4,171.09,116.27,40.8,0.0,10.6,34.43,3.2,114.06,1.1,0.5,-1.9,-6.5,4.0,-7.4,-0.68,33.2,14.1,8.1
1998-01-01,47.4,169.0,101.3,39.0,0.0,8.4,43.45,2.6,140.38,0.9,0.4,-6.2,-16.7,-3.4,-21.2,-2.05,0.0,5.3,0.0
1997-01-01,49.8,201.2,236.4,118.5,0.33,7.1,51.4,2.1,173.8,0.6,0.3,2.6,2.4,2.8,3.7,0.3,0.0,5.1,0.0
1996-01-01,40.7,122.9,104.7,35.7,1.04,7.3,50.0,3.7,98.65,0.5,0.3,1.1,0.0,0.6,0.0,0.0,0.0,10.1,0.0
1995-01-01,21.1,229.3,110.7,60.7,4.11,7.5,48.67,6.6,55.3,1.3,0.5,4.6,4.6,8.7,5.9,0.82,15.8,26.9,3.1
1994-01-01,27.29,211.81,144.71,102.39,7.81,6.4,57.03,6.57,55.56,2.28,0.75,7.84,9.18,10.47,9.22,1.61,21.34,7.64,6.61
1993-01-01,21.42,277.23,167.34,107.67,5.06,7.52,48.54,8.84,41.29,2.52,0.76,8.23,9.33,13.29,6.29,1.67,-10.15,4.67,-1.91
1992-01-01,42.85,138.44,173.8,122.33,3.7,6.45,56.59,9.78,37.32,2.72,1.44,9.25,13.68,19.85,5.07,1.56,70.91,18.01,22.78
