,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,57.29,303.07,169.70,110.71,476.29,4.96,73.58,4.80,76.04,4.21,0.93,4.40,7.15,12.18,3.66,0.83,-3.23,15.94,-4.04
2016,57.90,280.30,144.21,100.69,192.71,4.77,76.51,4.76,76.68,3.78,0.81,1.12,0.44,2.59,0.20,0.05,1.69,38.41,0.78
2015,57.73,289.39,142.95,103.35,-278.79,5.04,72.42,5.33,68.48,4.05,0.82,-2.17,-7.97,-10.23,-3.57,-0.97,9.88,21.05,4.83
2014,57.34,339.50,184.08,132.78,147.82,5.09,71.70,5.76,63.36,4.25,0.87,0.75,0.29,1.16,0.13,0.04,5.16,8.15,24.72
2013,54.46,313.53,172.10,110.28,231.93,5.78,63.14,6.02,60.63,4.61,0.98,1.31,1.63,2.59,0.89,0.25,1.61,1.25,-0.09
2012,39.41,360.43,187.58,116.63,325.76,8.60,42.44,5.32,68.60,3.62,0.78,1.50,1.73,2.87,1.35,0.22,26.70,106.47,3.04
2011,40.42,344.35,166.04,91.22,684.67,9.55,38.21,5.60,65.17,3.67,0.77,3.01,4.10,-1.60,3.20,0.51,-18.49,90.60,-5.32
2010,32.66,347.74,236.33,136.44,1213.60,7.99,45.68,6.93,52.66,3.47,0.83,4.13,5.72,1.85,4.58,0.71,22.82,101.21,2.49
2009,34.62,313.76,226.14,140.32,344.05,7.54,48.40,4.95,73.73,3.02,0.75,1.33,1.46,-0.17,1.24,0.18,47.35,92.45,6.84
2008,38.41,305.74,224.80,104.42,-755.17,9.00,40.55,4.70,77.65,3.83,0.87,-6.62,-12.01,1.25,-8.43,-1.50,35.76,30.75,4.93
2007,39.61,345.17,189.10,94.71,173.97,6.80,53.67,5.33,68.48,3.93,0.87,1.64,1.21,-1.77,0.86,0.16,11.25,14.21,1.83
2006,36.10,295.67,172.80,82.70,466.13,7.41,49.25,6.72,54.31,3.92,0.92,4.40,5.78,3.41,3.60,0.88,-18.72,25.71,-5.15
2005,40.72,289.80,206.98,106.06,652.70,6.99,52.21,4.95,73.73,2.63,0.71,4.14,6.13,4.39,5.05,0.86,18.72,94.66,1.97
2004,42.25,237.11,136.83,58.87,975.38,6.66,54.80,4.85,75.25,2.19,0.65,5.92,9.20,7.32,8.27,1.27,-2.16,80.86,-1.45
2003,40.20,200.40,118.20,60.50,675.80,5.37,67.97,5.82,62.71,1.70,0.54,4.43,6.41,2.99,7.17,0.92,10.36,103.20,-0.76
2002,40.05,212.22,128.39,71.55,520.39,6.19,58.96,5.35,68.22,1.62,0.51,5.34,7.34,8.29,8.77,1.04,23.39,155.75,5.51
2001,38.03,215.83,137.86,72.76,127.45,5.57,65.52,4.23,86.28,1.36,0.43,1.95,1.13,2.78,1.58,0.13,25.59,142.31,6.51
2000,41.89,224.99,153.63,84.79,108.88,5.26,69.39,4.42,82.57,1.55,0.48,1.46,0.37,6.12,0.47,0.04,19.27,131.76,3.30
1999,35.71,245.19,220.04,117.38,312.40,5.05,72.27,4.69,77.82,1.50,0.47,3.63,4.02,3.94,5.52,0.48,16.23,66.24,0.16
1998,31.13,248.22,286.15,158.62,285.02,6.00,60.83,4.46,81.83,1.59,0.51,3.15,2.85,5.64,3.71,0.33,45.55,54.76,6.27
1997,27.12,261.89,292.69,141.29,370.80,6.39,57.12,4.86,75.10,2.14,0.68,6.02,6.64,7.80,6.39,0.82,44.13,20.48,6.69
1996,40.58,218.61,205.86,92.67,269.97,5.50,66.36,5.02,72.70,1.99,0.66,3.95,4.28,8.13,3.78,0.54,31.51,10.15,8.77
1995,43.29,201.27,176.07,79.32,264.19,5.38,67.84,5.31,68.74,1.75,0.59,3.55,4.14,8.18,3.88,0.56,-34.90,0.31,-12.87
1994,34.75,203.58,230.10,149.00,477.52,5.00,73.00,5.81,62.82,1.54,0.58,4.66,5.51,14.41,5.77,1.05,-13.13,52.75,-3.08
1993,26.97,155.63,178.59,123.62,442.25,5.47,66.72,4.97,73.44,1.45,0.73,6.15,6.65,15.41,6.14,1.16,42.83,38.93,9.65
1992,30.01,154.84,153.21,93.26,358.10,5.87,62.18,3.98,91.70,1.75,0.76,4.96,5.33,9.22,4.70,0.94,25.44,26.69,7.19
