,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,32.83,1982.05,100.39,87.61,46.22,7.37,49.52,2.08,175.48,2.99,0.11,9.63,14.39,46.04,82.83,4.15,-6.0,-20.06,-3.3
2016-01-01,36.23,1791.59,60.71,48.48,5.83,8.08,45.17,2.07,176.32,2.71,0.11,1.48,1.99,4.88,11.24,0.52,2.1,-19.11,0.81
2015-01-01,36.11,1612.89,61.0,50.02,4.52,7.3,50.0,2.19,166.66,2.17,0.1,1.21,1.53,3.77,10.01,0.39,-1.24,10.47,-1.54
2014-01-01,36.26,1554.36,50.9,41.34,5.03,8.82,41.38,2.59,140.92,2.23,0.11,1.14,1.43,3.6,8.87,0.35,-1.28,16.24,-2.05
2013-01-01,32.04,1560.59,56.55,46.59,6.13,9.73,37.51,2.53,144.26,1.93,0.09,1.85,2.36,5.6,16.35,0.55,-7.2,19.56,-3.93
2012-01-01,31.8,190.33,61.86,51.63,9.33,7.91,46.14,2.43,150.2,0.26,0.1,2.36,3.2,-0.28,20.88,0.59,14.2,72.88,1.7
2011-01-01,33.42,178.05,58.31,46.37,1402.13,9.18,39.76,2.92,125.0,0.29,0.12,3.1,4.17,1.18,26.05,0.83,14.89,63.43,1.53
2010-01-01,27.25,224.19,80.44,69.84,1584.04,8.27,44.13,3.66,99.72,0.25,0.09,2.85,3.81,0.51,29.4,0.77,13.8,41.34,2.41
2009-01-01,31.71,187.6,58.59,51.03,424.32,6.93,52.66,2.44,149.59,0.21,0.08,1.73,2.12,-0.15,15.22,0.34,9.24,86.5,2.62
2008-01-01,34.4,180.65,45.51,33.94,1.22,6.71,54.39,1.92,190.1,0.22,0.09,0.44,0.17,-2.45,1.33,0.03,5.99,138.12,0.42
2007-01-01,24.15,207.22,66.67,45.08,3.77,5.82,62.71,1.77,206.21,0.22,0.09,1.01,1.06,-0.7,9.09,0.17,8.15,112.04,0.09
2006-01-01,28.47,180.7,48.56,33.79,5.32,6.11,59.73,2.13,171.36,0.21,0.09,1.52,1.89,-1.18,14.03,0.3,28.04,177.74,4.84
2005-01-01,34.19,161.33,49.7,36.51,8.99,4.59,79.52,2.29,159.38,0.24,0.11,2.85,4.37,-0.99,24.56,0.63,9.44,78.74,2.77
2004-01-01,45.88,152.44,58.81,49.33,3.98,3.81,95.8,2.62,139.31,0.25,0.11,1.69,2.73,-1.48,13.21,0.35,0.0,0.0,0.0
2003-01-01,53.18,109.33,59.82,52.69,3.99,3.34,109.28,2.65,137.73,0.13,0.08,1.97,3.38,-1.09,19.81,0.4,0.0,0.0,0.0
2002-01-01,54.09,104.85,52.25,47.65,3.22,3.9,93.58,3.21,113.7,0.14,0.08,2.74,4.43,-0.53,24.36,0.52,3.23,-6.42,1.2
2001-01-01,53.2,105.92,34.02,28.43,-0.2,4.18,87.32,4.12,88.59,0.17,0.11,-0.71,-3.64,-1.89,-16.05,-0.42,1.53,-47.83,0.67
2000-01-01,46.66,122.2,49.8,36.36,1.2,4.73,77.17,3.57,102.24,0.31,0.16,2.11,0.96,-2.89,3.24,0.1,-5.86,30.41,-4.04
1999-01-01,41.87,418.9,65.92,48.55,1.56,2.69,135.69,4.49,81.29,1.47,0.24,1.47,1.14,-5.17,2.83,0.15,16.21,35.47,5.54
1998-01-01,47.73,289.8,108.19,69.46,3.88,5.09,71.71,3.83,95.3,1.92,0.4,9.77,17.2,-6.09,20.66,2.35,21.64,16.84,10.31
1997-01-01,61.26,254.92,98.51,48.51,-3.76,3.51,104.0,3.06,119.28,0.86,0.16,-6.44,-17.56,-6.33,-47.22,-2.41,-8.93,4.26,-6.86
