,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,55.29,136.92,121.16,101.96,2.15,2.92,125.0,8.1,45.06,2.41,0.8,0.32,0.3,1.25,0.17,0.07,21.67,106.17,12.83
2016-01-01,50.12,172.17,139.79,121.17,5.29,3.18,114.77,7.7,47.4,2.82,0.89,0.66,0.92,4.7,0.53,0.23,21.55,89.71,10.44
2015-01-01,46.96,193.95,179.29,146.02,24.49,3.0,121.66,6.11,59.73,2.89,0.89,3.67,7.43,24.53,3.93,1.91,20.48,88.38,6.94
2014-01-01,57.67,175.97,141.69,113.39,45.13,2.72,134.19,6.78,53.83,3.09,0.97,2.51,5.07,16.66,2.53,1.25,19.38,75.7,11.16
2013-01-01,44.07,164.26,152.6,128.87,47.57,2.4,152.08,8.13,44.89,2.83,0.94,4.68,8.55,27.89,4.85,2.02,21.08,75.13,6.81
2012-01-01,42.72,479.21,133.76,127.12,88.11,3.03,120.46,29.38,12.42,8.27,1.0,7.9,13.14,14.58,7.85,3.01,-7.84,166.0,-12.35
2011-01-01,38.23,561.06,178.66,167.06,196.41,3.3,110.6,20.72,17.61,6.12,0.82,12.18,18.37,14.26,14.85,3.89,44.69,125.26,10.5
2010-01-01,28.4,478.92,184.19,172.14,864.03,3.16,115.5,16.89,21.61,4.54,0.75,11.45,15.9,7.0,15.3,3.04,25.81,99.06,3.7
2009-01-01,27.66,397.85,179.67,162.71,36.26,2.63,138.78,8.74,41.76,4.19,0.77,5.1,7.44,-1.18,6.46,1.33,70.34,136.29,22.37
2008-01-01,37.67,332.72,141.65,110.05,2.54,2.72,134.19,5.79,63.03,4.23,0.82,0.35,0.31,10.22,0.24,0.05,6.86,99.37,0.5
2007-01-01,33.02,361.8,186.65,138.18,89.28,3.26,111.96,5.57,65.52,4.67,0.83,3.98,5.75,13.54,4.74,0.99,6.28,87.2,-2.39
2006-01-01,29.76,455.73,194.09,151.18,264.27,3.57,102.24,6.14,59.44,7.04,0.92,8.35,12.21,17.16,9.0,2.12,22.84,87.71,2.96
2005-01-01,33.89,611.48,206.33,165.66,16432.0,3.63,100.55,6.0,60.83,8.83,0.96,9.67,14.98,27.7,9.98,2.7,77.32,108.1,25.13
2004-01-01,37.76,645.39,259.92,210.0,129.0,3.98,91.7,5.56,65.64,9.49,1.09,16.19,28.93,47.75,14.73,5.15,51.99,93.42,15.26
2003-01-01,52.32,587.85,268.58,205.91,80.62,4.07,89.68,4.35,83.9,8.0,1.05,10.07,18.78,22.6,9.49,2.65,-13.35,17.79,-4.64
2002-01-01,26.7,427.13,236.87,138.85,419.86,4.07,89.68,2.76,132.24,4.82,0.8,7.35,9.47,12.12,0.16,1.54,10.39,67.51,-1.13
2001-01-01,17.71,514.42,386.71,277.02,373.17,4.66,78.32,3.41,107.03,6.03,0.93,14.19,17.53,30.63,15.25,318.0,91.52,97.84,14.59
2000-01-01,21.23,545.27,373.21,268.41,90.95,4.99,73.14,4.63,78.83,8.16,1.29,17.75,25.47,52.23,13.59,4.67,38.98,65.59,9.22
