,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,48.31,436.84,192.83,143.64,17.33,5.23,69.78,3.67,99.45,3.32,0.59,6.05,11.1,45.92,9.6,1.8,22.09,69.64,2.13
2016-01-01,49.04,375.5,175.75,139.02,16.22,5.31,68.73,4.2,86.9,2.72,0.55,5.22,9.48,39.84,8.96,1.4,18.0,72.47,1.68
2015-01-01,47.6,315.8,132.44,105.25,16.66,4.89,74.64,4.2,86.9,2.27,0.5,4.97,8.77,37.43,9.4,1.52,17.07,76.88,2.31
2014-01-01,45.85,325.03,169.59,132.17,16.27,5.17,70.59,4.6,79.34,2.36,0.56,4.82,8.6,34.4,8.03,1.1,23.27,92.02,3.18
2013-01-01,48.97,285.65,141.16,106.69,8.8,5.17,70.59,4.96,73.58,2.42,0.59,2.93,5.09,13.64,4.41,0.35,18.81,92.98,3.28
2012-01-01,48.67,809.5,82.9,63.57,5.13,4.8,76.04,11.47,31.82,5.22,0.49,1.77,2.62,-5.16,2.85,0.44,15.67,57.03,2.05
2011-01-01,44.32,671.06,66.79,54.01,6.1,4.69,77.82,13.4,27.23,4.96,0.54,2.14,3.23,-5.91,3.33,0.53,1.3,49.76,-1.67
2010-01-01,44.94,591.81,81.12,65.38,10.89,5.32,68.6,17.35,21.03,5.58,0.69,4.23,7.25,-5.36,5.63,1.14,8.62,88.81,1.99
2009-01-01,47.44,573.92,108.27,88.35,-8.65,3.89,93.83,18.24,20.01,3.89,0.57,-2.45,-5.32,-11.02,-4.93,-0.85,0.0,86.85,-1.77
2008-01-01,47.16,448.91,107.07,95.0,7.03,5.02,72.7,23.33,15.64,5.08,0.8,3.87,6.05,2.42,4.17,1.04,26.88,105.83,0.54
2007-01-01,41.92,472.18,126.89,108.52,14.63,5.5,66.36,22.13,16.49,5.72,0.94,8.37,13.46,7.16,8.33,2.4,19.49,119.74,-1.15
2006-01-01,41.29,389.92,99.93,85.12,14.92,4.97,73.44,22.33,16.34,4.95,0.93,9.0,15.25,7.53,9.18,2.51,54.6,157.44,10.52
2005-01-01,47.06,320.9,103.57,91.8,17.93,4.8,76.04,28.65,12.73,6.22,0.96,12.14,21.5,-4.2,12.03,3.13,16.77,137.58,1.05
2004-01-01,45.07,775.79,167.91,156.95,30.32,5.68,64.26,35.05,10.41,12.03,1.18,13.85,22.28,14.78,11.41,3.01,35.21,173.41,7.72
2003-01-01,32.7,656.19,188.2,168.66,42.79,5.73,63.69,24.27,15.03,8.37,1.07,10.52,15.21,12.06,9.59,2.01,19.49,136.53,2.0
2002-01-01,31.96,469.11,143.72,123.64,39.47,5.55,65.76,18.13,20.13,5.09,0.87,6.56,9.36,6.85,7.39,1.17,27.7,146.44,8.1
2001-01-01,30.89,355.45,150.01,133.09,5.76,4.92,74.18,9.82,37.16,3.42,0.68,2.97,3.73,1.98,3.68,0.45,41.7,127.87,9.43
2000-01-01,34.38,336.7,168.63,135.81,21.76,4.58,79.69,6.01,60.73,2.89,0.59,8.6,12.47,5.46,13.96,2.18,18.45,128.72,5.46
1999-01-01,34.13,323.18,169.86,144.37,7.03,7.21,50.62,8.96,40.73,4.25,0.83,3.57,4.43,6.61,3.76,0.52,-4.44,52.41,-2.01
1998-01-01,25.04,427.05,284.03,249.2,14.06,8.34,43.76,8.85,41.24,3.9,0.77,6.21,7.67,5.54,7.62,1.01,23.07,91.73,6.0
1997-01-01,22.54,381.16,340.41,300.32,7.63,10.88,33.55,8.07,45.23,3.55,0.79,2.24,2.44,-7.57,2.45,0.36,14.1,72.98,2.89
1996-01-01,18.28,352.69,381.96,317.39,14.81,11.94,30.57,6.97,52.37,3.85,1.19,12.99,17.01,22.91,10.35,2.96,47.68,72.24,9.24
1995-01-01,42.51,135.29,122.31,77.81,20.26,13.2,27.65,7.92,46.09,3.56,1.58,19.0,31.84,30.13,11.68,4.04,14.0,38.27,8.63
1994-01-01,41.5,129.9,131.48,96.8,15.21,15.6,23.4,8.1,45.06,4.26,1.73,19.12,30.62,28.11,10.5,3.07,67.15,33.8,39.77
1993-01-01,39.27,201.56,175.16,116.43,18.93,13.92,26.22,7.94,45.97,6.89,1.89,15.5,24.06,17.73,7.89,1.7,29.18,-9.89,14.55
