,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,31.18,314.35,174.54,144.11,964.78,5.15,70.87,7.45,48.99,4.11,0.95,12.24,17.71,39.05,12.76,3.29,30.70,130.96,-0.35
2016,30.77,305.10,173.68,141.20,1011.50,5.31,68.73,7.29,50.06,4.13,0.93,11.77,17.04,38.38,12.51,2.75,53.80,142.02,12.27
2015,31.17,318.18,181.29,149.53,370.56,4.98,73.29,7.44,49.05,3.70,0.83,8.45,12.28,22.82,10.03,1.89,31.26,120.82,4.38
2014,31.51,322.93,193.87,165.92,231.41,5.14,71.01,8.06,45.28,3.44,0.81,9.07,13.34,23.04,11.10,1.97,32.86,126.30,3.84
2013,33.14,307.45,176.37,144.87,113.78,5.40,67.59,7.66,47.65,3.12,0.79,8.57,12.83,20.60,10.65,1.75,43.03,173.42,10.63
2012,31.27,345.07,141.35,111.01,64.47,5.77,63.25,7.62,47.90,3.38,0.75,5.37,7.69,10.66,7.06,1.01,20.86,125.15,5.73
2011,31.20,309.01,131.18,101.99,49.86,6.59,55.38,7.25,50.34,3.01,0.71,6.29,9.05,9.72,8.74,1.16,21.90,150.64,6.21
2010,32.55,300.70,106.90,79.80,51.78,7.28,50.13,6.57,55.55,2.92,0.66,8.21,12.24,9.14,12.14,1.49,18.95,159.21,5.94
2009,35.71,332.97,133.95,100.54,27.91,7.76,47.03,6.47,56.41,2.82,0.64,6.03,8.94,6.75,9.18,1.05,21.70,164.33,5.70
2008,33.71,329.08,132.79,95.51,7.64,7.60,48.02,7.51,48.60,3.05,0.70,2.74,3.71,6.19,3.39,0.44,32.31,222.93,7.32
2007,38.11,329.06,148.96,115.32,9.63,6.78,53.83,7.42,49.19,2.92,0.68,5.34,7.94,6.19,7.01,0.88,28.99,191.65,5.44
2006,41.43,305.30,119.72,93.53,0.37,6.16,59.25,7.60,48.02,2.39,0.61,-1.62,-3.88,2.56,-3.78,0.38,12.88,228.88,2.97
2005,40.52,262.09,100.74,72.18,2.51,5.39,67.71,8.00,45.62,2.18,0.58,2.79,3.37,3.83,3.39,0.38,4.18,154.86,0.23
2004,43.61,241.53,86.73,56.72,6.06,4.92,74.18,8.42,43.34,1.74,0.50,5.64,8.27,3.52,9.01,0.92,14.13,135.78,4.20
2003,48.30,234.53,59.89,37.46,-0.32,4.08,89.46,6.46,56.50,1.47,0.38,-0.01,-3.03,2.19,-4.01,-0.34,7.12,64.04,3.12
2002,50.50,237.37,41.34,22.88,-5.10,2.69,135.68,5.24,69.65,1.05,0.28,-10.61,-22.64,-14.33,-43.71,-3.25,8.60,0.84,4.95
2001,43.63,275.66,85.03,63.10,-0.85,1.75,208.57,5.17,70.59,0.87,0.24,2.61,0.42,2.27,0.94,0.07,7.53,-7.28,1.91
2000,49.07,249.56,84.92,61.46,0.18,1.77,206.21,3.93,92.87,1.06,0.29,-2.78,-10.81,-3.69,-19.07,-1.92,14.48,-1.91,5.42
1999,48.11,214.42,71.90,52.51,-9.23,2.54,143.70,3.24,112.65,1.20,0.32,-20.12,-39.06,-15.04,-71.10,-9.40,1.84,-5.98,-6.65
1998,38.44,289.02,123.19,71.09,3.44,3.81,95.80,3.93,92.87,1.32,0.37,6.31,7.61,2.95,13.39,2.20,-22.53,-7.44,-7.95
1997,28.91,291.59,386.06,202.10,5.19,4.86,75.10,4.61,79.17,1.38,0.45,10.52,14.08,9.13,19.35,3.32,-17.06,6.83,-1.86
1996,49.92,166.11,141.69,62.52,1.51,4.09,89.24,3.03,120.46,0.92,0.39,2.83,1.54,0.06,1.96,0.14,19.37,20.61,7.54
1995,28.50,162.83,205.00,135.77,310.93,7.19,50.76,3.29,110.94,1.36,0.63,4.30,4.11,15.06,3.86,0.67,-6.71,15.93,-2.01
1994,39.53,190.85,188.56,148.08,548.90,7.08,51.55,3.27,111.62,2.07,0.73,8.40,12.38,14.52,9.47,1.75,13.87,38.62,6.6
1993,50.70,159.16,151.10,103.90,447.83,6.95,52.52,3.36,108.63,2.18,0.81,5.14,7.12,18.62,4.17,0.81,23.15,35.59,14.23
