,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,27.62,390.0,324.85,267.94,3124.05,5.05,72.27,5.84,62.5,4.46,0.9,6.06,8.49,29.4,6.72,2.29,11.23,96.42,-5.18
2016-01-01,29.5,356.37,293.89,241.06,4320.83,6.98,52.29,7.34,49.72,4.98,1.03,9.03,12.48,41.64,8.68,3.38,30.25,96.78,2.54
2015-01-01,25.6,377.65,361.75,312.72,326.86,6.81,53.59,7.26,50.27,4.49,0.95,6.1,8.36,28.61,6.37,1.88,58.23,116.85,6.22
2014-01-01,28.47,347.04,307.1,254.55,344.05,7.04,51.84,6.67,54.72,4.72,1.06,4.66,6.49,21.8,4.35,1.74,48.07,101.96,5.73
2013-01-01,28.46,319.27,291.49,227.26,269.63,7.08,51.55,5.77,63.25,4.54,1.07,3.05,4.27,14.78,2.82,1.15,37.22,79.64,4.37
2012-01-01,19.5,749.09,318.61,294.39,0.0,9.59,38.06,25.79,14.15,11.31,1.21,5.61,6.91,26.36,4.64,1.91,46.87,137.96,2.56
2011-01-01,18.27,768.49,354.55,329.47,0.0,8.43,43.29,23.83,15.31,11.15,1.19,7.08,8.76,33.73,5.92,2.38,90.37,183.06,8.97
2010-01-01,20.19,732.42,325.19,298.72,0.0,7.95,45.91,20.12,18.14,12.06,1.31,6.53,8.45,37.94,5.17,2.27,30.79,31.41,-0.56
2009-01-01,25.13,696.36,253.11,226.76,0.0,6.65,54.88,17.65,20.67,10.56,1.14,6.37,8.44,30.86,5.57,2.29,56.56,66.75,8.53
2008-01-01,24.1,702.87,255.5,231.66,0.0,8.33,43.81,23.0,15.86,14.29,1.54,8.02,10.52,43.75,5.15,2.84,74.74,67.88,9.68
2007-01-01,23.47,698.83,259.04,227.0,0.0,7.95,45.91,17.08,21.37,15.03,1.65,11.92,16.05,48.17,7.15,4.13,100.55,65.59,17.21
2006-01-01,28.1,619.65,214.04,170.06,0.0,6.74,54.15,11.79,30.95,12.92,1.5,8.91,12.33,37.25,5.85,3.1,52.28,66.8,7.71
2005-01-01,27.45,587.39,235.73,190.65,0.0,6.07,60.13,11.69,31.22,11.25,1.39,12.99,18.08,36.92,8.83,4.07,62.08,56.17,13.87
2004-01-01,28.92,359.42,238.47,187.74,0.0,6.9,52.89,12.26,29.77,10.18,1.48,10.24,16.66,33.77,7.14,3.11,57.49,38.39,2.06
2003-01-01,29.64,524.44,222.81,182.99,0.0,7.73,47.21,11.8,30.93,10.02,1.51,18.9,27.71,42.75,12.53,5.9,-22.29,17.03,-15.34
2002-01-01,34.78,376.66,151.64,107.05,0.0,8.3,43.97,10.83,33.7,8.39,1.61,24.75,37.32,40.99,15.4,6.89,43.77,39.03,8.81
2001-01-01,32.2,313.35,179.23,129.12,144.51,7.33,49.79,7.25,50.34,5.64,1.33,12.18,21.57,14.18,9.12,2.74,19.05,23.27,3.06
2000-01-01,58.33,161.32,97.16,56.1,83.39,8.43,43.29,5.88,62.07,5.8,1.62,20.34,47.62,22.65,12.39,7.46,-5.87,21.57,-5.37
