,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,65.5,138.63,124.61,86.33,1.03,3.44,106.1,7.05,51.77,2.82,1.04,0.74,0.21,0.11,0.08,0.03,1.53,65.24,0.65
2016-01-01,58.0,138.61,115.4,86.86,2.03,3.42,106.72,7.68,47.52,2.97,1.13,0.45,0.29,1.51,0.11,0.04,9.98,106.26,5.02
2015-01-01,57.28,118.73,112.09,85.61,-0.66,3.23,113.0,7.25,50.34,2.34,1.02,-0.43,-1.97,-3.31,-0.83,-0.33,16.08,112.05,7.38
2014-01-01,56.21,119.96,116.71,90.32,5.11,3.22,113.35,7.67,47.58,2.2,0.99,2.76,5.17,10.3,2.22,0.85,17.95,96.34,7.45
2013-01-01,58.24,120.46,122.61,99.1,-1.46,3.06,119.28,8.12,44.95,2.12,0.9,-1.52,-5.72,-9.02,-2.55,-0.91,16.42,91.76,6.87
2012-01-01,45.48,584.92,152.01,133.74,-18.36,3.09,118.12,13.78,26.48,10.63,1.03,-7.09,-13.43,1.89,-7.23,-2.32,7.09,100.52,3.18
2011-01-01,43.67,736.02,163.11,141.65,13.98,3.15,115.87,16.55,22.05,11.15,1.05,3.27,5.72,26.82,2.94,1.04,38.12,111.18,13.54
2010-01-01,48.75,694.97,132.99,120.91,4.37,3.04,120.06,25.08,14.55,11.86,1.13,0.89,1.34,19.47,0.64,0.27,18.41,91.38,0.77
2009-01-01,42.68,610.48,132.71,123.54,86.31,2.85,128.07,28.83,12.66,9.56,1.07,9.49,15.85,25.4,8.77,3.3,-4.8,129.38,-10.0
2008-01-01,38.68,519.45,143.83,134.06,32.95,3.01,121.26,34.05,10.71,9.45,1.18,6.74,11.22,22.4,5.53,2.32,45.42,136.36,10.9
2007-01-01,44.62,463.3,135.96,126.55,73.38,2.56,142.57,25.84,14.12,10.1,1.2,12.25,22.14,23.08,10.07,4.53,26.63,95.58,9.5
2006-01-01,46.28,515.56,172.76,160.17,37.33,2.8,130.35,15.3,23.85,11.38,1.39,13.1,25.11,39.74,9.21,5.09,7.72,82.79,2.17
