,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,30.10,1479.13,290.97,247.23,123.52,4.06,89.90,5.63,64.83,23.74,1.14,12.28,17.77,97.56,10.67,8.26,37.01,105.56,0.39
2016,32.69,1416.96,268.55,231.61,274.77,3.95,92.40,5.88,62.07,22.57,1.10,12.15,17.72,95.07,10.96,8.22,53.53,114.22,5.26
2015,30.60,1411.98,286.11,249.95,249.34,3.82,95.54,5.92,61.65,29.45,1.16,14.76,22.55,120.72,12.57,10.52,74.48,114.09,10.08
2014,38.54,2017.24,233.23,197.08,160.65,4.07,89.68,6.50,56.15,36.84,1.27,17.07,27.28,136.02,13.33,11.85,32.97,100.02,7.04
2013,36.86,1633.53,238.60,206.69,135.17,3.54,103.10,6.31,57.84,26.61,1.06,12.28,19.84,93.39,11.44,7.81,34.52,108.09,5.71
2012,39.12,1616.84,217.79,191.90,113.07,3.20,114.06,6.77,53.91,24.54,0.98,11.79,19.19,88.20,11.99,7.36,36.65,118.90,12.81
2011,39.03,1451.36,211.43,190.42,68.15,3.17,115.14,7.09,51.48,22.83,0.95,10.20,16.67,70.54,10.55,6.16,29.03,115.88,3.10
2010,40.28,1436.83,202.49,177.28,98.90,3.64,100.27,7.71,47.34,23.07,1.04,13.21,21.45,87.03,12.64,7.69,21.81,105.70,1.29
2009,37.55,1284.96,208.89,189.67,168.04,3.34,109.28,6.84,53.36,16.15,0.92,13.75,20.61,68.09,14.89,6.78,39.92,114.41,12.42
2008,28.55,1056.83,254.18,222.71,23.63,2.65,137.73,6.75,54.07,16.66,1.00,13.92,19.73,64.36,13.50,6.18,121.13,114.79,20.53
2007,34.93,1241.76,244.07,219.78,41.56,3.23,113.00,8.04,45.39,28.57,1.42,30.33,46.51,139.90,21.00,14.02,58.77,98.61,4.51
2006,37.17,1350.81,220.75,184.78,45.30,3.70,98.64,6.54,55.81,37.06,1.42,28.82,46.23,122.14,19.97,12.07,47.11,92.4,-0.09
2005,40.57,2091.05,227.47,192.07,66.25,4.76,76.68,7.43,49.12,44.90,1.55,34.02,54.05,124.29,21.69,12.21,41.98,123.7,7.99
2004,33.52,1516.41,267.85,237.00,144.87,5.18,70.46,9.64,37.86,29.67,1.58,32.39,47.38,93.03,20.39,9.00,71.84,167.17,23.09
2003,29.76,1044.12,282.71,249.34,1353.25,4.75,76.84,9.23,39.54,19.58,1.50,29.32,39.10,63.03,19.49,6.28,66.14,181.55,19.70
2002,18.01,896.94,462.22,388.96,211611.80,5.75,63.47,9.32,39.16,17.39,1.33,21.51,25.66,37.47,16.19,3.75,61.26,196.51,12.60
2001,13.86,1503.09,619.11,559.98,3303.53,4.97,73.44,6.20,58.87,17.77,1.07,22.59,26.38,28.73,21.18,3.79,195.57,253.65,30.14
2000,15.12,1339.44,593.31,484.05,13882.73,5.79,63.03,7.04,51.84,21.92,1.45,37.89,45.36,66.34,26.08,7.18,113.75,149.55,19.51
1999,18.55,1152.68,467.54,430.28,833.84,4.94,73.88,12.35,29.55,22.62,1.47,33.50,41.02,62.41,22.81,6.66,159.39,147.01,35.49
