,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,36.6,778.78,100.32,76.19,3.37,4.7,77.65,4.16,87.74,5.92,0.58,1.27,1.22,2.52,1.27,0.12,20.95,-48.14,9.12
2016-01-01,43.37,631.9,128.24,91.89,21.77,4.39,83.14,3.88,94.07,4.76,0.68,15.7,30.54,27.44,22.31,2.77,-43.79,-65.5,0.0
2015-01-01,57.46,284.37,99.54,67.35,-11.0,4.49,81.29,4.82,75.72,5.26,0.89,-6.34,-14.49,-14.95,-7.74,-1.2,1.51,34.23,1.77
2014-01-01,49.05,262.86,142.62,108.24,-18.28,3.16,115.5,4.11,88.8,4.58,0.69,-6.12,-16.04,-18.93,-9.39,-1.99,0.67,0.0,0.45
2013-01-01,21.27,2434.87,66.6,62.72,-12.92,3.19,114.42,9.67,37.74,0.66,0.02,-5.29,-7.33,-3.11,-302.79,-0.81,0.0,-38.37,0.0
2012-01-01,24.5,3078.43,34.04,33.59,-28.67,3.9,93.58,471.68,0.77,3.18,0.06,-4.9,-6.45,-2.51,-78.88,1.18,1.85,41.43,0.0
2011-01-01,18.95,5120.0,77.21,76.72,6.45,4.51,80.93,202.36,1.8,10.11,0.24,1.23,1.44,-3.39,4.86,0.18,0.0,59.94,0.0
2010-01-01,21.15,2621.15,62.19,61.74,-68.55,3.8,96.05,54.29,6.72,6.58,0.17,-4.45,-5.6,-3.1,-26.25,-0.42,0.0,81.57,0.0
2009-01-01,16.85,3630.24,113.83,111.45,-88.22,8.44,43.24,84.22,4.33,26.24,0.69,-2.32,-2.77,-1.31,-3.42,-0.37,12.78,81.37,0.27
2008-01-01,24.44,3087.96,147.38,144.29,8.73,6.09,59.93,40.42,9.03,26.75,0.79,2.62,3.03,-0.3,2.92,0.43,39.83,107.8,2.45
2007-01-01,22.65,2238.28,187.44,176.05,28.22,5.66,64.48,34.5,10.57,29.87,1.0,2.41,3.07,0.52,2.32,0.46,41.55,68.6,1.11
2006-01-01,25.62,2277.29,195.6,182.56,43.49,9.82,37.16,31.07,11.74,41.85,1.53,13.69,19.23,7.34,8.78,2.96,44.74,75.03,7.15
2005-01-01,36.1,2005.26,419.4,354.95,35.64,12.91,28.27,11.99,30.44,23.42,1.13,10.02,14.74,4.21,8.54,2.16,0.0,64.64,0.0
2004-01-01,32.52,1368.36,231.53,176.02,37.71,15.92,22.92,7.58,48.15,23.05,1.27,15.33,21.7,12.95,10.02,3.42,76.5,72.48,17.7
2003-01-01,28.63,831.11,173.34,57.33,54.46,14.41,25.32,5.6,65.17,14.08,1.23,18.7,23.94,18.84,12.2,3.5,5.88,40.12,0.75
2002-01-01,14.48,638.73,431.26,215.52,10.03,7.39,49.39,4.58,79.69,7.52,1.03,5.76,6.69,3.11,5.38,0.91,196.1,120.52,14.5
2001-01-01,27.28,578.54,194.93,108.43,5.16,6.12,59.64,4.77,76.51,8.29,1.04,4.31,5.81,8.19,3.32,0.65,32.52,16.62,9.01
2000-01-01,27.84,568.73,226.82,148.24,4.93,5.66,64.48,5.83,62.6,8.78,1.04,4.99,5.98,9.31,3.68,0.89,0.0,18.11,0.0
1999-01-01,43.0,554.17,162.8,127.76,2.68,6.03,60.53,8.06,45.29,11.54,1.28,5.36,6.84,12.21,2.4,1.11,18.48,51.11,10.53
1998-01-01,57.79,322.88,114.2,81.18,2.87,6.16,59.25,8.53,42.79,10.75,1.61,7.99,12.18,22.01,3.03,1.58,6.84,16.34,6.36
1997-01-01,54.66,278.54,106.57,68.31,2.64,7.68,47.52,8.02,45.51,9.93,1.88,7.35,11.5,18.14,2.6,1.32,18.19,40.01,14.38
