,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,91.48,0.0,190.73,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.02,0.5,6.55,12.07,22.17,1.05,0.0,0.0,0.0
2016-01-01,93.2,0.0,272.3,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.02,0.51,7.45,12.7,22.15,1.01,0.0,0.0,0.0
2015-01-01,93.08,0.0,334.21,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.02,0.63,9.32,14.74,26.73,1.2,0.0,0.0,0.0
2014-01-01,93.35,0.0,304.96,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.02,0.67,10.24,15.25,28.56,1.26,0.0,0.0,0.0
2013-01-01,93.48,0.0,359.88,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.02,0.68,10.73,15.38,27.53,1.3,0.0,0.0,0.0
2012-01-01,94.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.02,0.65,11.35,36.66,35.18,1.41,0.0,0.0,0.0
2011-01-01,94.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.02,0.48,8.69,37.5,25.0,1.0,0.0,0.0,0.0
2010-01-01,94.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.02,0.4,7.5,35.41,20.44,0.92,0.0,0.0,0.0
2009-01-01,94.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.02,0.07,1.48,28.76,3.84,0.13,0.0,0.0,0.0
2008-01-01,95.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,0.02,-0.34,-6.88,27.02,-19.31,-0.63,0.0,0.0,0.0
2007-01-01,94.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36,0.02,-1.37,-26.87,34.73,-62.26,-2.65,0.0,0.0,0.0
2006-01-01,94.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.67,0.03,0.09,1.65,59.0,2.84,0.17,0.0,0.0,0.0
2005-01-01,94.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.06,-1.2,-18.66,-27.97,-18.72,-1.94,0.0,0.0,0.0
2004-01-01,92.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.07,0.71,9.02,7.33,10.88,1.07,0.0,0.0,0.0
2003-01-01,91.82,0.0,626.26,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.06,0.7,8.28,6.64,11.48,0.91,0.0,0.0,0.0
2002-01-01,91.34,0.0,769.59,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.06,-0.75,-8.58,-7.5,-12.55,-0.94,0.0,0.0,0.0
2001-01-01,91.07,0.0,611.8,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.07,0.04,0.42,1.0,0.5,0.05,0.0,0.0,0.0
2000-01-01,91.25,0.0,246.97,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.08,0.22,2.57,3.8,2.8,0.28,0.0,0.0,0.0
1999-01-01,91.59,0.0,248.5,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.08,0.58,6.96,9.95,7.28,0.78,0.0,0.0,0.0
1998-01-01,91.65,-90000.0,202.84,-90000.0,0.0,-90000.0,-90000.0,-90000.0,-90000.0,7.39,0.08,0.48,5.29,7.14,5.78,0.58,-90000.0,-90000.0,-90000.0
1997-01-01,90.16,-90000.0,217.97,-90000.0,0.0,-90000.0,-90000.0,-90000.0,-90000.0,6.45,0.08,0.87,8.15,10.26,10.65,0.9,-90000.0,-90000.0,-90000.0
1996-01-01,86.13,-90000.0,241.13,-90000.0,0.0,-90000.0,-90000.0,-90000.0,-90000.0,8.77,0.09,0.57,3.79,4.96,6.75,0.4,-90000.0,-90000.0,-90000.0
1995-01-01,83.3,-90000.0,283.7,-90000.0,0.0,-90000.0,-90000.0,-90000.0,-90000.0,7.77,0.09,0.68,3.27,3.95,7.71,0.34,-90000.0,-90000.0,-90000.0
1994-01-01,72.29,-90000.0,514.97,-90000.0,0.0,-90000.0,-90000.0,-90000.0,-90000.0,4.99,0.08,0.86,2.66,3.33,10.66,0.27,-90000.0,-90000.0,-90000.0
