,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,14.73,1505.05,83.11,50.73,104.42,5.96,61.24,4.1,89.02,2.77,0.16,10.68,12.49,31.91,61.07,3.11,56.59,92.79,1.23
2016-01-01,15.74,1516.11,74.14,50.04,61.88,6.08,60.03,4.25,85.88,3.25,0.2,8.56,10.11,24.5,42.0,2.37,71.12,100.14,5.29
2015-01-01,17.32,1452.08,92.15,54.46,35.05,6.03,60.53,4.23,86.28,3.33,0.22,5.72,6.71,15.9,26.54,1.59,59.46,92.7,1.98
2014-01-01,16.34,1531.4,88.56,55.2,38.74,6.16,59.25,4.56,80.04,3.03,0.2,6.67,7.93,20.69,31.84,2.01,46.18,98.05,2.35
2013-01-01,19.27,1237.53,86.87,57.75,27.76,6.21,58.77,4.81,75.88,2.77,0.2,5.38,6.49,16.12,24.65,1.57,34.31,76.93,4.74
2012-01-01,19.18,679.98,104.37,69.8,33.21,5.18,70.46,5.55,65.76,1.2,0.16,6.49,7.73,3.5,40.03,1.86,54.48,65.51,0.93
2011-01-01,17.46,707.21,120.42,76.3,29.64,5.47,66.72,6.91,52.82,1.21,0.16,6.08,7.18,1.73,37.42,1.81,97.88,55.25,0.92
2010-01-01,18.19,725.0,122.21,81.74,38.96,5.29,68.99,5.32,68.6,0.96,0.12,8.68,10.45,2.68,60.38,2.43,74.46,56.81,1.23
2009-01-01,19.41,570.0,156.98,104.84,24.7,5.48,66.6,4.4,82.95,0.92,0.15,7.02,8.62,2.58,42.19,1.6,86.43,73.32,3.09
2008-01-01,22.41,526.19,120.6,68.82,9.08,6.49,56.24,5.54,65.88,1.25,0.22,1.25,1.36,1.19,5.22,0.26,86.16,68.4,2.81
2007-01-01,13.87,896.22,153.15,76.46,114.73,5.81,62.82,4.69,77.82,1.55,0.16,8.53,9.77,2.3,49.96,2.09,64.82,84.95,1.37
2006-01-01,12.67,1244.09,156.29,81.25,64.82,5.22,69.92,3.65,100.0,1.78,0.13,8.29,9.59,0.36,54.0,1.78,141.67,97.41,3.84
2005-01-01,17.27,1253.36,133.94,64.44,22.04,5.52,66.12,3.33,109.6,2.48,0.18,7.57,9.02,1.74,40.34,1.4,110.88,79.37,6.47
2004-01-01,21.06,1237.05,137.92,83.08,11.87,4.78,76.35,3.23,113.0,2.12,0.15,5.95,7.12,0.52,36.68,1.08,41.48,42.84,1.63
2003-01-01,22.58,832.46,158.3,110.11,11.61,5.09,71.7,3.52,103.69,1.35,0.15,5.49,6.65,0.05,34.42,0.99,38.21,25.49,2.35
2002-01-01,23.1,744.06,126.5,77.06,4.63,6.18,59.06,3.23,113.0,1.17,0.14,2.79,3.06,0.81,16.82,0.44,1.99,8.44,-0.88
2001-01-01,25.17,717.69,133.06,90.09,2.48,6.08,60.03,2.95,123.72,0.91,0.11,2.02,1.8,-0.28,11.72,0.25,4.49,15.25,0.0
2000-01-01,24.29,605.54,91.37,58.65,5.68,6.73,54.23,3.4,107.35,0.93,0.13,5.87,6.59,0.21,37.78,0.91,10.61,19.59,0.8
1999-01-01,21.73,504.95,104.51,69.78,5.99,6.45,56.58,3.4,107.35,0.76,0.13,5.42,5.93,0.71,34.9,0.8,4.86,2.03,0.0
1998-01-01,11.97,330.24,216.02,139.51,19.64,4.74,77.0,2.34,155.98,0.5,0.14,10.21,11.33,-1.32,68.73,1.11,0.0,15.38,0.0
1997-01-01,19.94,421.45,86.42,65.38,5.86,5.22,69.92,3.9,93.59,0.62,0.13,6.46,7.11,-1.54,43.53,0.96,20.64,20.57,0.25
1996-01-01,15.32,378.98,169.26,131.07,24.8,4.56,80.04,2.53,144.27,0.56,0.13,9.44,10.63,-0.37,64.28,1.41,30.38,26.34,2.68
1995-01-01,11.97,330.24,216.02,139.51,19.64,4.74,77.0,2.34,155.98,0.5,0.14,10.21,11.33,-1.32,68.73,1.6,0.0,15.38,0.0
1994-01-01,14.91,286.28,125.55,72.36,-1.5,5.21,70.06,3.13,116.61,0.46,0.14,-0.6,-0.96,-3.29,-5.76,-0.14,-34.33,17.61,-1.23
1993-01-01,13.48,300.75,214.22,163.13,71.6,6.1,59.84,3.3,110.6,0.45,0.14,3.06,3.59,-3.02,22.55,0.53,19.57,63.03,-0.38
