,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,91.45,29.68,31.71,19.58,0.0,8.16,44.73,2.04,178.92,0.39,0.26,-5.27,-49.71,-21.4,-25.66,-1.79,0.0,0.0,0.0
2016-01-01,80.84,52.53,56.0,27.55,0.0,7.46,48.92,1.73,210.98,0.47,0.29,-3.49,-26.83,-17.42,-18.96,-1.34,0.0,0.0,0.0
2015-01-01,79.26,61.11,66.04,36.54,0.0,5.89,61.96,1.84,198.36,0.47,0.27,-2.29,-18.93,-14.76,-15.62,-0.89,0.0,0.0,0.0
2014-01-01,60.7,52.09,60.74,38.32,0.0,6.33,57.66,2.4,152.08,0.61,0.35,-2.43,-17.88,-17.53,-13.65,-1.51,0.0,0.0,0.0
2013-01-01,58.81,55.17,58.01,30.68,0.0,5.9,61.86,2.78,131.29,0.68,0.41,-1.26,-11.01,-12.8,-7.69,-0.61,0.0,19.61,0.0
2012-01-01,64.34,95.2,106.64,75.0,0.0,9.21,39.63,2.71,134.68,0.43,0.23,-6.59,-18.5,-5.53,-29.92,-2.28,0.0,0.0,0.0
2011-01-01,57.94,93.84,91.79,60.14,0.0,7.62,47.9,3.86,94.55,0.45,0.24,-4.59,-11.7,-2.33,-20.97,-1.5,0.0,0.0,0.0
2010-01-01,52.42,101.98,93.37,65.33,2.22,12.55,29.08,4.29,85.08,0.71,0.38,0.94,1.23,4.13,1.44,0.08,6.17,882.02,1.6
2009-01-01,55.94,98.56,80.96,55.08,0.0,8.62,42.34,2.88,126.73,0.61,0.31,-6.92,-15.96,-1.45,-24.46,-1.01,0.0,64.37,0.0
2008-01-01,51.46,109.96,85.18,55.29,0.0,6.12,59.64,2.05,178.04,0.5,0.24,-2.75,-6.81,-2.09,-14.05,-0.49,0.0,50.61,0.0
2007-01-01,48.69,105.89,68.59,33.27,0.0,5.67,64.37,2.4,152.08,0.42,0.23,-7.63,-15.46,-2.52,-36.97,-1.27,9.95,56.12,3.4
2006-01-01,44.4,120.24,77.54,31.95,0.0,5.38,67.84,3.06,119.28,0.46,0.24,-1.1,-3.01,0.69,-6.85,-0.27,10.29,7.28,3.41
2005-01-01,49.21,138.23,87.44,31.17,0.0,4.43,82.39,2.62,139.31,0.41,0.18,-4.05,-8.71,-2.7,-25.47,-0.76,0.0,2.53,0.0
2004-01-01,46.48,159.39,89.22,34.22,0.0,5.06,72.13,2.96,123.31,0.55,0.2,-4.77,-9.5,-0.26,-25.77,-0.86,0.57,3.69,0.0
2003-01-01,42.23,219.39,101.43,49.64,0.0,4.42,82.57,2.94,124.14,0.52,0.17,-3.37,-7.04,-1.93,-24.29,-0.7,0.0,23.15,0.0
2002-01-01,42.56,213.03,83.35,63.59,0.0,5.31,68.73,2.76,132.24,0.48,0.16,-4.46,-8.63,-2.64,-33.22,-0.92,0.0,11.86,0.0
2001-01-01,33.36,215.44,115.64,81.8,0.0,5.61,65.06,3.03,120.46,0.74,0.26,-5.1,-9.12,-4.82,-22.73,-0.94,14.06,25.63,2.79
2000-01-01,37.94,198.03,120.62,83.22,0.0,4.93,74.03,2.78,131.29,0.81,0.31,-4.72,-7.48,-2.93,-16.97,-0.82,0.0,29.81,0.0
1999-01-01,20.65,184.25,176.48,64.98,0.0,7.05,51.77,3.11,117.36,0.91,0.4,-1.11,-1.68,-1.76,-3.35,-0.2,20.69,42.17,3.03
1998-01-01,19.43,189.93,248.57,83.42,0.0,6.96,52.44,3.12,116.98,0.84,0.38,5.99,6.99,-4.51,14.35,0.8,0.0,52.2,0.0
1997-01-01,17.37,214.72,270.27,122.73,20.55,6.32,57.75,3.71,98.38,1.02,0.39,8.45,10.14,-2.45,18.62,1.1,26.87,83.0,2.77
1996-01-01,23.19,168.74,166.23,65.67,6.23,9.06,40.29,5.35,68.22,1.22,0.54,6.18,8.57,0.13,10.04,0.88,44.39,65.23,5.96
1995-01-01,32.29,170.97,105.67,54.45,0.0,6.38,57.21,4.8,76.04,1.15,0.51,-2.56,-4.68,1.89,-6.74,-0.57,13.03,104.22,3.03
1994-01-01,21.39,176.98,123.11,64.36,7.88,4.89,74.64,4.88,74.8,1.05,0.49,8.68,10.85,12.13,16.03,1.46,45.83,95.9,6.4
1993-01-01,34.42,156.91,100.08,63.33,1.01,4.97,73.44,4.7,77.66,0.82,0.4,0.89,0.02,-3.27,0.03,0.0,12.23,74.43,2.53
1992-01-01,30.3,97.54,143.34,86.77,0.0,5.18,70.46,4.5,81.11,0.99,0.44,-2.12,-4.3,-5.1,-6.8,-0.65,19.55,65.55,2.76
