,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,24.85,207.59,346.05,234.76,31.75,6.10,59.83,2.58,141.47,0.87,0.37,3.20,4.23,8.45,8.45,0.58,33.04,469.01,2.05
2016,29.00,207.69,248.48,161.99,-13.00,7.35,49.65,3.22,113.35,1.15,0.48,-2.68,-4.18,-5.75,-5.96,-0.69,75.18,243.56,6.46
2015,34.67,202.23,271.54,165.64,11.51,8.80,41.47,3.37,108.30,1.45,0.63,2.23,3.14,7.10,3.17,0.45,51.32,113.85,5.00
2014,38.33,182.18,241.41,144.34,4.63,9.24,39.50,3.22,113.35,1.43,0.65,0.63,0.62,2.83,0.56,0.05,16.64,102.86,2.07
2013,42.34,176.46,228.78,128.10,1.19,9.17,39.80,3.06,119.28,1.32,0.62,0.60,0.56,0.16,0.52,0.04,37.45,102.44,5.06
2012,38.70,158.23,185.29,51.26,-7.76,10.89,33.51,2.57,142.02,1.01,0.45,-1.77,-3.08,-8.18,-4.36,-0.47,-15.17,18.47,-3.14
2011,35.47,163.33,182.49,53.75,15.81,11.51,31.71,2.82,129.43,1.21,0.52,2.27,3.32,0.37,4.10,0.51,14.13,36.55,-0.07
2010,35.42,159.59,187.79,64.76,40.44,10.04,36.35,2.71,134.68,1.22,0.53,9.43,15.07,12.57,17.41,2.53,49.47,65.99,5.56
2009,42.15,154.98,143.67,41.58,-0.94,9.84,37.09,2.39,152.71,1.02,0.46,-0.65,-1.70,-7.76,-2.18,-0.28,29.78,31.82,3.90
2008,43.73,147.75,119.81,19.92,6.35,8.93,40.87,1.96,186.22,1.00,0.43,4.09,6.24,8.66,7.99,1.04,-30.32,19.71,-5.60
2007,41.14,141.29,120.83,40.09,5.11,9.20,39.67,2.68,136.19,1.18,0.54,4.08,6.15,10.23,6.36,0.97,35.66,99.18,5.38
2006,46.79,124.23,88.42,26.45,1.99,8.69,42.00,2.25,162.22,1.03,0.46,1.52,1.68,1.41,1.91,0.27,11.59,147.94,2.74
2005,49.78,138.35,91.65,21.95,-1.30,7.54,48.40,2.17,168.20,0.96,0.42,-1.26,-4.03,-2.26,-4.50,-0.59,-1.61,166.08,-0.34
2004,57.42,111.76,78.33,21.12,4.50,6.83,53.44,2.28,160.08,0.96,0.43,3.52,6.83,5.99,6.77,0.96,11.09,224.85,2.72
2003,57.63,113.27,82.74,26.45,2.60,6.42,56.85,2.61,139.84,0.94,0.42,2.83,4.77,3.86,4.62,0.65,10.02,166.26,2.03
2002,61.40,97.30,65.26,29.78,-8.59,6.87,53.12,1.82,200.54,1.03,0.40,-15.95,-40.61,2.04,-43.52,-3.48,27.58,144.01,8.30
2001,54.59,153.67,102.55,26.56,-1.40,6.91,52.82,1.18,309.32,1.02,0.35,-3.63,-11.51,1.04,-15.21,-1.22,15.75,6.92,4.57
2000,53.62,148.98,97.81,20.23,1.46,5.80,62.93,0.95,384.21,0.97,0.33,2.70,2.30,9.58,3.14,0.25,17.90,-0.67,6.41
1999,54.23,137.08,85.63,22.19,-1.52,5.10,71.57,1.09,334.86,0.68,0.26,-3.47,-9.95,-3.64,-18.28,-1.21,-1.77,-13.41,-0.60
1998,49.83,154.39,114.93,32.09,-0.06,5.47,66.73,1.34,272.39,0.73,0.31,-0.40,-2.47,1.94,-4.33,-0.32,-17.79,-13.92,-5.09
1997,38.92,133.01,138.67,53.47,-1.05,4.97,73.44,1.91,191.10,0.73,0.36,-1.76,-4.76,-3.05,-7.75,-0.67,16.98,9.94,3.06
1996,44.27,117.30,138.86,64.13,3.92,6.17,59.16,2.19,166.67,0.99,0.50,8.38,12.79,25.52,13.88,1.73,19.14,7.92,4.94
1995,47.19,102.16,106.55,59.14,-0.03,4.20,86.90,3.75,97.33,0.61,0.30,-0.51,-3.45,1.69,-6.23,-0.42,-20.78,-6.88,-7.39
1994,43.86,125.36,49.91,28.21,-10.78,3.90,93.58,4.12,88.59,0.59,0.27,-11.76,-20.53,-5.26,-81.86,-2.77,-7.21,42.72,-1.86
1993,30.06,100.47,109.42,52.31,-7.47,4.56,80.04,3.35,108.95,0.54,0.38,-5.20,-10.41,-7.75,-13.47,-1.04,8.12,58.88,1.51
