,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,47.45,313.87,195.63,123.58,14.73,4.62,79.00,1.31,278.62,2.69,0.59,2.95,5.03,18.99,4.55,1.15,23.90,170.02,8.38
2016,45.92,310.43,213.17,137.43,9.72,4.40,82.95,1.21,301.65,2.44,0.55,2.34,3.70,16.81,3.61,0.85,26.70,166.01,8.12
2015,47.54,296.81,196.49,122.51,12.74,4.30,84.88,1.25,292.00,2.48,0.56,4.11,7.16,25.88,6.62,1.72,23.17,119.38,7.44
2014,48.67,269.25,192.71,121.99,16.91,4.88,74.79,1.41,258.86,2.63,0.64,5.84,10.67,32.49,8.58,2.41,16.16,62.94,4.95
2013,49.22,240.30,198.42,127.56,15.52,5.18,70.46,1.33,274.43,2.26,0.61,5.69,10.46,30.61,8.58,2.11,6.88,97.09,-2.01
2012,47.77,315.85,94.25,62.90,7.58,3.66,99.72,2.32,157.32,1.73,0.37,2.57,4.04,8.82,5.87,0.79,28.86,190.72,13.87
2011,44.54,325.43,115.18,77.22,9.75,4.39,83.14,2.49,146.58,1.99,0.46,4.25,6.94,8.79,8.34,1.28,0.00,136.72,0.00
2010,46.12,301.53,119.41,71.32,2.04,5.99,60.93,2.49,146.58,1.86,0.44,0.44,0.13,10.35,0.16,0.02,13.57,106.96,2.34
2009,44.41,234.29,77.50,56.94,1.96,7.08,51.55,2.37,154.00,1.53,0.38,0.75,0.74,0.29,1.09,0.14,14.84,107.51,9.22
2008,43.71,336.65,297.90,200.80,-0.77,4.93,74.03,2.23,163.67,1.74,0.44,-0.59,-2.24,12.60,-2.85,-0.44,31.73,76.58,0.99
2007,43.37,292.39,192.15,133.93,10.57,6.08,60.03,2.84,128.52,2.83,0.69,6.74,11.26,28.54,8.83,2.20,47.25,99.11,10.49
2006,48.41,319.28,198.36,121.61,14.53,8.71,41.90,3.07,118.89,2.98,0.73,9.23,17.09,25.86,12.00,3.02,10.81,98.17,1.46
2005,49.25,274.50,148.09,93.85,1.58,9.54,38.25,2.81,129.89,2.62,0.59,1.65,1.44,16.84,1.17,0.24,20.15,81.35,4.94
2004,54.08,383.00,219.16,155.63,1.39,8.11,45.00,2.45,148.97,2.67,0.49,1.90,1.34,23.56,1.25,0.23,17.47,94.18,1.84
2003,53.13,509.91,497.35,384.75,4.97,5.92,61.65,2.69,135.68,2.84,0.58,6.96,10.48,29.48,9.65,1.95,127.11,117.49,9.62
2002,37.01,322.65,266.06,173.99,12.67,4.97,73.44,2.83,128.97,3.05,0.79,13.48,20.53,50.99,15.85,3.80,64.17,65.60,8.42
2001,41.94,218.97,144.52,99.05,12.57,4.91,74.33,2.94,124.14,3.24,0.82,15.02,22.83,41.44,17.04,4.02,10.23,47.25,2.45
2000,35.25,304.40,227.36,161.85,39.84,6.22,58.68,3.64,100.27,4.91,1.15,17.50,27.72,48.74,14.95,4.31,35.45,69.96,13.24
1999,42.59,241.69,150.86,89.37,49.92,9.15,39.89,5.15,70.87,8.26,1.87,26.88,42.07,74.15,14.12,5.80,10.66,55.30,6.56
1998,26.89,358.51,304.00,213.63,46.29,8.47,43.09,3.14,116.24,6.50,1.42,20.02,29.16,50.04,13.80,3.98,119.94,190.80,33.37
