,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,21.39,438.33,369.47,316.27,1413.3,10.92,33.42,2.38,153.36,1.14,0.23,18.23,25.65,37.08,80.6,2.54,28.14,60.28,3.86
2016-01-01,36.89,332.69,153.09,126.37,13.03,9.7,37.62,2.02,180.69,1.36,0.24,0.8,1.15,1.62,2.94,0.08,55.61,32.1,19.08
2015-01-01,31.83,459.93,210.39,179.54,43.13,9.7,37.62,1.96,186.22,1.62,0.3,10.15,14.63,17.44,32.23,1.27,-33.83,-118.3,-9.55
2014-01-01,34.24,295.53,200.42,158.63,10.97,11.4,32.01,1.79,203.91,1.53,0.37,7.8,11.24,7.9,18.84,0.76,0.0,95.64,0.0
2013-01-01,42.12,223.19,134.27,95.07,-1.37,9.14,39.93,1.55,235.48,1.3,0.36,-1.96,-5.01,-2.14,-8.04,-0.24,17.12,0.0,10.82
2012-01-01,32.7,623.19,23.58,15.6,-2.97,8.31,43.92,1.31,278.62,1.02,0.11,-2.08,-3.82,-4.54,-24.46,-0.22,0.0,0.0,0.0
2011-01-01,25.23,749.77,25.01,15.91,8.67,5.74,63.58,1.3,280.76,0.89,0.09,3.94,4.51,-6.85,36.23,0.25,0.0,0.0,0.0
2010-01-01,23.86,684.44,38.19,30.42,-14.67,5.56,65.64,1.53,238.56,1.11,0.12,-6.07,-8.62,-5.81,-55.87,-0.49,-37.54,49.47,-9.06
2009-01-01,25.97,1168.92,71.66,56.72,-54.29,4.12,88.59,1.93,189.11,2.22,0.15,-15.12,-20.28,-6.57,-108.33,-1.33,0.0,0.0,0.0
2008-01-01,17.68,1237.06,166.32,78.0,-32.8,5.27,69.25,2.4,152.08,3.93,0.26,-9.92,-12.05,-4.97,-39.71,-0.92,29.72,42.58,3.97
2007-01-01,13.0,901.0,145.0,68.0,1.37,10.3,35.43,2.92,125.0,5.82,0.42,0.94,0.17,-3.42,0.35,0.01,0.0,36.72,0.0
2006-01-01,34.0,953.0,34.0,15.0,1.77,8.92,40.91,2.49,146.58,4.34,0.3,1.5,0.61,-5.28,1.3,0.05,0.0,217.71,0.0
2005-01-01,39.0,868.0,49.0,29.0,-3.0,5.26,69.39,3.24,112.65,7.21,0.56,-5.0,-11.0,-8.0,-12.0,-0.92,9.0,97.0,5.0
2004-01-01,51.0,949.0,81.0,46.0,-11.0,4.53,80.57,3.33,109.6,11.59,0.68,-13.0,-28.0,-3.0,-24.0,-2.93,0.0,22.0,0.0
2003-01-01,49.0,1381.0,104.0,69.0,-4.0,5.3,68.86,3.14,116.24,13.94,0.61,-4.0,-10.0,0.0,-9.0,-1.27,0.0,17.0,0.0
2002-01-01,45.0,1567.0,112.0,66.0,2.0,4.67,78.15,4.33,84.29,19.3,0.84,2.0,2.0,1.0,1.0,0.27,33.0,0.0,13.0
2001-01-01,52.0,1320.0,104.0,66.0,-11.0,3.31,110.27,3.6,101.38,12.61,0.54,-24.0,-46.0,-3.0,-48.0,-3.26,0.0,0.0,0.0
2000-01-01,37.98,1387.79,175.48,111.61,2.65,4.37,83.52,3.66,99.72,9.07,0.51,5.46,6.12,-3.24,7.56,0.5,0.0,10.39,0.0
1999-01-01,41.98,1360.42,207.41,132.45,-5.16,2.57,142.02,2.93,124.57,6.1,0.36,-14.32,-29.52,-19.18,-46.71,-2.97,0.0,13.95,0.0
1998-01-01,46.63,1289.49,236.82,179.13,-2.97,3.47,105.19,4.6,79.35,9.36,0.6,-5.34,-21.18,7.12,-11.64,-1.35,47.32,30.41,7.34
1997-01-01,33.35,811.72,212.58,152.0,9.92,4.3,84.88,4.34,84.1,5.83,0.56,11.88,14.95,12.31,15.58,2.04,21.04,40.41,4.4
1996-01-01,20.76,671.06,234.54,163.3,1130.0,4.5,81.11,5.38,67.84,7.68,0.91,16.11,21.41,24.99,16.89,2.78,139.73,61.66,23.63
1995-01-01,41.18,773.24,310.45,226.23,485.0,4.44,82.2,6.3,57.94,7.14,0.73,10.84,14.26,15.96,10.65,1.87,0.0,41.16,0.27
1994-01-01,36.45,707.11,391.45,325.86,245.37,4.54,80.4,4.7,77.66,4.23,0.52,5.52,5.09,15.68,6.17,0.68,22.99,63.56,0.74
1993-01-01,35.1,653.44,579.01,489.21,6.61,4.78,76.36,3.74,97.59,2.92,0.4,7.48,9.6,13.54,14.96,1.34,62.91,79.27,7.11
1992-01-01,32.33,606.21,952.39,879.1,2.16,3.08,118.5,3.76,97.07,2.29,0.35,2.95,2.53,17.91,4.79,0.36,270.27,83.48,17.92
