,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,33.71,390.66,210.27,161.13,28.64,2.23,163.67,3.18,114.77,3.14,0.59,3.40,4.93,8.64,5.45,0.65,32.89,83.37,7.08
2016,33.55,365.93,209.14,149.28,25.84,2.19,166.66,2.78,131.29,2.74,0.55,3.60,5.24,8.08,6.28,0.68,10.09,53.55,0.02
2015,34.19,349.94,202.49,141.08,22.73,2.23,163.67,2.88,126.73,2.48,0.52,3.21,4.57,7.12,5.77,0.59,22.49,56.35,3.92
2014,31.62,337.60,247.62,199.17,17.76,2.02,180.69,2.97,122.89,2.16,0.48,3.35,4.72,7.20,6.53,0.60,34.59,70.72,7.65
2013,34.22,294.45,164.42,137.47,11.85,2.54,143.70,4.55,80.21,2.64,0.59,2.71,3.81,5.25,4.20,0.48,14.08,66.26,4.51
2012,33.08,448.11,268.94,230.35,10.83,3.69,98.91,9.60,38.02,4.77,0.84,2.62,3.59,4.06,2.84,0.45,51.45,76.04,11.40
2011,32.86,461.88,297.77,268.17,10.46,3.44,106.10,11.18,32.64,5.28,0.91,1.79,2.54,2.15,1.89,0.32,10.44,76.63,-0.51
2010,41.61,498.93,226.55,204.82,12.59,3.03,120.46,11.40,32.01,5.24,0.72,2.31,3.55,1.76,2.82,0.45,15.24,158.14,3.98
2009,39.56,512.55,227.06,210.27,14.36,3.95,92.40,21.32,17.12,7.05,0.99,2.39,3.78,3.64,2.18,0.50,6.95,194.76,0.63
2008,43.25,480.42,229.73,215.00,7.37,2.49,146.58,26.29,13.88,8.06,1.15,3.11,5.34,1.94,2.66,0.73,79.14,180.34,25.56
2007,51.42,543.94,176.29,167.80,7.41,3.11,117.36,50.14,7.27,17.11,1.84,2.21,4.21,-1.38,1.10,0.58,9.74,34.77,4.18
2006,55.32,417.47,132.93,125.92,4.48,3.00,121.66,38.42,9.50,14.59,1.56,1.35,2.42,-1.42,0.69,0.33,-13.96,48.99,-14.69
2005,52.34,483.72,163.83,151.36,3.88,3.54,103.10,17.99,20.28,13.03,1.56,1.27,2.14,-1.79,0.66,0.30,12.17,207.07,4.73
2004,51.74,454.60,177.93,144.72,5.67,3.54,103.10,12.28,29.72,10.35,1.33,2.23,4.01,5.58,1.32,0.67,0.00,204.27,-3.48
2003,52.78,513.52,145.21,120.38,7.30,3.41,107.03,12.59,28.99,11.74,1.36,3.12,5.71,5.98,2.00,0.94,9.64,260.11,1.42
2002,51.42,502.80,144.53,118.11,8.66,3.56,102.52,10.08,36.21,10.91,1.32,4.13,7.77,4.87,2.74,1.24,18.10,16.31,7.64
2001,52.30,258.90,107.71,78.90,3.03,3.38,107.98,6.95,52.51,6.75,1.24,3.04,4.98,4.40,1.87,0.74,22.40,7.82,21.51
2000,59.73,241.16,95.37,69.01,2.16,3.34,109.28,4.90,74.48,5.98,1.00,2.44,2.83,17.08,1.14,0.45,0.63,-17.66,0.82
1999,58.75,238.76,102.33,65.58,2.92,3.34,109.28,3.94,92.63,5.14,0.91,4.66,8.34,7.64,3.45,1.34,1.79,-17.52,2.11
1998,61.40,209.04,98.89,58.61,3.53,3.31,110.27,3.92,93.11,3.40,0.63,2.76,3.62,13.96,2.31,0.61,-24.83,-19.50,-33.67
1997,24.28,509.73,206.59,180.43,8.08,2.82,129.43,4.89,74.64,3.27,0.49,8.65,11.14,12.81,12.37,1.89,34.64,182.30,9.14
1996,43.70,225.48,155.13,126.47,6.84,2.17,168.20,3.88,94.07,2.77,0.70,7.61,11.27,10.30,8.72,1.35,16.73,99.76,8.21
1995,39.04,205.13,163.81,127.88,2.99,1.76,207.39,4.14,88.16,2.08,0.64,2.61,2.58,4.51,2.44,0.30,1.62,203.78,0.81
1994,30.52,196.45,194.15,156.74,4.01,1.79,203.91,4.83,75.57,1.90,0.71,5.99,7.12,4.71,6.76,0.89,7.70,125.57,2.55
1993,36.21,185.00,167.71,135.89,2.80,1.96,186.22,3.66,99.73,1.77,0.66,3.66,3.50,10.27,3.34,0.41,13.33,248.28,5.56
