,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,71.73,774.47,119.44,119.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,9.5,14.22,43.7,1.33,0.0,91.81,0.0
2016-01-01,64.44,706.52,126.21,126.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,4.0,6.03,28.86,0.53,0.0,118.2,0.0
2015-01-01,59.72,667.85,135.0,134.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.05,7.69,30.96,0.66,14.83,538.41,15.28
2014-01-01,55.39,651.91,141.27,141.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,6.62,9.56,35.42,0.85,0.0,126.55,0.0
2013-01-01,55.57,532.4,143.97,143.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,5.0,6.96,30.14,0.62,0.0,137.96,0.0
2012-01-01,46.46,530.62,160.16,160.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,3.64,3.34,17.56,0.45,4.24,218.18,1.4
2011-01-01,49.93,513.01,151.72,151.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,2.87,4.27,10.51,0.35,72.11,214.39,63.23
2010-01-01,54.59,845.92,141.81,141.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,6.92,8.77,24.62,0.8,0.99,87.23,0.0
2009-01-01,59.63,527.22,137.76,137.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,13.94,18.83,33.53,1.58,0.0,461.25,0.0
2008-01-01,56.96,445.62,129.91,129.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.88,-29.0,-44.66,-113.53,-3.6,54.09,456.53,59.29
2007-01-01,65.15,581.95,132.04,131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,11.29,19.25,28.6,1.7,0.0,121.81,0.0
2006-01-01,68.07,513.8,124.28,124.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,7.24,11.18,11.52,0.42,2.52,121.18,0.0
2005-01-01,71.09,478.86,118.79,118.7,25.62,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2.8,6.76,11.52,0.42,2.52,121.18,0.0
2004-01-01,60.39,506.2,133.61,133.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,7.43,12.34,23.03,1.1,11.45,564.32,13.41
2003-01-01,61.0,460.0,130.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,4.96,9.24,21.85,0.72,0.0,457.89,0.0
2002-01-01,56.91,454.49,140.3,140.15,5.47,0.0,0.0,0.0,0.0,1.11,0.1,1.59,4.1,6.15,14.62,0.58,2.29,317.01,2.17
2001-01-01,63.25,522.43,145.01,144.87,7.33,0.0,0.0,0.0,0.0,1.1,0.09,2.58,6.96,9.09,23.47,1.03,0.93,147.46,0.0
2000-01-01,61.58,483.24,144.64,144.47,0.0,0.0,0.0,0.0,0.0,2.01,0.16,3.38,10.31,27.48,18.87,1.87,0.0,62.79,0.0
1999-01-01,71.56,518.92,136.24,136.11,0.0,0.0,0.0,0.0,0.0,1.79,0.13,3.34,13.01,29.57,24.9,2.01,0.0,16.07,0.0
1998-01-01,75.7,417.33,123.66,123.57,0.0,0.0,0.0,0.0,0.0,1.68,0.12,0.19,0.78,12.63,1.39,0.12,0.0,12.46,0.0
1997-01-01,75.3,680.39,125.43,125.34,0.0,0.0,0.0,0.0,0.0,3.52,0.14,6.28,29.28,55.74,35.07,3.56,0.0,12.54,0.0
1996-01-01,82.17,386.37,114.64,114.49,0.0,-90000.0,-90000.0,-90000.0,-90000.0,1.84,0.12,3.29,17.15,-90000.0,25.19,2.29,-27.48,-46.51,-101.88
1995-01-01,77.86,249.63,111.32,111.25,1.68,-90000.0,0.0,-90000.0,0.0,1.04,0.09,3.46,4.93,0.0,10.16,0.58,-12.39,-48.04,-40.05
1994-01-01,76.96,247.61,115.29,115.27,3.36,-90000.0,0.0,-90000.0,0.0,1.53,0.18,8.03,21.18,0.0,28.93,2.78,-2.76,-9.99,-11.72
1993-01-01,65.21,227.82,124.18,123.84,3.82,-90000.0,0.0,-90000.0,0.0,0.58,0.12,4.56,8.61,0.0,26.42,1.21,-7.04,-16.17,-12.96
